start_token,end_token,supersense_category,text
548,548,noun.person,werewolves
550,550,noun.animal,faeries
552,552,noun.person,ghosts
555,555,noun.person,monsters
558,558,noun.attribute,shape
560,560,noun.attribute,size
563,563,noun.cognition,intention
566,566,verb.stative,exist
576,576,noun.group,world
577,577,verb.stative,is
583,583,verb.communication,means
586,586,noun.communication,stories
588,588,verb.cognition,believe
591,591,noun.body,hearts
593,593,noun.communication,stories
597,597,verb.stative,are
599,599,noun.person,heroes
601,601,noun.communication,stories
605,605,verb.stative,are
607,607,noun.group,people
609,610,verb.change,rise up
612,612,verb.competition,defeat
614,614,noun.act,evil
616,616,noun.communication,stories
620,620,verb.stative,is
622,622,noun.feeling,hope
624,624,verb.stative,are
628,628,noun.person,Clary
629,629,verb.change,ends
630,632,noun.location,City of Bones
633,633,verb.emotion,feeling
636,636,noun.cognition,sense
638,638,noun.feeling,wonder
641,641,verb.motion,flies
643,645,noun.location,New York City
647,647,verb.perception,seeing
652,652,noun.cognition,magic
654,654,noun.feeling,enchantment
659,659,verb.cognition,hidden
665,665,noun.communication,stories
666,666,verb.stative,are
671,672,verb.change,set out
674,674,verb.creation,write
675,677,noun.location,City of Bones
680,680,verb.stative,was
682,682,noun.feeling,love
684,684,noun.communication,stories
686,686,noun.person,vampires
688,688,noun.animal,faeries
690,690,noun.person,warlocks
694,694,verb.stative,was
701,701,noun.communication,tales
703,703,noun.person,angels
705,705,noun.person,demons
709,709,verb.emotion,fascinated
714,714,noun.location,Dante
718,719,noun.location,Mike Carey
725,725,verb.emotion,fascinated
728,728,noun.attribute,way
730,731,noun.animal,human beings
733,733,verb.social,grappled
736,736,noun.cognition,ideas
739,739,noun.state,evil
742,743,noun.attribute,good tempered
745,745,noun.feeling,love
748,748,noun.cognition,will
751,751,verb.emotion,wanted
753,753,verb.creation,create
755,755,noun.group,world
757,757,verb.stative,was
760,760,noun.cognition,folklore
763,763,noun.communication,tales
764,764,noun.group,people
765,765,verb.communication,tell
771,772,verb.motion,go bump
774,774,verb.contact,bite
777,777,noun.time,night
782,782,verb.change,incorporated
784,784,noun.state,existence
786,786,noun.artifact,figures
788,788,noun.communication,myth
790,790,noun.person,angels
795,795,noun.act,look
799,799,verb.change,blind
802,802,noun.person,Demons
807,807,noun.substance,blood
809,809,verb.change,change
811,811,noun.attribute,nature
814,814,noun.person,soul
816,816,noun.attribute,good
818,818,noun.act,evil
821,821,verb.emotion,wanted
823,824,verb.creation,make real
829,829,verb.contact,shrouded
831,831,noun.communication,myth
833,833,noun.time,history
837,837,verb.change,become
841,841,noun.person,Valentine
842,842,verb.social,frees
843,843,noun.person,Jace
846,846,noun.artifact,prison
849,850,noun.location,Silent City
853,853,verb.contact,carries
857,857,noun.artifact,sword
859,859,verb.communication,explains
863,863,verb.stative,is
865,865,noun.artifact,blade
869,869,noun.person,Angel
870,870,verb.contact,drove
871,871,noun.person,Adam
873,873,noun.person,Eve
877,877,noun.artifact,garden
881,881,verb.contact,placed
884,884,noun.relation,east
887,887,noun.artifact,garden
889,890,noun.location,Eden Cherubim
895,895,noun.artifact,sword
897,897,verb.change,turned
902,902,noun.person,Simon
903,903,verb.change,comes
905,905,noun.act,possession
908,908,noun.artifact,sword
911,912,noun.person,Archangel Michael
915,915,noun.cognition,idea
918,918,noun.artifact,objects
921,921,noun.attribute,power
923,923,noun.time,history
924,924,verb.stative,were
926,926,noun.communication,things
928,928,noun.person,heroes
930,930,verb.contact,touch
932,932,verb.consumption,use
933,933,verb.emotion,delighted
937,937,noun.state,existence
939,939,noun.person,angels
941,941,noun.person,demons
944,944,noun.group,world
947,947,verb.stative,is
949,949,noun.time,ur
951,951,noun.communication,myth
956,956,noun.cognition,aspect
959,959,noun.communication,stories
961,961,verb.change,derived
963,963,noun.person,Shadowhunters
965,965,verb.creation,created
968,968,noun.body,blood
970,970,noun.person,angels
972,972,noun.person,Faeries
973,973,verb.stative,are
975,975,noun.person,angel
978,978,noun.person,demon
980,980,noun.person,Warlocks
981,981,verb.stative,are
983,983,noun.person,offspring
985,985,noun.animal,humans
987,987,noun.person,demons
989,989,noun.person,Werewolves
991,991,noun.person,vampires
992,992,verb.stative,are
993,993,noun.animal,humans
995,995,verb.body,bear
996,996,noun.person,demon
997,997,noun.state,diseases
1000,1000,verb.emotion,wanted
1002,1002,verb.creation,create
1004,1004,noun.object,universe
1006,1006,noun.communication,myth
1008,1008,noun.cognition,folklore
1009,1009,verb.stative,dovetailed
1013,1013,noun.communication,story
1015,1015,noun.cognition,magic
1018,1018,verb.communication,explained
1022,1022,noun.communication,stories
1023,1023,verb.stative,are
1027,1027,noun.cognition,idea
1029,1029,noun.person,Shadowhunters
1030,1030,verb.motion,came
1037,1037,noun.communication,stories
1039,1039,noun.person,Nephilim
1042,1042,noun.communication,Bible
1045,1045,noun.person,offspring
1047,1047,noun.Tops,humans
1049,1049,noun.person,angels
1052,1052,verb.stative,were
1054,1054,noun.person,monsters
1056,1057,verb.contact,laid waste
1060,1060,noun.substance,earth
1063,1063,noun.person,writers
1068,1068,verb.creation,adapted
1070,1070,verb.perception,seemed
1076,1076,noun.communication,myth
1078,1078,noun.person,angels
1079,1079,verb.creation,having
1080,1080,noun.person,children
1084,1084,verb.stative,is
1088,1088,noun.state,thing
1090,1090,verb.social,do
1096,1096,noun.person,Shadowhunters
1099,1099,verb.creation,created
1101,1101,noun.person,angel
1102,1102,noun.body,blood
1105,1105,noun.person,Raziel
1107,1107,verb.perception,seems
1109,1109,verb.possession,have
1112,1112,noun.cognition,interest
1118,1118,noun.cognition,idea
1120,1120,verb.stative,being
1122,1122,noun.person,angel
1126,1126,noun.communication,symbol
1128,1128,noun.attribute,goodness
1133,1133,verb.emotion,beset
1137,1137,noun.cognition,weaknesses
1140,1140,noun.group,humanity
1142,1142,noun.attribute,frailty
1144,1144,noun.act,cruelty
1146,1146,noun.attribute,greed
1148,1148,noun.attribute,selfishness
1150,1150,noun.state,despair
1153,1153,verb.perception,seemed
1155,1155,noun.act,way
1157,1157,verb.cognition,take
1160,1160,noun.communication,story
1162,1162,verb.cognition,ring
1164,1164,noun.relation,twist
1169,1169,verb.social,allow
1171,1171,noun.person,reader
1173,1173,verb.creation,imagine
1177,1177,verb.stative,mean
1179,1179,verb.stative,be
1184,1184,verb.possession,have
1186,1186,noun.attribute,power
1190,1192,noun.person,Spider - Man
1193,1193,verb.emotion,likes
1195,1195,verb.cognition,remind
1200,1200,noun.act,responsibility
1202,1203,verb.stative,goes with
1208,1208,noun.communication,stories
1209,1209,verb.stative,are
1216,1216,noun.person,Jace
1217,1217,verb.communication,means
1219,1219,verb.stative,is
1221,1221,noun.communication,stories
1222,1222,verb.stative,are
1225,1226,verb.cognition,make sense
1229,1229,noun.object,world
1234,1234,verb.stative,is
1236,1236,noun.communication,story
1238,1238,noun.person,Clary
1244,1244,noun.communication,story
1247,1247,noun.person,girl
1249,1250,verb.change,starts out
1253,1253,verb.stative,becomes
1255,1255,noun.person,hero
1258,1258,noun.person,girl
1261,1261,verb.stative,is
1265,1265,noun.cognition,magic
1268,1268,noun.object,world
1274,1274,verb.motion,comes
1278,1278,verb.perception,see
1283,1283,verb.stative,be
1286,1286,verb.cognition,master
1288,1288,verb.social,control
1291,1291,noun.person,Clary
1292,1292,verb.stative,is
1294,1294,noun.person,artist
1297,1297,noun.person,shaper
1299,1299,noun.communication,runes
1303,1303,noun.communication,language
1305,1305,noun.person,angels
1309,1309,verb.consumption,using
1311,1311,noun.communication,language
1313,1313,verb.cognition,shapes
1316,1316,noun.communication,story
1320,1320,noun.event,destiny
1322,1322,noun.person,Clary
1325,1325,noun.person,friends
1326,1326,verb.stative,are
1327,1327,noun.person,heroes
1329,1329,verb.change,make
1331,1331,noun.communication,stories
1346,1346,noun.communication,Language
1348,1348,verb.cognition,know
1350,1350,noun.artifact,streets
1353,1353,noun.location,city
1356,1356,verb.cognition,know
1358,1358,noun.person,demons
1360,1360,noun.animal,angels
1362,1362,verb.motion,flock
1364,1364,verb.contact,roost
1367,1367,noun.plant,boughs
1369,1369,noun.animal,birds
1372,1372,verb.cognition,know
1375,1375,noun.person,river
1380,1380,verb.motion,flowed
1383,1383,noun.body,heart
1386,1386,verb.stative,am
1389,1389,noun.person,daughter
1393,1393,noun.communication,letters
1394,1394,verb.creation,made
1397,1397,noun.body,body
1400,1400,noun.artifact,fountain
1402,1402,verb.creation,made
1404,1404,noun.substance,water
1407,1407,verb.stative,are
1408,1408,noun.communication,languages
1412,1412,verb.stative,are
1414,1414,noun.communication,blueprint
1418,1418,verb.communication,speak
1421,1421,noun.location,city
1422,1422,verb.motion,rises
1425,1428,noun.person,Elka Cloke Prologue Smoke
1430,1430,noun.location,Diamonds
1433,1433,noun.substance,glass
1437,1437,noun.substance,steel
1438,1438,noun.artifact,structure
1439,1439,verb.motion,rose
1442,1442,noun.location,position
1444,1445,noun.location,Front Street
1449,1449,noun.artifact,needle
1450,1450,verb.contact,threading
1452,1452,noun.object,sky
1455,1455,verb.stative,were
1459,1459,noun.artifact,floors
1464,1464,noun.location,Manhattan
1470,1471,noun.artifact,condominium tower
1475,1475,noun.artifact,floor
1482,1482,verb.stative,contained
1486,1486,noun.artifact,apartment
1491,1491,noun.location,Metropole
1492,1492,noun.artifact,penthouse
1495,1495,noun.artifact,masterpiece
1502,1503,noun.artifact,white design
1509,1509,verb.cognition,gathered
1510,1510,noun.substance,dust
1515,1515,noun.substance,marble
1516,1516,noun.artifact,floors
1517,1518,verb.weather,reflected back
1520,1520,noun.phenomenon,stars
1521,1521,verb.perception,visible
1525,1525,noun.artifact,floor
1529,1529,noun.artifact,ceiling
1530,1530,noun.artifact,windows
1533,1534,noun.artifact,window glass
1535,1535,verb.stative,was
1539,1539,verb.possession,providing
1543,1543,noun.cognition,illusion
1547,1547,noun.quantity,nothing
1550,1550,noun.person,viewer
1553,1553,noun.cognition,view
1558,1558,verb.cognition,known
1560,1560,verb.creation,induce
1561,1561,noun.cognition,vertigo
1567,1567,noun.attribute,heights
1569,1571,noun.location,City of Ashes
1574,1574,verb.stative,ran
1577,1577,noun.object,ribbon
1580,1581,noun.location,East River
1583,1583,verb.contact,braceleted
1586,1586,noun.artifact,bridges
1588,1588,verb.contact,flecked
1590,1590,noun.artifact,boats
1594,1594,noun.food,flyspecks
1596,1596,verb.stative,splitting
1599,1599,noun.object,banks
1601,1601,noun.attribute,light
1603,1603,verb.stative,were
1604,1604,noun.location,Manhattan
1606,1606,noun.location,Brooklyn
1609,1609,noun.location,side
1614,1614,noun.time,night
1617,1617,noun.location,Statue
1619,1619,noun.location,Liberty
1620,1620,verb.stative,was
1625,1625,noun.location,south
1629,1629,verb.stative,was
1630,1630,noun.phenomenon,fog
1634,1635,noun.location,Liberty Island
1636,1636,verb.stative,was
1641,1641,noun.object,bank
1643,1643,noun.phenomenon,mist
1648,1648,noun.location,view
1651,1651,noun.person,man
1652,1652,verb.contact,standing
1657,1657,noun.artifact,window
1660,1660,verb.perception,look
1667,1667,verb.stative,was
1669,1669,noun.communication,frown
1675,1675,noun.body,face
1678,1678,verb.motion,turned
1682,1682,noun.substance,glass
1684,1684,verb.motion,strode
1687,1687,noun.artifact,floor
1690,1690,noun.artifact,heels
1693,1693,noun.artifact,boots
1694,1694,verb.perception,echoing
1697,1697,noun.substance,marble
1698,1698,noun.artifact,floor
1709,1709,verb.communication,demanded
1711,1711,verb.motion,raking
1713,1713,noun.body,hand
1719,1719,noun.body,hair
1724,1724,verb.stative,been
1728,1728,noun.time,hour
1731,1731,noun.person,The
1732,1732,noun.person,boy
1733,1733,verb.contact,kneeling
1736,1736,noun.artifact,floor
1737,1737,verb.perception,looked
1750,1750,noun.substance,marble
1758,1758,verb.cognition,thought
1762,1762,verb.change,making
1766,1766,verb.contact,draw
1768,1768,noun.shape,pentagram
1773,1773,verb.stative,skip
1775,1775,noun.artifact,pentagram
1781,1781,verb.stative,was
1784,1784,verb.cognition,see
1789,1789,noun.body,hair
1792,1792,noun.person,man
1793,1793,verb.stative,was
1799,1799,noun.body,face
1800,1800,verb.stative,was
1806,1806,noun.body,eyes
1812,1812,noun.person,boy
1813,1813,verb.body,swallowed
1819,1819,noun.animal,wings
1820,1820,verb.stative,protruding
1824,1825,noun.body,shoulder blades
1830,1830,noun.artifact,slits
1833,1833,noun.artifact,back
1837,1837,noun.artifact,jacket
1839,1839,verb.stative,accommodate
1842,1842,verb.motion,flapped
1847,1847,noun.artifact,pentagram
1848,1848,verb.stative,is
1851,1851,noun.relation,part
1854,1854,noun.act,demonraising
1855,1855,noun.act,ritual
1858,1858,verb.cognition,know
1861,1861,noun.person,sir
1869,1869,verb.stative,’re
1871,1871,verb.competition,protected
1874,1874,verb.cognition,know
1878,1878,noun.person,Elias
1881,1882,verb.change,get on
1888,1888,verb.cognition,known
1889,1889,noun.person,warlocks
1892,1892,verb.change,raise
1894,1894,noun.person,demon
1896,1896,verb.change,chat
1901,1901,verb.motion,dispatch
1905,1905,noun.location,hell
1908,1908,noun.time,time
1911,1911,verb.possession,taken
1914,1914,verb.contact,draw
1915,1915,noun.quantity,half
1920,1920,noun.object,star
1923,1923,noun.person,The
1924,1924,noun.person,boy
1925,1925,verb.communication,said
1926,1926,noun.quantity,nothing
1929,1929,verb.competition,attacked
1931,1931,noun.substance,marble
1935,1935,noun.event,time
1938,1938,noun.attribute,urgency
1940,1940,noun.body,Sweat
1941,1941,verb.motion,dripped
1944,1944,noun.body,forehead
1945,1945,noun.body,Prologue
1948,1948,verb.contact,pushed
1950,1950,noun.body,hair
1954,1954,noun.body,hand
1956,1956,noun.body,fingers
1962,1962,noun.artifact,membranes
1969,1969,verb.communication,said
1973,1973,verb.motion,sitting
1977,1977,noun.body,heels
1980,1980,noun.act,gasp
1993,1993,noun.person,man
1994,1994,verb.perception,sounded
1998,1998,verb.social,Let
2000,2001,verb.motion,get started
2006,2006,noun.possession,money
2011,2011,verb.communication,told
2016,2016,verb.possession,get
2018,2018,noun.possession,money
2021,2021,verb.communication,talk
2023,2023,noun.person,Agramon
2029,2029,noun.person,Elias
2030,2030,verb.motion,got
2033,2033,noun.body,feet
2035,2035,verb.contact,shrugged
2037,2037,noun.artifact,jacket
2042,2042,noun.shape,holes
2045,2045,verb.contact,cut
2051,2051,verb.change,compressed
2053,2053,noun.body,wings
2059,2059,verb.change,stretched
2061,2061,verb.change,expanded
2064,2064,verb.contact,wafting
2066,2066,noun.phenomenon,breeze
2070,2070,noun.artifact,room
2073,2073,noun.animal,wings
2074,2074,verb.stative,were
2076,2076,noun.attribute,color
2079,2079,noun.substance,oil
2080,2080,noun.attribute,slick
2086,2086,noun.object,rainbow
2089,2089,noun.attribute,colors
2092,2092,noun.person,man
2093,2093,verb.perception,looked
2101,2101,noun.animal,wings
2102,2102,verb.contact,displeased
2106,2106,noun.person,Elias
2109,2109,verb.perception,seem
2111,2111,verb.perception,notice
2114,2114,verb.change,began
2115,2115,verb.motion,circling
2117,2117,noun.shape,pentagram
2120,2120,verb.contact,drawn
2122,2122,verb.motion,circling
2126,2126,verb.communication,chanting
2130,2130,noun.communication,language
2132,2132,verb.perception,sounded
2135,2135,noun.event,crackle
2137,2137,noun.process,flames
2141,2141,noun.communication,sound
2143,2143,noun.substance,air
2145,2145,verb.contact,sucked
2148,2148,noun.artifact,tire
2151,2151,noun.location,outline
2154,2154,noun.shape,pentagram
2156,2156,verb.change,burst
2158,2158,noun.state,flames
2163,2163,noun.artifact,windows
2164,2165,verb.creation,cast back
2167,2167,noun.quantity,dozen
2173,2173,noun.artifact,stars
2177,2177,verb.motion,moving
2180,2180,noun.shape,pentagram
2187,2187,noun.person,Elias
2189,2189,verb.communication,chanting
2194,2194,verb.motion,raising
2197,2197,noun.body,hands
2199,2199,verb.contact,tracing
2201,2201,noun.location,outlines
2204,2204,noun.substance,air
2207,2207,noun.body,fingers
2211,2211,verb.motion,passed
2214,2214,noun.event,fire
2215,2215,verb.change,crackled
2218,2218,noun.person,man
2221,2221,verb.communication,speak
2226,2226,noun.communication,language
2230,2230,noun.communication,fluency
2234,2234,verb.cognition,recognized
2238,2238,noun.communication,words
2240,2240,verb.cognition,understand
2241,2241,noun.person,Elias
2243,2243,verb.communication,repeated
2244,2244,noun.communication,chant
2246,2246,noun.person,Agramon
2249,2249,verb.communication,summon
2255,2255,noun.shape,spaces
2258,2258,noun.object,worlds
2261,2261,verb.social,summon
2265,2265,noun.person,man
2266,2266,verb.motion,slid
2268,2268,noun.body,hand
2271,2271,noun.artifact,pocket
2273,2273,noun.Tops,Something
2279,2279,verb.stative,met
2281,2281,noun.act,touch
2284,2284,noun.body,fingers
2287,2287,verb.body,smiled
2290,2292,noun.location,City of Ashes
2295,2295,verb.stative,stopped
2296,2296,verb.motion,walking
2300,2300,verb.contact,standing
2305,2305,noun.artifact,pentagram
2309,2309,noun.communication,voice
2310,2310,verb.motion,rising
2312,2312,verb.motion,falling
2316,2316,noun.communication,chant
2318,2319,noun.phenomenon,blue fire
2320,2320,verb.change,crackling
2324,2324,noun.phenomenon,lightning
2328,2328,noun.shape,plume
2331,2331,noun.phenomenon,smoke
2332,2332,verb.motion,rose
2335,2335,noun.shape,pentagram
2338,2338,verb.motion,spiraled
2341,2341,verb.change,spreading
2343,2343,verb.change,solidifying
2346,2346,noun.body,eyes
2347,2347,verb.contact,hung
2350,2350,noun.state,shadow
2352,2352,noun.artifact,jewels
2353,2353,verb.contact,caught
2356,2356,noun.animal,spider
2358,2358,noun.object,web
2363,2363,verb.communication,called
2368,2368,noun.object,worlds
2371,2371,noun.person,Agramon
2372,2372,verb.communication,demanded
2375,2375,noun.attribute,voice
2378,2378,noun.substance,glass
2382,2382,verb.communication,summons
2386,2386,noun.person,Elias
2388,2388,verb.change,stopped
2389,2389,verb.communication,chanting
2393,2393,verb.contact,standing
2399,2399,noun.shape,pentagram
2405,2405,noun.body,wings
2408,2408,verb.contact,beat
2410,2410,noun.substance,air
2414,2414,noun.substance,air
2415,2415,verb.stative,stank
2417,2417,noun.state,corrosion
2419,2419,noun.act,burning
2422,2422,noun.person,Agramon
2426,2426,noun.person,warlock
2427,2427,verb.communication,said
2431,2431,verb.stative,am
2433,2434,noun.person,warlock Elias
2437,2437,verb.stative,am
2442,2442,verb.social,summoned
2448,2448,noun.time,moment
2450,2450,verb.stative,was
2451,2451,noun.attribute,silence
2455,2455,noun.person,demon
2456,2456,verb.body,laughed
2459,2459,noun.phenomenon,smoke
2462,2462,verb.communication,said
2464,2464,verb.body,laugh
2467,2467,noun.communication,laugh
2469,2469,verb.stative,was
2472,2472,noun.substance,acid
2478,2478,noun.person,Agramon
2479,2479,verb.communication,wheezed
2483,2483,noun.artifact,hoy
2487,2487,verb.stative,are
2494,2494,verb.cognition,think
2497,2497,verb.communication,threaten
2501,2501,noun.person,Elias
2502,2502,verb.communication,said
2506,2506,noun.communication,voice
2507,2507,verb.motion,trembled
2510,2510,noun.animal,wings
2515,2515,verb.stative,be
2517,2517,noun.person,prisoner
2520,2520,noun.shape,pentagram
2522,2522,noun.person,Agramon
2526,2526,verb.contact,release
2536,2536,noun.phenomenon,smoke
2537,2537,verb.motion,surged
2540,2540,verb.change,forming
2542,2542,verb.change,re
2544,2544,verb.change,forming
2548,2548,noun.phenomenon,tendril
2549,2549,verb.change,took
2551,2551,noun.attribute,shape
2555,2555,noun.body,hand
2557,2557,verb.contact,stroked
2559,2559,noun.location,edge
2563,2563,noun.shape,pentagram
2565,2565,verb.stative,contained
2572,2572,noun.event,surge
2575,2575,noun.phenomenon,smoke
2576,2576,verb.change,seethed
2579,2579,noun.location,edge
2582,2582,noun.object,star
2584,2584,verb.motion,poured
2587,2587,noun.location,border
2590,2590,noun.event,wave
2591,2591,verb.contact,breaching
2593,2593,noun.artifact,levee
2596,2596,noun.process,flames
2597,2597,verb.change,guttered
2599,2599,verb.change,died
2601,2601,noun.person,Elias
2603,2603,verb.communication,screaming
2605,2605,verb.motion,stumbled
2610,2610,verb.communication,chanting
2615,2615,noun.communication,Cthonian
2617,2617,noun.communication,spells
2619,2619,noun.communication,containment
2621,2621,noun.state,banishment
2623,2623,noun.quantity,Nothing
2624,2624,verb.change,happened
2628,2628,noun.process,smoke
2630,2630,noun.attribute,mass
2631,2632,verb.motion,came on
2639,2639,verb.change,starting
2641,2641,verb.stative,have
2645,2645,noun.attribute,shape
2653,2653,noun.attribute,shape
2657,2657,noun.body,eyes
2658,2658,verb.change,altering
2660,2660,verb.change,rounding
2663,2663,noun.attribute,size
2665,2665,noun.artifact,saucers
2667,2667,verb.weather,spilling
2670,2670,noun.phenomenon,light
2677,2677,noun.communication,Prologue
2679,2679,noun.person,man
2680,2680,verb.perception,watched
2683,2683,noun.attribute,interest
2685,2685,noun.person,Elias
2686,2686,verb.communication,screamed
2689,2689,verb.motion,turned
2691,2691,verb.motion,run
2695,2695,verb.motion,reached
2697,2697,noun.artifact,door
2699,2699,noun.person,Agramon
2700,2700,verb.motion,surged
2705,2705,noun.attribute,mass
2706,2707,verb.motion,crashing down
2710,2710,noun.person,warlock
2713,2713,noun.event,surge
2717,2717,noun.substance,tar
2719,2719,noun.person,Elias
2720,2720,verb.contact,struggled
2724,2724,noun.time,moment
2727,2727,noun.event,onslaught
2731,2731,verb.stative,was
2736,2736,noun.attribute,shape
2737,2737,verb.change,withdrew
2739,2739,verb.change,leaving
2741,2741,noun.person,warlock
2742,2742,verb.contact,lying
2743,2743,verb.contact,contorted
2746,2746,noun.substance,marble
2747,2747,noun.artifact,floor
2752,2752,verb.emotion,hope
2755,2755,verb.communication,said
2757,2757,noun.person,man
2761,2761,verb.contact,taken
2765,2765,noun.Tops,object
2769,2769,noun.artifact,pocket
2772,2772,verb.contact,toying
2782,2782,verb.social,done
2788,2788,verb.change,render
2795,2795,verb.consumption,need
2797,2797,noun.substance,blood
2803,2803,noun.person,Agramon
2804,2804,verb.motion,turned
2808,2808,noun.artifact,pillar
2812,2812,noun.body,eyes
2815,2816,verb.social,took in
2818,2818,noun.person,man
2822,2822,noun.artifact,suit
2828,2828,noun.body,face
2832,2832,noun.artifact,Marks
2833,2833,verb.contact,covering
2835,2835,noun.body,skin
2840,2840,noun.Tops,object
2843,2843,noun.body,hand
2847,2847,verb.communication,paid
2849,2849,noun.person,warloch
2850,2850,noun.person,child
2852,2852,verb.communication,summon
2859,2859,verb.communication,tell
2864,2864,verb.social,do
2869,2869,verb.cognition,guess
2873,2873,verb.communication,said
2875,2875,noun.person,man
2877,2877,noun.person,Agramon
2878,2878,verb.communication,spoke
2881,2881,noun.feeling,admiration
2885,2885,verb.stative,was
2890,2890,noun.person,man
2891,2891,verb.social,took
2893,2893,noun.body,step
2896,2896,noun.person,demon
2900,2900,verb.stative,am
2909,2909,noun.person,master
2913,2913,verb.cognition,hold
2915,2916,noun.person,Mortal Cup
2920,2920,verb.social,obey
2924,2924,verb.communication,face
2926,2926,noun.phenomenon,consequences
2930,2930,noun.person,demon
2931,2931,verb.stative,was
2934,2934,noun.time,moment
2938,2938,verb.motion,slid
2941,2941,noun.object,ground
2944,2944,noun.communication,mockery
2946,2946,noun.communication,obeisance
2951,2951,noun.Tops,creature
2955,2955,noun.body,body
2957,2957,verb.change,come
2959,2959,noun.act,kneeling
2963,2963,verb.stative,am
2966,2966,noun.act,service
2969,2970,noun.person,Lord ...
2974,2974,noun.communication,sentence
2975,2975,verb.change,ended
2980,2980,noun.communication,question
