start_token,end_token,supersense_category,text
867,867,noun.artifact,leash
873,873,noun.person,monster
874,874,noun.person,bastard
875,875,verb.creation,raging
885,885,verb.perception,glares
888,888,noun.body,shoulder
895,895,verb.stative,be
899,899,noun.person,God
905,905,noun.body,face
906,906,verb.stative,is
908,908,noun.communication,sight
914,914,verb.stative,’re
917,917,verb.stative,being
922,922,verb.communication,say
929,929,verb.communication,excuse
932,932,verb.cognition,feeling
934,934,noun.act,opposition
937,937,verb.motion,waltzing
940,940,noun.artifact,room
942,942,noun.event,knocking
944,944,verb.communication,suggesting
947,947,verb.change,adapt
951,951,noun.state,presence
955,955,verb.motion,sets
957,957,noun.artifact,phone
963,963,verb.motion,faces
965,965,noun.artifact,computer
968,968,verb.communication,mutters
973,973,noun.group,patriarchy
976,976,verb.communication,swear
980,980,verb.body,smile
982,982,verb.perception,glance
985,985,noun.artifact,room
989,989,noun.artifact,bed
991,991,noun.group,piles
993,993,noun.artifact,clothes
996,996,noun.substance,stuff
999,999,noun.artifact,floor
1002,1002,noun.artifact,closet
1007,1007,noun.artifact,basket
1010,1010,noun.location,foot
1013,1013,noun.artifact,bed
1017,1017,noun.artifact,TV
1019,1020,noun.artifact,VHS player
1022,1022,verb.possession,keeps
1025,1025,noun.attribute,sake
1029,1029,verb.consumption,uses
1040,1040,verb.communication,says
1043,1043,noun.artifact,photo
1046,1046,noun.artifact,dresser
1053,1053,noun.person,mom
1057,1057,noun.person,dads
1059,1059,noun.time,vacation
1061,1061,noun.location,Jamaica
1063,1063,noun.time,years
1068,1068,noun.artifact,tower
1070,1071,noun.group,community service
1073,1075,noun.communication,public speaking certificates
1077,1077,noun.communication,plaques
1078,1078,verb.stative,stacked
1081,1081,noun.location,corner
1088,1089,verb.motion,gotten around
1092,1092,verb.contact,hanging
1096,1096,noun.artifact,walls
1101,1101,verb.cognition,forget
1104,1104,noun.event,time
1105,1105,verb.stative,being
1109,1109,noun.time,years
1113,1113,verb.stative,was
1118,1118,verb.stative,was
1123,1123,noun.time,week
1125,1125,noun.person,Mama
1128,1129,verb.motion,moved in
1131,1131,noun.artifact,door
1133,1133,noun.person,Jupe
1134,1134,verb.contact,dragged
1139,1139,noun.location,domain
1145,1145,verb.emotion,wanted
1148,1148,verb.cognition,know
1152,1152,noun.feeling,sadness
1156,1156,verb.cognition,knew
1159,1159,verb.motion,moved
1162,1162,noun.person,dad
1163,1163,verb.change,died
1166,1166,verb.communication,told
1170,1170,noun.time,day
1172,1172,verb.social,met
1176,1176,verb.stative,was
1178,1178,noun.time,day
1180,1180,verb.contact,hit
1184,1184,noun.communication,details
1188,1188,verb.contact,killed
1191,1191,noun.artifact,car
1192,1192,noun.event,crash
1196,1196,verb.stative,been
1199,1199,noun.location,town
1206,1206,verb.communication,say
1207,1207,noun.communication,goodbye
1211,1211,verb.emotion,hate
1212,1213,verb.communication,talking about
1217,1217,verb.body,cried
1219,1219,verb.body,cried
1222,1222,noun.artifact,bed
1225,1225,noun.person,Jupe
1226,1226,verb.contact,wrapped
1229,1229,noun.body,arms
1233,1233,verb.communication,told
1237,1237,verb.stative,be
1241,1241,verb.communication,said
1243,1243,verb.cognition,knew
1246,1246,noun.phenomenon,death
1252,1252,verb.change,got
1257,1257,noun.person,vet
1260,1260,verb.social,save
1266,1266,verb.communication,told
1271,1271,noun.time,while
1276,1276,verb.body,hurt
1285,1285,verb.stative,be
1287,1287,noun.person,friend
1290,1290,verb.emotion,hurts
1292,1292,noun.quantity,most
1294,1294,noun.person,Courtney
1300,1300,verb.stative,is
1302,1303,noun.person,Jupiter Charity
1305,1305,noun.person,Sanchez
1308,1308,noun.artifact,computer
1312,1312,noun.plant,grass
1315,1315,noun.artifact,fingernails
1318,1318,noun.artifact,studs
1321,1321,noun.body,ear
1325,1325,noun.artifact,hoop
1329,1329,noun.body,nostril
1332,1332,verb.creation,organizing
1334,1334,noun.group,community
1335,1335,noun.event,event
1337,1337,verb.contact,bring
1339,1339,noun.food,sustenance
1341,1341,noun.feeling,smiles
1346,1346,noun.group,homeless
1349,1349,noun.act,boycott
1353,1353,noun.artifact,retailer
1355,1355,noun.communication,protest
1357,1357,noun.artifact,sweatshop
1358,1358,noun.state,conditions
1360,1361,noun.location,Sri Lanka
1363,1363,noun.person,Jupe
1370,1370,noun.person,friend
1373,1373,noun.group,universe
1377,1377,noun.person,firebrand
1380,1380,noun.person,leader
1382,1382,noun.location,America
1389,1389,verb.stative,is
1393,1393,verb.stative,is
1394,1394,noun.location,home
1399,1400,verb.contact,pull together
1402,1402,noun.possession,donation
1405,1405,noun.person,Carl
1408,1409,noun.artifact,clothing drive
1412,1412,verb.communication,asked
1416,1416,noun.person,loser
1420,1420,verb.communication,says
1426,1426,verb.cognition,forgot
1430,1430,verb.communication,reply
1433,1433,verb.motion,shakes
1435,1435,noun.body,head
1445,1445,verb.communication,snorts
1448,1448,verb.cognition,reads
1450,1450,noun.event,time
1456,1456,verb.communication,texting
1460,1460,verb.communication,ask
1463,1463,verb.perception,taps
1466,1466,noun.communication,response
1472,1472,verb.cognition,know
1475,1475,noun.communication,name
1476,1476,verb.stative,is
1477,1477,noun.person,Rae
1481,1481,noun.person,Rae
1485,1485,noun.person,Rae
1488,1488,verb.stative,’s
1492,1492,verb.motion,moved
1501,1501,verb.cognition,know
1510,1510,noun.person,sophomore
1518,1518,verb.cognition,know
1531,1531,noun.group,Coop
1535,1536,verb.motion,turns back
1539,1539,noun.artifact,computer
1542,1542,verb.contact,grab
1544,1544,noun.group,pair
1547,1547,noun.artifact,socks
1552,1552,noun.artifact,clothes
1553,1553,noun.artifact,basket
1555,1555,verb.contact,lob
1559,1559,noun.body,head
1568,1568,verb.motion,spins
1570,1570,noun.artifact,chair
1572,1572,noun.body,face
1578,1578,verb.communication,assure
1580,1580,verb.stative,is
1582,1582,noun.act,blessing
1585,1585,noun.communication,curse
1588,1588,verb.stative,’s
1593,1593,verb.communication,say
1596,1596,noun.cognition,mind
1597,1597,verb.stative,is
1602,1602,noun.person,Rae
1603,1603,noun.person,person
1612,1612,noun.artifact,blanket
1613,1613,noun.person,Jupe
1614,1614,verb.stative,keeps
1615,1615,verb.contact,draped
1618,1618,noun.body,back
1621,1625,noun.person,La - Z - Boy
1630,1630,noun.body,lap
1632,1632,verb.motion,goes
1634,1634,noun.communication,Thanks
1638,1638,noun.act,basketball
1639,1639,noun.artifact,shorts
1642,1642,verb.motion,lean
1644,1644,noun.body,head
1647,1647,verb.contact,close
1649,1649,noun.body,eyes
1657,1657,noun.person,Lord
1661,1661,verb.contact,put
1663,1663,noun.artifact,clothes
1666,1666,noun.location,Jupiter
1677,1677,verb.communication,says
1683,1683,verb.motion,knocked
1688,1688,verb.possession,had
1690,1690,noun.state,chance
1692,1692,verb.contact,put
1694,1694,noun.artifact,clothes
1703,1703,verb.consumption,suck
1709,1709,verb.contact,open
1711,1711,noun.body,eyes
1713,1713,verb.body,scowl
1717,1717,noun.artifact,Phone
1721,1721,noun.location,side
1726,1726,verb.communication,typing
1730,1730,noun.artifact,laptop
1733,1733,noun.body,nose
1740,1740,verb.stative,is
1741,1741,noun.state,war
1748,1748,verb.communication,refusing
1753,1753,noun.artifact,room
1755,1755,noun.person,asshole
1763,1763,verb.motion,move
1765,1765,noun.artifact,blanket
1772,1772,verb.contact,put
1773,1773,noun.artifact,clothes
1780,1780,verb.social,deal
1783,1783,verb.contact,sitting
1787,1787,noun.artifact,tent
1790,1790,noun.artifact,shorts
1798,1798,verb.perception,looks
1803,1803,verb.communication,point
1806,1806,noun.body,lap
1813,1813,verb.motion,leaps
1816,1816,noun.artifact,chair
1818,1818,verb.contact,bumps
1820,1820,noun.artifact,desk
1822,1822,noun.artifact,phone
1823,1823,verb.motion,falls
1826,1826,noun.artifact,floor
1828,1828,noun.person,bonus!—and
1829,1830,verb.motion,runs into
1832,1832,noun.artifact,closet
1838,1838,noun.food,chicken
1839,1839,noun.food,dinner
1844,1844,verb.emotion,hate
1847,1847,noun.person,Jupe
1848,1848,verb.communication,says
1850,1850,verb.perception,poking
1852,1852,noun.body,head
1855,1855,noun.artifact,door
1858,1858,verb.change,finishes
1859,1859,verb.body,dressing
1862,1862,verb.body,laugh
1865,1865,noun.communication,No
1872,1872,verb.change,reappears
1875,1875,noun.artifact,sweatpants
1879,1879,noun.artifact,sweater
1883,1883,verb.perception,seen
1885,1886,verb.motion,plops down
1889,1890,noun.artifact,desk chair
1893,1894,verb.emotion,shoots knives
1902,1902,noun.body,eyes
1911,1911,verb.emotion,hate
1917,1917,verb.cognition,believe
1920,1920,verb.possession,wielded
1922,1922,noun.artifact,wand
1927,1927,noun.cognition,biology
1929,1929,noun.person,Jupe
1933,1933,verb.communication,say
1937,1937,verb.stative,’s
1938,1938,noun.quantity,nothing
1943,1943,verb.stative,is
1948,1948,noun.relation,part
1952,1952,verb.stative,’re
1963,1963,verb.contact,tuck
1965,1965,noun.body,hands
1968,1968,noun.body,head
1972,1972,verb.communication,mentioned
1974,1974,verb.emotion,love
1975,1975,verb.possession,winning
1978,1978,verb.emotion,hope
1980,1980,noun.artifact,phone
1983,1983,verb.emotion,ping
1991,1991,noun.person,Rae
1993,1993,verb.stative,is
2002,2002,noun.person,girl
2003,2003,verb.social,distracting
2005,2006,noun.person,best friend
2010,2010,verb.stative,sitting
2021,2021,verb.possession,give
2023,2023,verb.body,knock
2028,2028,noun.communication,grin
2031,2031,noun.body,face
2035,2035,verb.communication,says
2038,2038,verb.communication,Admit
2041,2041,noun.person,Jupiter
2044,2044,noun.feeling,love
2047,2047,verb.stative,runs
2056,2056,noun.object,oceans
2057,2057,verb.contact,combined
2063,2063,noun.person,God
2067,2067,noun.body,eye
2068,2068,noun.event,roll
2074,2074,verb.social,doing
2088,2088,verb.communication,says
2092,2092,verb.stative,are
2101,2101,verb.stative,be
2104,2104,noun.time,date
2114,2114,verb.body,sigh
2116,2116,noun.phenomenon,effect
2122,2122,noun.person,Jupe
2132,2132,verb.stative,is
2134,2134,noun.communication,song
2138,2138,noun.communication,dance
2139,2139,noun.artifact,ritual
2140,2140,noun.person,Jupe
2145,2145,noun.event,time
2147,2147,verb.change,get
2148,2148,verb.social,dumped
2151,2151,verb.change,happens
2156,2156,verb.emotion,care
2158,2158,verb.communication,admit
2171,2171,verb.communication,says
2177,2177,noun.location,Jupiter
2187,2187,verb.stative,been
2189,2189,noun.time,monthl
2193,2193,verb.change,happened
2197,2197,verb.communication,Cue
2202,2202,verb.motion,shakes
2204,2204,noun.body,head
2206,2207,verb.contact,reaches for
2209,2209,noun.artifact,laptop
2213,2213,verb.stative,’re
2218,2218,verb.communication,says
2220,2220,verb.motion,shifting
2222,2222,noun.body,fingers
2226,2226,noun.artifact,touchpad
2228,2228,verb.communication,clicking
2233,2233,verb.perception,looking
2242,2242,noun.communication,verse
2251,2251,verb.stative,be
2257,2257,noun.communication,bass
2258,2258,noun.act,solo
2259,2260,verb.change,kicks off
2263,2263,verb.perception,have
2266,2266,noun.communication,flashback
2270,2270,noun.event,time
2274,2274,noun.act,position
2276,2277,noun.person,Sadie McGrady
2279,2280,verb.change,broken up
2291,2291,noun.time,years
2295,2295,verb.stative,was
2297,2297,verb.emotion,upset
2302,2302,verb.motion,came
2304,2304,noun.person,Jupe
2308,2308,verb.change,make
2310,2310,verb.cognition,feel
2314,2314,verb.creation,played
2316,2316,noun.communication,song
2318,2318,verb.motion,thumping
2321,2321,noun.body,eardrums
2323,2323,noun.person,Jupe
2328,2328,noun.person,Queen
2331,2331,verb.stative,were
2336,2336,noun.artifact,thing
2339,2339,verb.possession,have
2344,2344,noun.artifact,room
2345,2345,verb.stative,is
2347,2347,noun.communication,poster
2349,2350,noun.person,Freddie Mercury
2353,2353,noun.artifact,closet
2354,2354,noun.artifact,door
2362,2362,verb.perception,heard
2364,2364,noun.communication,song
2367,2367,noun.event,times
2371,2372,verb.cognition,thought of
2376,2376,noun.communication,heartbreak
2377,2377,noun.event,jam
2380,2380,noun.time,moment
2383,2383,noun.communication,chorus
2386,2386,noun.communication,dun
2396,2398,noun.person,J j Anotha
2400,2400,verb.contact,bites
2402,2402,noun.substance,dust
2413,2413,verb.contact,bites
2415,2415,noun.substance,dust
2419,2419,verb.motion,leap
2423,2427,noun.group,La - Z - Boy
2429,2429,noun.person,Jupe
2430,2431,verb.motion,leaps up
2434,2435,noun.artifact,desk chair
2439,2439,verb.motion,land
2445,2445,noun.communication,verse
2448,2448,noun.act,dance
2449,2449,verb.change,break
2451,2451,noun.body,Arms
2452,2452,verb.contact,thrown
2455,2455,noun.body,head
2456,2456,verb.contact,thrown
2459,2459,noun.body,cross
2460,2460,noun.body,arms
2462,2462,noun.body,chest
2465,2465,verb.motion,drop
2468,2468,noun.act,squat
2472,2472,verb.perception,look
2484,2485,verb.motion,jump up
2487,2487,verb.motion,cross
2489,2489,noun.body,feet
2492,2492,verb.motion,spin
2494,2494,noun.body,face
2496,2496,noun.body,back
2501,2501,noun.body,hand
2504,2504,noun.body,butt
2505,2505,noun.body,cheek
2508,2508,noun.body,hand
2511,2511,noun.body,butt
2512,2512,noun.body,cheek
2514,2514,verb.motion,bend
2517,2517,noun.body,waist
2519,2519,verb.body,shake
2521,2521,verb.body,shake
2523,2523,verb.body,shake
2528,2528,noun.body,foot
2531,2531,verb.motion,pivot
2535,2535,noun.location,front
2537,2537,verb.creation,make
2539,2539,noun.artifact,gun
2542,2542,noun.body,finger
2544,2544,verb.competition,shoot
2546,2546,noun.artifact,shot
2553,2553,noun.communication,chorus
2554,2554,verb.creation,plays
2558,2558,verb.contact,wrap
2560,2560,noun.body,arm
2562,2562,noun.person,Jupe
2564,2564,noun.body,waist
2566,2566,verb.contact,pull
2571,2571,noun.artifact,chair
2576,2576,verb.contact,squeeze
2580,2580,verb.contact,set
2582,2582,noun.body,chin
2585,2585,noun.body,shoulder
2588,2588,verb.body,sigh
2603,2603,noun.object,ping
2606,2606,verb.social,tries
2608,2609,verb.motion,get up
2622,2623,verb.stative,hold on
2630,2630,verb.stative,’m
2632,2632,noun.feeling,distress
2634,2634,noun.person,Rae
2636,2636,verb.stative,wait
2640,2640,verb.body,sighs
2642,2642,verb.body,relaxes
2645,2646,noun.communication,Thank you
2650,2650,verb.communication,say
2655,2655,verb.change,happened
2659,2659,verb.contact,lays
2661,2661,noun.body,arms
2663,2663,noun.location,top
2669,2669,verb.change,stay
2674,2675,noun.location,side note
2682,2682,verb.communication,say
2701,2701,verb.motion,moves
2703,2703,noun.body,arms
2707,2708,verb.motion,get up
2712,2712,verb.social,let
2715,2715,noun.event,time
2719,2719,verb.stative,is
2722,2722,noun.person,girls
2730,2731,verb.motion,get past
2734,2734,noun.person,Jupe
2737,2737,noun.person,Neither
2749,2749,verb.communication,say
2759,2759,verb.motion,sits
2763,2763,noun.artifact,laptop
2768,2768,verb.cognition,know
2772,2772,verb.body,sleep
2783,2783,verb.stative,stings
2794,2794,noun.artifact,closet
2795,2795,noun.person,Jupe
2798,2798,verb.stative,been
2800,2800,verb.stative,is
2806,2806,verb.change,changed
2808,2808,noun.artifact,clothes
2814,2814,verb.emotion,Hope
2818,2818,verb.cognition,planning
2820,2820,verb.body,sleep
2823,2823,noun.person,Rae
2828,2828,verb.change,clear
2835,2835,verb.perception,seem
2837,2837,verb.stative,matter
2839,2839,noun.person,Jupe
2842,2842,verb.emotion,feel
2847,2847,verb.motion,shakes
2849,2849,noun.body,head
2857,2857,verb.communication,say
2864,2864,noun.phenomenon,effect
2871,2872,verb.stative,going on
2882,2882,verb.stative,Wait
2888,2888,verb.motion,spins
2891,2891,noun.artifact,chair
2894,2894,verb.motion,cocks
2896,2896,noun.body,head
2903,2903,verb.stative,be
2911,2911,verb.stative,is
2921,2921,verb.cognition,know
2926,2926,verb.communication,says
2943,2943,verb.social,trying
2945,2945,verb.change,make
2947,2947,verb.emotion,feel
2953,2953,verb.communication,say
2955,2955,noun.person,Jupes
2959,2959,noun.cognition,preferences
2962,2962,noun.person,girls
2965,2965,verb.perception,seem
2967,2967,verb.social,handle
2969,2969,noun.cognition,fact
2972,2972,verb.possession,have
2976,2977,noun.person,best friend
2983,2983,verb.communication,call
2987,2987,noun.person,Coop
2995,2995,verb.stative,’s
3005,3005,noun.communication,sorry
3009,3010,verb.change,work out
3014,3014,verb.communication,says
3019,3019,verb.stative,was
3026,3026,noun.body,waist
3030,3030,noun.body,hip
3031,3031,noun.relation,ratio
3034,3034,noun.person,Irue
3045,3045,verb.perception,makes
3047,3047,verb.perception,sound
3050,3050,verb.change,popping
3051,3051,noun.artifact,cork
3054,3054,noun.body,lips
3062,3062,noun.person,Jupiter
3067,3067,verb.possession,saving
3077,3077,noun.communication,wink
3083,3083,verb.communication,pledged
3085,3085,noun.state,virginity
3087,3087,noun.person,Jupe
3090,3090,verb.stative,were
3093,3093,noun.group,grade
3095,3095,verb.perception,having
3097,3097,noun.act,sex
3105,3105,noun.communication,response
3110,3110,noun.person,Coopie
3122,3122,verb.communication,said
3123,3123,noun.communication,pledge
3126,3126,noun.cognition,fact
3128,3128,noun.person,Jupe
3132,3132,verb.stative,been
3134,3134,noun.person,girls
3140,3140,verb.change,happen
3142,3142,verb.cognition,Notice
3144,3144,verb.communication,said
3147,3147,noun.communication,Yes
3150,3150,verb.stative,’m
3154,3154,verb.cognition,Guessing
3157,3157,verb.perception,see
3159,3159,noun.feeling,idiocy
3162,3162,noun.body,face
3168,3168,verb.body,laughing
3171,3171,verb.change,makes
3173,3173,noun.body,stomach
3174,3174,verb.emotion,hurt
3179,3180,verb.emotion,feel like
3184,3184,noun.person,ass
3189,3189,verb.cognition,realize
3194,3194,verb.possession,have
3196,3196,noun.Tops,feelings
3200,3201,noun.person,best girl
3202,3202,noun.person,friend
3205,3205,verb.emotion,want
3208,3209,noun.person,girl friend
3211,3211,verb.stative,be
3214,3215,noun.act,sexual intercourse
3216,3216,noun.event,experience
3218,3218,noun.communication,Yes
3222,3222,verb.cognition,reminded
3225,3225,noun.cognition,dumbness
3228,3228,verb.change,make
3230,3230,verb.cognition,feel
3237,3237,verb.creation,pretending
3239,3239,verb.stative,be
3244,3244,verb.stative,is
3247,3247,noun.feeling,sadness
3252,3252,verb.emotion,sucks
3254,3254,noun.person,Jupe
3260,3260,verb.cognition,thinks
3263,3264,verb.communication,talking about
3266,3266,noun.act,breakup
3269,3269,verb.contact,pokes
3271,3271,noun.body,lip
3276,3277,verb.motion,gets up
3279,3280,verb.motion,comes over
3282,3282,verb.contact,pull
3287,3287,noun.artifact,chair
3291,3291,verb.consumption,need
3293,3293,noun.act,cuddle
3295,3296,noun.person,Courtney Cooper
3300,3300,verb.communication,says
3303,3303,verb.motion,walk
3307,3307,noun.artifact,bed
3310,3311,verb.motion,lie down
3314,3314,noun.body,back
3317,3317,verb.contact,burrows
3320,3320,noun.body,arm
3322,3322,verb.contact,lays
3324,3324,noun.body,head
3327,3327,noun.body,chest
3330,3330,noun.body,nose
3331,3331,verb.contact,tucked
3335,3335,noun.body,chin
3338,3338,verb.contact,drapes
3340,3340,noun.body,arm
3343,3343,noun.body,waist
3346,3346,noun.body,thigh
3349,3349,noun.body,thigh
3356,3356,verb.communication,asks
3361,3361,verb.stative,is
3364,3364,verb.motion,came
3369,3369,verb.stative,is
3373,3373,noun.person,girl
3375,3375,noun.communication,name
3378,3378,verb.change,fading
3381,3381,noun.cognition,memory
3382,3382,verb.communication,told
3385,3385,verb.stative,was
3391,3391,verb.communication,breathed
3393,3393,noun.communication,sigh
3395,3395,noun.feeling,relief
3399,3399,verb.motion,gone
3402,3402,noun.time,month
3409,3410,noun.person,best friend
3411,3411,verb.stative,is
3416,3417,verb.body,cuddled up
3422,3422,verb.possession,have
3424,3424,noun.person,girlfriend
3425,3425,verb.stative,is
3428,3428,noun.communication,no
3429,3430,noun.act,- go
3436,3436,verb.stative,’m
3447,3447,verb.perception,peek
3451,3451,noun.artifact,phone
3454,3454,noun.artifact,desk
3456,3456,verb.body,exhale
3459,3459,noun.act,troubles
3462,3462,verb.social,Let
3468,3468,noun.substance,Jupiter
3469,3469,noun.cognition,scent
3474,3474,verb.stative,is
3478,3478,verb.contact,carry
3483,3483,noun.communication,Yes
3487,3487,verb.communication,say
3501,3501,noun.attribute,way
3503,3503,noun.person,Coopie
3506,3506,noun.person,Jupe
3507,3507,verb.communication,says
3511,3511,noun.time,day
3515,3515,verb.social,meet
3517,3517,noun.person,girl
3520,3520,noun.cognition,dreams
3529,3529,verb.stative,fit
3532,3532,noun.communication,puzzle
3533,3533,noun.artifact,pieces
3537,3537,verb.change,getting
3538,3538,verb.contact,dumped
3542,3542,verb.body,smile
3544,3544,verb.contact,kiss
3546,3546,noun.body,forehead
3550,3550,noun.attribute,way
3555,3555,verb.stative,lay
3561,3561,noun.event,time
3563,3563,noun.time,years
3566,3567,noun.time,Second grade
3569,3569,noun.person,Jupe
3570,3570,verb.stative,was
3574,3574,verb.stative,was
3579,3579,verb.motion,came
3582,3582,noun.artifact,room
3584,3584,noun.time,day
3586,3586,verb.perception,found
3588,3588,verb.body,sobbing
3591,3591,noun.artifact,closet
3595,3595,verb.communication,told
3599,3599,verb.change,happened
3602,3602,noun.person,dickwad
3604,3604,noun.person,grader
3606,3606,verb.communication,called
3612,3612,verb.communication,asked
3615,3615,verb.consumption,needed
3617,3617,noun.act,cuddle
3622,3622,verb.contact,cuddles
3623,3623,verb.stative,were
3628,3628,noun.communication,cure
3631,3631,noun.cognition,forms
3633,3633,noun.state,malaise
3635,3635,noun.communication,Fact
3638,3638,verb.stative,was
3642,3642,noun.person,mini
3644,3644,noun.person,bigot
3647,3647,verb.stative,been
3652,3652,noun.person,kids
3654,3654,noun.group,school
3658,3658,verb.contact,kicked
3660,3660,noun.body,ass
3663,3663,noun.time,day
3666,3666,verb.change,got
3667,3667,verb.social,suspended
3670,3670,verb.stative,was
3673,3673,verb.communication,considering
3674,3674,noun.person,Jupe
3677,3677,verb.perception,heard
3680,3680,noun.communication,slur
3684,3684,noun.relation,rest
3688,3688,verb.communication,say
3690,3690,verb.stative,is
3691,3691,noun.communication,history
3697,3697,verb.communication,say
3699,3699,noun.person,Jupey
