start_token,end_token,supersense_category,text
859,860,noun.person,Kyoko Watanabe
861,861,noun.communication,Text
862,862,verb.communication,set
867,867,noun.location,Italy
882,884,noun.group,Publication Data Walls
886,886,noun.location,Jeannette
889,889,noun.substance,glass
890,890,noun.artifact,castle
893,893,noun.communication,memoir
898,898,noun.communication,p.
903,903,noun.location,Walls
905,905,noun.location,Jeannette
909,909,noun.person,Children
911,911,noun.person,alcoholics
913,914,noun.location,United States
916,916,noun.communication,Biography
920,920,noun.person,Children
922,922,noun.person,alcoholics
924,925,noun.location,West Virginia
927,927,noun.communication,Biography
932,932,noun.group,families
934,935,noun.location,United States
938,938,noun.communication,studies
943,943,noun.group,families
945,946,noun.location,West Virginia
948,948,noun.location,Welch
951,951,noun.communication,studies
955,955,noun.location,Poor
957,958,noun.location,West Virginia
960,960,noun.location,Welch
962,962,noun.communication,Biography
966,967,noun.person,Homeless persons
969,970,noun.location,New York
972,973,noun.location,State)—New York
975,976,noun.group,Family relationships
979,979,noun.communication,Title
1014,1014,noun.person,John
1017,1017,verb.communication,convincing
1022,1022,verb.stative,is
1024,1024,verb.stative,has
1027,1027,noun.communication,Acknowledgments
1032,1032,verb.communication,thank
1034,1034,noun.person,brother
1036,1036,noun.person,Brian
1039,1040,verb.stative,standing by
1045,1046,verb.social,growing up
1050,1050,verb.creation,wrote
1059,1059,noun.person,mother
1061,1062,verb.cognition,believing in
1063,1063,noun.artifact,art
1065,1065,noun.cognition,truth
1068,1068,verb.social,supporting
1070,1070,noun.cognition,idea
1073,1073,noun.communication,book
1081,1081,noun.person,sister
1083,1083,noun.person,Lori
1086,1087,verb.motion,coming around
1095,1095,noun.person,sister
1097,1097,noun.person,Maureen
1103,1103,verb.emotion,love
1108,1108,noun.person,father
1110,1112,noun.person,Rex S. Walls
1115,1115,verb.creation,dreaming
1119,1119,noun.cognition,dreams
1123,1123,noun.communication,thanks
1127,1127,noun.person,agent
1129,1131,noun.person,Jennifer Rudolph Walsh
1135,1135,noun.feeling,compassion
1137,1137,noun.communication,wit
1139,1139,noun.attribute,tenacity
1143,1143,noun.act,support
1147,1147,noun.person,editor
1149,1150,noun.person,Nan Graham
1155,1155,noun.cognition,sense
1159,1159,verb.stative,is
1163,1163,verb.emotion,caring
1169,1170,noun.person,Alexis Gargagliano
1176,1176,noun.communication,readings
1179,1179,noun.feeling,gratitude
1185,1185,noun.act,support
1186,1186,verb.stative,goes
1188,1188,noun.person,Jay
1190,1191,noun.person,Betsy Taylor
1193,1194,noun.person,Laurie Peck
1196,1196,noun.person,Cynthia
1198,1199,noun.person,David Young
1201,1201,noun.person,Amy
1203,1204,noun.person,Jim Scully
1206,1207,noun.person,Ashley Pearson
1209,1210,noun.person,Dan Mathews
1212,1213,noun.person,Susan Watson
1216,1217,noun.person,Jessica Taylor
1219,1220,noun.person,Alex Guerrios
1226,1226,verb.communication,thank
1228,1228,noun.person,husband
1230,1231,noun.person,John Taylor
1234,1234,verb.communication,persuaded
1237,1237,verb.stative,was
1238,1238,noun.time,time
1240,1240,verb.communication,tell
1242,1242,noun.communication,story
1252,1252,verb.stative,is
1254,1254,noun.attribute,way
1256,1256,noun.attribute,light
1257,1257,verb.stative,is
1259,1259,noun.location,place
1261,1261,noun.location,Heaven
1264,1264,verb.stative,was
1267,1267,verb.stative,be
1269,1269,verb.stative,is
1273,1274,noun.person,Dylan Thomas
1280,1280,noun.time,Birthday
1291,1292,noun.group,Street I
1294,1294,verb.motion,SITTING
1297,1297,noun.artifact,taxi
1299,1299,verb.communication,wondering
1303,1303,verb.emotion,overdressed
1306,1306,noun.time,evening
1310,1310,verb.perception,looked
1313,1313,noun.artifact,window
1315,1315,verb.perception,saw
1316,1316,noun.person,Mom
1317,1318,verb.motion,rooting through
1320,1320,noun.artifact,Dumpster
1323,1323,verb.stative,was
1326,1326,noun.time,dark
1330,1330,noun.object,March
1331,1331,noun.phenomenon,wind
1332,1332,verb.contact,whipped
1334,1334,noun.substance,steam
1335,1336,verb.change,coming out
1339,1339,noun.artifact,manholes
1342,1342,noun.group,people
1343,1343,verb.motion,hurried
1346,1346,noun.artifact,sidewalks
1349,1349,noun.body,collars
1350,1351,verb.motion,turned up
1357,1357,noun.group,traffic
1359,1359,noun.quantity,blocks
1362,1362,noun.group,party
1366,1366,verb.motion,heading
1368,1368,noun.person,Mom
1369,1369,verb.contact,stood
1371,1371,noun.quantity,feet
1376,1376,verb.contact,tied
1377,1377,noun.artifact,rags
1380,1380,noun.body,shoulders
1382,1383,verb.perception,keep out
1385,1385,noun.time,spring
1386,1386,noun.attribute,chill
1389,1389,verb.contact,picking
1392,1392,noun.substance,trash
1395,1395,noun.animal,dog
1403,1403,noun.animal,terrier
1404,1404,noun.substance,mix
1406,1406,verb.creation,played
1409,1409,noun.body,feet
1411,1411,noun.person,Mom
1413,1413,noun.act,gestures
1414,1414,verb.stative,were
1419,1419,noun.attribute,way
1421,1421,verb.motion,tilted
1423,1423,noun.body,head
1425,1425,verb.motion,thrust
1429,1429,noun.body,lip
1431,1431,verb.cognition,studying
1432,1432,noun.artifact,items
1435,1435,noun.attribute,value
1439,1439,verb.contact,hoisted
1443,1443,noun.artifact,Dumpster
1446,1446,noun.attribute,way
1448,1448,noun.body,eyes
1449,1449,verb.change,widened
1452,1452,noun.feeling,glee
1455,1455,verb.perception,found
1458,1458,verb.emotion,liked
1462,1462,noun.body,hair
1464,1464,verb.contact,streaked
1466,1466,noun.attribute,gray
1468,1468,verb.contact,tangled
1474,1474,noun.body,eyes
1476,1476,verb.contact,sunk
1480,1480,noun.shape,sockets
1485,1485,verb.cognition,reminded
1489,1489,noun.person,mom
1492,1492,verb.stative,been
1495,1495,verb.stative,was
1497,1497,noun.person,kid
1499,1499,noun.animal,swan
1501,1501,verb.motion,diving
1503,1503,noun.object,cliffs
1505,1505,verb.creation,painting
1508,1508,noun.object,desert
1510,1510,verb.cognition,reading
1511,1511,noun.communication,Shakespeare
1515,1515,noun.body,cheekbones
1516,1516,verb.stative,were
1524,1524,noun.body,skin
1525,1525,verb.stative,was
1532,1532,noun.time,winters
1534,1534,noun.time,summers
1538,1538,noun.phenomenon,elements
1542,1542,noun.group,people
1543,1544,verb.motion,walking by
1548,1549,verb.stative,looked like
1553,1553,noun.quantity,thousands
1556,1556,noun.group,people
1558,1560,noun.location,New York City
1565,1565,noun.time,months
1568,1568,verb.contact,laid
1569,1569,noun.body,eyes
1571,1571,noun.person,Mom
1576,1576,verb.perception,looked
1583,1583,noun.feeling,panic
1587,1587,verb.perception,see
1590,1591,verb.communication,call out
1593,1593,noun.communication,name
1597,1597,noun.Tops,someone
1604,1604,noun.group,party
1606,1606,verb.perception,spot
1610,1610,noun.person,Mom
1612,1612,verb.communication,introduce
1616,1616,noun.communication,secret
1618,1618,verb.stative,be
1622,1623,verb.motion,slid down
1626,1626,noun.artifact,seat
1628,1628,verb.communication,asked
1630,1630,noun.person,driver
1632,1633,verb.motion,turn around
1635,1635,verb.motion,take
1639,1640,noun.location,Park Avenue
1643,1643,noun.artifact,taxi
1644,1645,verb.motion,pulled up
1650,1650,noun.artifact,building
1653,1653,noun.person,doorman
1654,1654,verb.contact,held
1656,1656,noun.artifact,door
1662,1663,noun.person,elevator man
1664,1664,verb.motion,took
1669,1669,noun.artifact,floor
1672,1672,noun.person,husband
1674,1674,verb.body,working
1681,1681,noun.time,nights
1685,1685,noun.artifact,apartment
1686,1686,verb.stative,was
1691,1691,noun.event,click
1694,1694,noun.artifact,heels
1698,1698,noun.substance,wood
1699,1699,noun.artifact,floor
1704,1704,verb.emotion,rattled
1706,1706,verb.perception,seeing
1707,1707,noun.person,Mom
1710,1710,noun.attribute,unexpectedness
1712,1713,verb.motion,coming across
1718,1718,noun.cognition,sight
1721,1721,verb.motion,rooting
1725,1725,noun.artifact,Dumpster
1728,1728,verb.contact,put
1730,1730,noun.person,Vivaldi
1733,1733,verb.emotion,hoping
1735,1735,noun.communication,music
1737,1737,verb.change,settle
1742,1743,verb.perception,looked around
1745,1745,noun.artifact,room
1748,1748,verb.stative,were
1750,1750,noun.event,turn
1756,1756,noun.time,century
1757,1757,noun.substance,bronze
1762,1762,noun.artifact,vases
1766,1766,noun.communication,books
1769,1769,noun.substance,leather
1770,1770,noun.artifact,spines
1774,1774,verb.possession,collected
1776,1777,noun.artifact,flea markets
1783,1783,noun.artifact,maps
1787,1787,verb.contact,framed
1791,1791,noun.artifact,rugs
1796,1796,noun.substance,leather
1797,1797,noun.artifact,armchair
1801,1801,verb.motion,sink
1805,1805,noun.event,end
1808,1808,noun.time,day
1812,1812,verb.social,tried
1814,1814,verb.creation,make
1816,1816,noun.location,home
1821,1821,verb.social,tried
1823,1823,verb.change,turn
1825,1825,noun.artifact,apartment
1828,1828,noun.cognition,sort
1830,1830,noun.location,place
1833,1833,noun.person,person
1835,1835,verb.emotion,wanted
1837,1837,verb.stative,be
1839,1839,verb.stative,live
1845,1845,verb.emotion,enjoy
1847,1847,noun.artifact,room
1849,1850,verb.emotion,worrying about
1851,1851,noun.person,Mom
1853,1853,noun.person,Dad
1854,1854,verb.contact,huddled
1857,1858,noun.artifact,sidewalk grate
1862,1862,verb.emotion,fretted
1868,1868,verb.stative,was
1880,1880,verb.body,wearing
1881,1881,noun.artifact,pearls
1883,1883,verb.stative,living
1885,1886,noun.location,Park Avenue
1889,1889,noun.person,parents
1892,1892,verb.stative,keeping
1895,1895,verb.possession,finding
1898,1898,verb.consumption,eat
1903,1903,verb.social,do
1907,1907,verb.social,tried
1909,1909,verb.social,help
1912,1912,noun.event,times
1915,1915,noun.person,Dad
1917,1917,verb.communication,insist
1921,1921,verb.consumption,need
1925,1925,noun.person,Mom
1927,1927,verb.communication,ask
1934,1934,noun.artifact,perfume
1935,1935,noun.artifact,atomizer
1938,1938,noun.state,membership
1941,1941,noun.state,health
1942,1942,noun.group,club
1945,1945,verb.communication,said
1949,1949,verb.stative,living
1951,1951,noun.attribute,way
1957,1958,verb.motion,ducking down
1961,1961,noun.artifact,taxi
1963,1963,noun.person,Mom
1966,1966,verb.perception,see
1970,1970,verb.emotion,hated
1973,1973,verb.emotion,hated
1975,1975,noun.artifact,antiques
1978,1978,noun.artifact,clothes
1982,1982,noun.artifact,apartment
1987,1987,verb.social,do
1992,1992,verb.communication,called
1994,1994,noun.person,friend
1996,1996,noun.person,Mom
1999,1999,verb.possession,left
2001,2001,noun.communication,message
2004,2004,verb.stative,was
2006,2006,noun.cognition,system
2008,2008,verb.stative,staying
2014,2014,verb.possession,took
2015,2015,noun.person,Mom
2018,2018,noun.time,days
2020,2021,verb.motion,get back
2028,2028,verb.perception,heard
2033,2033,verb.perception,sounded
2047,2047,noun.food,lunch
2049,2049,noun.time,day
2053,2053,verb.communication,told
2056,2056,verb.emotion,wanted
2058,2058,verb.social,see
2061,2061,verb.communication,suggested
2063,2064,verb.motion,drop by
2066,2066,noun.artifact,apartment
2070,2070,verb.emotion,wanted
2072,2073,verb.motion,go to
2075,2075,noun.artifact,restaurant
2078,2078,verb.emotion,loved
2079,2079,noun.act,eating
2084,2084,verb.communication,agreed
2086,2086,verb.social,meet
2088,2088,noun.food,lunch
2093,2093,noun.artifact,restaurant
2095,2095,noun.person,Mom
2097,2097,verb.contact,sitting
2100,2100,noun.artifact,booth
2102,2102,verb.cognition,studying
2104,2104,noun.communication,menu
2108,2108,verb.motion,arrived
2112,2112,verb.social,made
2114,2114,noun.act,effort
2116,2116,verb.change,fix
2121,2121,verb.body,wore
2125,2125,noun.artifact,sweater
2131,2131,noun.attribute,stains
2135,2135,noun.substance,leather
2136,2136,noun.person,men
2138,2138,noun.artifact,shoes
2142,2142,verb.body,washed
2144,2144,noun.body,face
2148,2148,noun.body,neck
2150,2150,noun.body,temples
2151,2151,verb.stative,were
2155,2155,noun.state,grime
2158,2158,verb.motion,waved
2162,2162,verb.perception,saw
2169,2169,noun.person,baby
2170,2170,noun.person,girl
2174,2175,verb.communication,called out
2178,2178,verb.contact,kissed
2180,2180,noun.body,cheek
2182,2182,noun.person,Mom
2184,2184,verb.contact,dumped
2188,2188,noun.artifact,packets
2190,2191,noun.food,soy sauce
2193,2194,noun.food,duck sauce
2201,2201,noun.food,mustard
2204,2204,noun.artifact,table
2207,2207,noun.artifact,purse
2211,2211,verb.possession,emptied
2214,2214,noun.artifact,bowl
2217,2217,noun.food,noodles
2226,2226,noun.food,snack
2233,2233,verb.communication,explained
2236,2236,verb.communication,ordered
2238,2238,noun.person,Mom
2239,2239,verb.cognition,chose
2249,2249,verb.emotion,love
2251,2251,noun.food,seafood
2255,2255,verb.communication,said
2258,2259,noun.location,Glass Castle
2263,2263,verb.change,started
2264,2265,verb.communication,talking about
2266,2266,noun.person,Picasso
2270,2270,verb.perception,seen
2272,2272,noun.communication,retrospective
2275,2275,noun.artifact,work
2277,2277,verb.cognition,decided
2279,2279,verb.stative,was
2286,2286,noun.substance,stuff
2287,2287,verb.stative,was
2295,2295,verb.stative,concerned
2301,2301,verb.social,done
2307,2307,noun.communication,Period
2312,2312,verb.emotion,worried
2318,2318,verb.communication,said
2321,2321,verb.communication,Tell
2326,2326,verb.social,do
2328,2328,verb.social,help
2332,2332,noun.communication,smile
2333,2333,verb.change,faded
2337,2337,verb.communication,makes
2339,2339,verb.cognition,think
2341,2341,verb.consumption,need
2343,2343,noun.act,help
2348,2348,verb.stative,’m
2354,2354,verb.communication,said
2359,2359,verb.possession,have
2361,2361,noun.possession,money
2363,2363,verb.communication,Tell
2367,2367,verb.stative,is
2369,2369,verb.consumption,need
2373,2373,verb.cognition,thought
2376,2376,noun.time,moment
2381,2381,verb.consumption,use
2383,2383,noun.process,electrolysis
2384,2384,noun.act,treatment
2388,2388,verb.stative,Be
2394,2394,verb.stative,am
2399,2399,noun.person,woman
2400,2400,verb.perception,looks
2404,2404,verb.body,feels
2412,2412,noun.person,Mom
2416,2416,verb.emotion,felt
2418,2418,noun.body,shoulders
2419,2420,verb.contact,tightening up
2423,2423,noun.attribute,way
2429,2429,noun.communication,conversations
2434,2435,verb.communication,talking about
2439,2439,verb.social,help
2441,2441,verb.change,change
2443,2443,noun.time,life
2445,2445,verb.change,make
2452,2452,verb.emotion,want
2454,2454,verb.social,help
2456,2456,verb.change,change
2458,2458,noun.time,life
2461,2461,noun.person,Mom
2462,2462,verb.communication,asked
2466,2466,verb.stative,’m
2470,2470,verb.stative,’re
2474,2474,verb.consumption,needs
2475,2475,noun.act,help
2478,2478,noun.attribute,values
2485,2485,noun.person,Mom
2488,2488,verb.perception,saw
2490,2490,verb.contact,picking
2492,2492,noun.substance,trash
2495,2496,noun.location,East Village
2499,2499,noun.time,days
2506,2506,noun.group,people
2509,2509,noun.location,country
2510,2510,verb.stative,are
2517,2518,noun.act,way of
2519,2519,noun.act,recycling
2523,2523,verb.consumption,took
2525,2525,verb.consumption,bite
2536,2536,verb.communication,say
2542,2542,verb.stative,was
2546,2546,noun.person,Mom
2549,2549,verb.possession,hid
2552,2552,noun.person,Mom
2553,2553,verb.communication,pointed
2555,2555,noun.artifact,chopsticks
2565,2565,verb.communication,said
2577,2577,verb.communication,saying
2587,2587,noun.person,father
2590,2590,verb.stative,are
2593,2593,verb.stative,are
2595,2595,verb.possession,Accept
2606,2606,verb.communication,tell
2607,2607,noun.group,people
2610,2610,noun.person,parents
2615,2615,verb.communication,tell
2617,2617,noun.communication,truth
2620,2620,noun.person,Mom
2621,2621,verb.communication,said
2643,2643,noun.cognition,memory
2646,2646,verb.stative,was
2648,2648,noun.time,years
2654,2654,verb.stative,living
2657,2658,noun.location,trailer park
2662,2662,noun.location,Arizona
2663,2663,noun.location,town
2665,2665,noun.communication,name
2668,2668,verb.cognition,knew
2672,2672,verb.contact,standing
2675,2675,noun.artifact,chair
2680,2680,noun.artifact,stove
2682,2682,verb.body,wearing
2685,2685,noun.artifact,dress
2687,2687,noun.person,grandmother
2689,2689,verb.possession,bought
2693,2693,noun.communication,Pink
2694,2694,verb.stative,was
2697,2697,noun.attribute,color
2700,2700,noun.artifact,dress
2702,2702,noun.artifact,skirt
2703,2704,verb.stative,stuck out
2707,2707,noun.artifact,tutu
2711,2711,verb.emotion,liked
2713,2714,verb.motion,spin around
2719,2719,noun.artifact,mirror
2721,2721,verb.cognition,thinking
2723,2724,verb.stative,looked like
2726,2726,noun.person,ballerina
2731,2731,noun.time,moment
2735,2735,verb.body,wearing
2737,2737,noun.artifact,dress
2739,2739,verb.creation,cook
2740,2741,noun.food,hot dogs
2743,2743,verb.perception,watching
2745,2745,verb.change,swell
2747,2747,verb.motion,bob
2751,2751,noun.substance,water
2756,2756,noun.time,morning
2757,2757,noun.phenomenon,sunlight
2758,2759,verb.motion,filtered in
2762,2762,noun.artifact,trailer
2765,2765,noun.artifact,kitchenette
2766,2766,noun.artifact,window
2770,2770,verb.perception,hear
2771,2771,noun.person,Mom
2775,2775,noun.artifact,room
2776,2776,verb.communication,singing
2779,2780,verb.social,worked on
2784,2784,noun.artifact,paintings
2786,2786,noun.person,Juju
2790,2790,noun.animal,mutt
2793,2793,verb.social,watching
2797,2797,verb.contact,stabbed
2802,2802,noun.food,dogs
2805,2805,noun.artifact,fork
2807,2808,verb.motion,bent over
2810,2810,verb.consumption,offered
2816,2816,noun.food,wiener
2817,2817,verb.stative,was
2821,2821,noun.person,Juju
2822,2822,verb.contact,licked
2830,2831,verb.motion,stood up
2833,2833,verb.change,started
2834,2834,verb.contact,stirring
2836,2836,noun.substance,hot
2837,2837,noun.food,dogs
2841,2841,verb.perception,felt
2843,2843,noun.process,blaze
2845,2845,noun.attribute,heat
2849,2849,noun.body,side
2852,2852,verb.motion,turned
2854,2854,verb.cognition,see
2858,2859,verb.motion,coming from
2861,2861,verb.cognition,realized
2863,2863,noun.artifact,dress
2864,2864,verb.stative,was
2866,2866,noun.process,fire
2870,2870,noun.feeling,fear
2873,2873,verb.social,watched
2878,2878,noun.process,flames
2883,2883,noun.group,line
2887,2887,noun.artifact,fabric
2890,2890,noun.artifact,skirt
2892,2892,verb.motion,climb
2894,2894,noun.body,stomach
2898,2898,noun.process,flames
2899,2899,verb.motion,leaped
2902,2902,verb.motion,reaching
2904,2904,noun.body,face
2907,2907,verb.communication,screamed
2910,2910,verb.perception,smelled
2912,2912,noun.process,burning
2914,2914,verb.perception,heard
2917,2917,noun.substance,crackling
2920,2920,noun.event,fire
2921,2921,verb.contact,singed
2923,2923,noun.body,hair
2925,2925,noun.body,eyelashes
2927,2927,noun.person,Juju
2929,2929,verb.contact,barking
2932,2932,verb.communication,screamed
2935,2935,noun.person,Mom
2936,2937,verb.motion,ran into
2939,2939,noun.artifact,room
2942,2942,noun.person,Mommy
2944,2944,verb.social,help
2949,2949,verb.communication,shrieked
2954,2954,verb.contact,standing
2957,2957,noun.artifact,chair
2959,2959,verb.contact,swatting
2962,2962,noun.event,fire
2965,2965,noun.artifact,fork
2969,2969,verb.consumption,using
2971,2971,verb.motion,stir
2973,2973,noun.substance,hot
2974,2974,noun.food,dogs
2976,2976,noun.person,Mom
2977,2978,verb.motion,ran out
2981,2981,noun.artifact,room
2983,2984,verb.motion,came back
2990,2990,noun.artifact,blankets
2992,2992,verb.emotion,hated
2995,2995,noun.artifact,wool
2996,2996,verb.stative,was
3001,3001,verb.contact,threw
3003,3003,noun.artifact,blanket
3007,3007,verb.contact,smother
3009,3009,noun.process,flames
3011,3011,noun.person,Dad
3013,3014,verb.motion,gone off
3017,3017,noun.artifact,car
3020,3020,noun.person,Mom
3021,3021,verb.contact,grabbed
3026,3026,noun.person,brother
3028,3028,noun.person,Brian
3031,3031,verb.motion,hurried
3035,3035,noun.artifact,trailer
3041,3041,noun.person,woman
3043,3043,verb.stative,lived
3046,3046,verb.contact,hanging
3048,3048,noun.artifact,laundry
3051,3051,noun.artifact,clothesline
3054,3054,verb.possession,had
3055,3055,noun.artifact,clothespins
3058,3058,noun.body,mouth
3060,3060,noun.person,Mom
3066,3066,noun.communication,voice
3068,3068,verb.communication,explained
3071,3071,verb.change,happened
3073,3073,verb.communication,asked
3079,3079,verb.possession,have
3081,3081,noun.act,ride
3084,3084,noun.artifact,hospital
3087,3087,noun.person,woman
3088,3088,verb.motion,dropped
3090,3090,noun.artifact,clothespins
3092,3092,noun.artifact,laundry
3097,3097,noun.substance,dirt
3101,3101,verb.communication,saying
3104,3104,verb.motion,ran
3107,3107,noun.artifact,car
3111,3111,verb.motion,got
3114,3114,noun.artifact,hospital
3116,3116,noun.person,nurses
3117,3117,verb.contact,put
3121,3121,noun.artifact,stretcher
3124,3124,verb.communication,talked
3129,3129,noun.communication,whispers
3132,3133,verb.contact,cut off
3141,3141,noun.artifact,dress
3144,3144,noun.group,pair
3147,3147,noun.artifact,scissors
3151,3151,verb.contact,picked
3155,3155,verb.contact,laid
3161,3161,noun.substance,metal
3162,3162,noun.artifact,bed
3163,3163,verb.contact,piled
3165,3165,noun.substance,ice
3166,3166,noun.food,cubes
3169,3169,verb.contact,spread
3173,3173,noun.substance,ice
3176,3176,noun.body,body
3179,3179,noun.person,doctor
3182,3182,noun.body,hair
3187,3187,noun.artifact,glasses
3188,3188,verb.motion,led
3190,3190,noun.person,mother
3194,3194,noun.artifact,room
3198,3198,verb.motion,left
3201,3201,verb.perception,heard
3203,3203,verb.communication,telling
