start_token,end_token,supersense_category,text
374,374,verb.possession,sacrifices
381,381,verb.creation,write
383,383,noun.communication,books
386,386,verb.consumption,eat
387,387,noun.food,food
389,389,noun.event,START
391,391,noun.communication,BOOK
392,392,noun.communication,CHAPTER
394,394,noun.person,MAX
398,398,noun.cognition,thing
400,400,noun.person,dad
401,401,verb.communication,taught
405,405,verb.stative,was
407,407,noun.person,kid
410,410,noun.event,time
413,413,verb.stative,was
419,419,verb.motion,swinging
423,424,noun.artifact,living room
427,427,noun.body,ankles
429,429,noun.person,Man
433,433,verb.emotion,love
436,436,verb.motion,flying
440,441,noun.phenomenon,centrifugal force
443,443,verb.cognition,knowing
447,447,noun.person,dad
448,448,verb.social,let
450,450,verb.motion,go
453,454,verb.motion,go flying
457,457,verb.change,got
463,463,noun.event,time
465,465,verb.cognition,guess
469,469,noun.body,head
470,470,verb.contact,thwacked
473,473,noun.artifact,armoire
476,476,verb.social,keep
477,478,noun.act,board games
481,481,noun.object,world
482,483,verb.motion,went spinny
487,487,noun.feeling,pain
488,488,verb.motion,radiated
491,491,noun.body,skull
494,494,verb.stative,was
500,500,verb.cognition,guess
501,501,verb.stative,is
506,506,verb.communication,cry
517,517,verb.stative,is
520,521,verb.motion,warrior up
525,525,verb.communication,said
528,528,noun.body,tears
529,529,verb.change,fell
532,532,noun.state,Pain
535,535,verb.communication,mean
541,541,verb.contact,sat
544,544,noun.artifact,floor
545,545,verb.body,crying
547,547,verb.contact,rubbing
549,549,noun.location,spot
552,552,noun.body,forehead
556,556,verb.stative,turn
560,560,noun.state,bruise
563,563,noun.attribute,shape
565,565,noun.location,Texas
570,570,noun.body,eye
573,573,verb.communication,wailing
575,575,verb.stative,waiting
578,578,noun.person,mom
580,580,verb.motion,come
582,582,verb.change,make
585,585,verb.cognition,feel
590,590,verb.cognition,guess
592,592,verb.stative,was
594,594,verb.possession,buying
595,595,noun.artifact,groceries
601,601,verb.motion,come
610,611,verb.contact,turned on
613,613,noun.communication,TV
615,615,verb.communication,ignored
619,619,verb.stative,was
623,623,noun.person,dad
626,626,verb.stative,lived
632,632,verb.stative,was
637,637,noun.communication,thing
640,640,noun.body,tears
641,641,verb.change,dried
644,644,noun.body,headache
645,646,verb.motion,went away
650,651,verb.motion,sat down
656,656,verb.perception,watched
658,658,noun.event,end
661,661,noun.group,Cardinals
662,662,noun.act,game
667,667,verb.communication,cracked
669,669,noun.communication,joke
672,673,noun.person,Kurt Warner
675,675,noun.person,wife
676,677,verb.stative,looked like
679,679,noun.person,boy
683,683,verb.body,laughed
688,689,verb.motion,came away
690,690,verb.cognition,realizing
692,692,verb.possession,had
693,693,noun.communication,powers
697,697,verb.cognition,know
699,699,verb.possession,had
702,702,verb.stative,was
705,705,noun.person,warrior
710,710,noun.communication,lesson
713,714,verb.cognition,thinking about
717,717,noun.time,years
722,722,verb.stative,stand
726,729,noun.group,Gilbert Farmers ’ Market
732,732,noun.person,mom
741,741,noun.time,night
742,742,verb.stative,was
746,747,verb.cognition,thinking about
749,749,noun.substance,shit
750,750,noun.act,show
752,753,verb.social,went down
756,756,verb.motion,skulked
762,762,noun.time,morning
765,765,noun.person,mom
766,766,verb.contact,standing
769,769,noun.body,arms
772,772,noun.body,brow
773,773,verb.motion,furrowed
778,779,verb.perception,look around
781,781,noun.artifact,market
785,785,verb.cognition,realizing
789,789,verb.cognition,freak
799,800,verb.social,warrior up
803,803,verb.communication,force
805,805,noun.communication,smile
807,807,verb.cognition,choosing
814,814,noun.person,mom
816,816,noun.feeling,enthusiasm
818,818,noun.plant,grass
820,820,verb.consumption,fed
821,821,noun.food,beef
822,822,verb.communication,makes
824,824,verb.change,start
825,825,verb.communication,saying
827,827,noun.communication,things
832,832,verb.communication,mean
835,835,noun.person,seller
836,836,noun.person,guy
839,839,verb.cognition,decide
842,842,noun.time,time
845,845,noun.person,warrior
847,848,verb.motion,wander off
857,857,verb.stative,wait
860,860,verb.change,get
862,862,noun.food,beef
865,865,noun.food,stew
869,869,verb.communication,says
876,876,noun.person,mom
879,879,verb.stative,’s
883,883,verb.communication,say
892,892,verb.contact,hit
894,895,noun.artifact,food trucks
899,899,verb.perception,glances
903,903,verb.communication,says
907,907,verb.perception,watch
910,910,noun.person,Maximo
914,914,noun.event,trouble
917,917,verb.cognition,hear
922,922,noun.communication,Creosote
925,925,verb.change,bleating
927,927,noun.animal,cicadas
930,930,noun.event,heartbeat
932,932,verb.perception,pounding
934,934,noun.communication,No
939,939,verb.communication,nod
941,941,verb.body,gulp
944,945,verb.motion,hurry away
949,949,noun.group,people
952,955,noun.group,Gilbert Farmers ’ Market
960,960,verb.cognition,know
962,962,noun.act,business
965,965,verb.emotion,love
967,967,noun.time,Saturday
968,968,noun.time,morning
971,971,noun.artifact,market
974,974,verb.cognition,know
982,982,verb.communication,tell
983,983,noun.person,Betts
985,985,noun.person,Zay
991,991,verb.contact,dig
994,994,noun.group,people
997,997,noun.group,parade
1000,1000,noun.animal,dogs
1003,1003,noun.artifact,booths
1004,1004,verb.possession,giving
1006,1006,noun.cognition,samples
1009,1009,noun.substance,cotton
1010,1010,noun.food,candy
1011,1011,verb.stative,is
1017,1017,verb.possession,pass
1021,1021,noun.food,sugar
1022,1022,verb.stative,is
1023,1023,noun.food,sugar
1030,1030,verb.emotion,like
1033,1033,noun.food,sauce
1034,1034,noun.person,guys
1036,1036,noun.person,Homeboys
1040,1040,verb.stative,is
1047,1047,verb.possession,give
1049,1049,noun.food,chips
1051,1051,verb.consumption,sample
1054,1054,noun.food,sauces
1058,1059,noun.group,Double win
1062,1062,verb.stative,’m
1064,1064,noun.artifact,closet
1065,1065,noun.person,foodie
1071,1071,verb.cognition,know
1079,1079,verb.creation,cook
1080,1080,noun.food,dinner
1082,1082,noun.person,Mom
1085,1085,noun.possession,tamale
1086,1086,noun.animal,queen
1090,1090,verb.emotion,like
1092,1092,verb.creation,cook
1095,1095,noun.person,Italian
1097,1097,noun.communication,French
1100,1100,verb.stative,’s
1101,1101,noun.act,fun
1103,1103,verb.social,experiment
1106,1106,noun.artifact,kitchen
1108,1108,verb.possession,Give
1111,1111,noun.substance,garlic
1113,1113,noun.substance,soy
1116,1116,noun.food,sugar
1121,1122,verb.contact,whip up
1124,1124,noun.cognition,magic
1129,1129,noun.substance,protein
1132,1132,verb.social,try
1135,1135,noun.cognition,samples
1137,1137,verb.motion,head
1140,1141,noun.artifact,food trucks
1145,1145,verb.perception,tastes
1147,1148,verb.change,coming off
1150,1150,noun.artifact,truck
1154,1154,verb.consumption,sampled
1161,1162,noun.artifact,kettle corn
1163,1163,noun.artifact,truck
1166,1166,noun.food,waffle
1167,1167,noun.artifact,truck
1173,1173,noun.food,burrito
1174,1174,noun.artifact,truck
1179,1179,verb.creation,makes
1180,1180,noun.food,ceviche
1191,1191,noun.location,end
1194,1194,noun.artifact,aisle
1197,1197,noun.location,exterior
1198,1198,verb.stative,is
1201,1201,verb.change,faded
1206,1206,verb.communication,says
1207,1208,noun.person,CoqAu Vinny
1211,1211,noun.location,top
1214,1214,noun.communication,Comic
1216,1216,noun.communication,lettering
1219,1219,verb.perception,looks
1230,1230,noun.communication,cartoon
1231,1231,noun.animal,chicken
1232,1232,verb.contact,standing
1236,1236,noun.body,arms
1240,1240,noun.body,eyebrows
1248,1248,verb.contact,peck
1251,1251,noun.body,head
1256,1256,verb.stative,is
1261,1261,noun.artifact,fryer
1263,1263,verb.contact,held
1269,1270,noun.person,Mario Brothers
1271,1271,noun.cognition,kind
1273,1273,noun.person,guy
1277,1277,verb.consumption,using
1279,1279,noun.food,fryer
1282,1282,noun.food,chicken
1283,1283,noun.person,catcher
1290,1290,verb.competition,capture
1293,1293,noun.animal,bird
1296,1296,verb.motion,walk
1299,1300,verb.cognition,check out
1302,1302,noun.communication,menu
1308,1308,verb.perception,see
1311,1311,noun.person,kid
1313,1313,verb.contact,sits
1316,1316,noun.artifact,back
1319,1320,noun.communication,AP Language
1325,1325,noun.artifact,ordering
1326,1326,noun.artifact,window
1328,1328,verb.perception,looking
1333,1333,verb.stative,be
1338,1338,noun.object,world
1341,1341,noun.body,chest
1342,1342,verb.change,tightens
1345,1345,noun.person,kid
1346,1346,verb.stative,is
1355,1355,noun.communication,word
1360,1360,verb.cognition,know
1364,1364,verb.communication,call
1368,1368,verb.stative,’s
1379,1379,noun.body,nose
1383,1383,noun.body,mouth
1386,1386,noun.body,lips
1389,1389,noun.attribute,angularity
1391,1391,noun.body,sinew
1395,1395,noun.group,class
1397,1397,verb.perception,find
1399,1399,verb.perception,staring
1403,1404,verb.cognition,thinking about
1410,1410,noun.communication,lines
1418,1418,verb.creation,did
1421,1421,noun.communication,report
1424,1424,noun.time,weeks
1430,1430,verb.cognition,Believe
1434,1435,verb.motion,stood up
1438,1438,verb.motion,ambled
1441,1441,noun.location,front
1444,1444,noun.group,class
1447,1447,verb.stative,was
1452,1452,noun.act,dance
1455,1455,noun.attribute,way
1458,1458,noun.body,limbs
1459,1459,verb.motion,moved
1464,1464,verb.cognition,take
1466,1466,noun.cognition,eyes
1471,1471,verb.cognition,remember
1472,1472,verb.cognition,wondering
1476,1476,verb.perception,feel
1479,1479,verb.stative,be
1486,1486,verb.communication,spoke
1489,1489,verb.stative,were
1493,1493,noun.communication,words
1496,1496,verb.perception,heard
1498,1498,verb.communication,say
1504,1505,verb.cognition,believed in
1506,1506,verb.stative,was
1507,1507,noun.food,yogurt
1510,1510,noun.cognition,logic
1511,1511,verb.social,went
1520,1520,verb.cognition,remember
1523,1524,verb.cognition,believe in
1525,1525,noun.food,yogurt
1533,1533,verb.consumption,use
1535,1535,noun.food,milk
1539,1539,verb.change,go
1542,1543,verb.cognition,Think about
1550,1550,noun.substance,sour
1551,1551,noun.food,milk
1552,1552,verb.change,go
1555,1556,verb.stative,goes for
1557,1557,noun.group,people
1563,1563,verb.consumption,ferment
1567,1567,verb.cognition,guess
1570,1570,verb.contact,lactate
1574,1574,verb.possession,has
1575,1575,noun.cognition,skills
1577,1577,noun.feeling,desires
1579,1579,verb.stative,go
1586,1586,verb.change,sour
1591,1591,verb.creation,make
1592,1592,noun.food,yogurt
1596,1596,noun.attribute,attributes
1601,1601,verb.creation,make
1608,1608,verb.possession,salvage
1612,1612,verb.stative,was
1620,1620,noun.object,world
1623,1623,verb.social,manage
1625,1625,verb.contact,bring
1627,1627,noun.process,lactation
1631,1631,noun.communication,report
1636,1636,verb.communication,said
1648,1648,noun.person,friends
1650,1650,verb.social,divorce
1652,1652,noun.body,ass
1657,1657,noun.person,guy
1658,1658,verb.stative,be
1662,1662,verb.stative,being
1666,1666,noun.person,kid
1667,1667,verb.stative,is
1671,1671,noun.artifact,window
1674,1674,noun.body,chin
1677,1677,noun.body,hands
1681,1681,verb.stative,uber
1684,1684,verb.perception,staring
1687,1687,noun.location,space
1691,1691,verb.body,wearing
1694,1699,noun.artifact,V - neck T - shirt
1701,1701,verb.change,highlights
1709,1709,noun.body,arms
1712,1713,verb.change,take up
1717,1717,noun.artifact,windowsill
1720,1720,verb.possession,has
1723,1723,noun.body,hair
1725,1725,verb.body,covers
1727,1727,noun.body,eyes
1730,1730,verb.motion,walk
1737,1737,verb.motion,turns
1739,1739,verb.perception,sees
1743,1743,verb.body,smile
1747,1747,noun.body,eyes
1748,1748,verb.change,go
1752,1752,verb.stative,’s
1758,1758,verb.perception,found
1763,1763,noun.state,life
1765,1767,noun.group,Food Truck Guy
1775,1775,verb.communication,ask
1779,1780,verb.motion,go to
1781,1783,noun.location,Mesa - Guadalupe
1789,1789,verb.consumption,gulps
1791,1792,verb.perception,looks around
1798,1798,verb.emotion,feel
1801,1801,verb.communication,said
1811,1811,noun.person,Acne
1812,1812,noun.communication,blemishes
1813,1813,verb.stative,dot
1815,1815,noun.body,cheeks
1819,1819,noun.body,eyebrows
1820,1820,verb.perception,look
1825,1825,verb.motion,raised
1829,1829,noun.location,ends
1832,1832,verb.change,makes
1834,1834,verb.perception,look
1842,1842,noun.animal,chicken
1850,1850,verb.cognition,questioning
1859,1859,verb.stative,’s
1870,1870,noun.cognition,kind
1873,1873,noun.person,kid
1875,1875,verb.emotion,hates
1876,1876,noun.person,jocks
1881,1881,verb.communication,tell
1885,1885,verb.stative,’m
1886,1886,noun.person,Max
1890,1890,verb.communication,say
1893,1893,verb.perception,looks
1902,1902,noun.person,woman
1904,1905,verb.contact,scraping off
1907,1907,noun.artifact,grill
1910,1910,noun.location,edge
1913,1913,noun.substance,metal
1914,1914,noun.artifact,spatula
1918,1918,noun.person,mom
1921,1922,verb.motion,turns back
1927,1927,noun.person,Jordan
1931,1931,verb.communication,says
1934,1934,noun.communication,monotone
1939,1939,verb.social,meet
1944,1945,verb.social,work on
1947,1948,noun.artifact,food truck
1961,1961,verb.communication,mumbles
1963,1963,verb.motion,raising
1965,1965,noun.body,eyebrow
1969,1969,verb.communication,nod
1971,1971,noun.body,head
1978,1978,verb.stative,is
1985,1985,verb.communication,sentenced
1988,1988,noun.time,summer
1990,1992,noun.group,State Farm Insurance
1995,1995,noun.person,mom
1997,1997,noun.act,punishment
2000,2000,noun.time,night
2002,2002,verb.emotion,wish
2006,2006,verb.change,happen
2019,2019,verb.communication,point
2022,2022,noun.artifact,truck
2024,2024,verb.cognition,read
2026,2026,noun.communication,name
2029,2031,noun.person,Coq au Vinny
2035,2035,verb.communication,ask
2042,2042,verb.communication,says
2046,2046,verb.cognition,thinks
2048,2048,verb.stative,’s
2052,2054,noun.person,Coq au Vinny
2060,2060,verb.social,do
2062,2062,noun.attribute,things
2064,2064,noun.food,chicken
2069,2069,verb.body,laugh
2073,2073,verb.motion,goes
2076,2076,verb.communication,saying
2077,2077,noun.communication,shit
2081,2082,verb.communication,get away
2087,2087,noun.artifact,things
2093,2093,verb.motion,raises
2095,2095,noun.body,eyebrows
2099,2099,noun.attribute,succession
2103,2103,verb.change,makes
2105,2105,noun.body,face
2116,2117,verb.perception,look away
2124,2124,noun.location,Florence
2131,2131,noun.location,Florence
2133,2133,noun.location,Arizona
2136,2136,verb.cognition,guess
2140,2140,noun.communication,voice
2141,2141,verb.stative,is
2152,2152,noun.quantity,nothing
2160,2161,verb.perception,looks back
2165,2165,noun.person,woman
2168,2168,noun.time,moment
2171,2171,verb.motion,turns
2175,2175,verb.motion,rolling
2177,2177,noun.body,eyes
2181,2181,verb.consumption,fry
2182,2182,noun.food,chicken
2183,2183,noun.body,fingers
2185,2185,noun.substance,oil
2187,2187,verb.contact,put
2189,2189,noun.food,seasoning
2195,2195,noun.food,mozzarella
2196,2196,noun.food,cheese
2198,2198,noun.food,marinara
2199,2199,noun.food,sauce
2206,2206,noun.substance,shit
2217,2217,noun.person,Jordan
2219,2219,noun.body,face
2220,2220,verb.change,animates
2224,2225,noun.time,split second
2228,2228,verb.perception,glances
2231,2231,noun.body,shoulder
2235,2235,noun.event,time
2243,2243,verb.emotion,hurting
2245,2245,noun.person,woman
2247,2247,noun.feeling,feelings
2250,2250,noun.person,Jordan
2251,2252,verb.perception,looks back
2258,2258,verb.body,grinning
2262,2262,verb.stative,’s
2274,2274,verb.body,smiling
2277,2277,verb.motion,drops
2285,2285,verb.emotion,panicked
2289,2289,verb.stative,keep
2291,2291,noun.communication,conversation
2296,2296,verb.communication,swear
2299,2299,noun.time,years
2301,2301,noun.substance,soot
2302,2302,verb.contact,caked
2306,2306,noun.artifact,thing
2311,2311,verb.communication,condemned
2315,2315,noun.person,woman
2316,2316,verb.communication,says
2319,2320,verb.motion,turning around
2328,2328,verb.social,trying
2330,2330,verb.possession,sell
2331,2331,noun.food,food
2335,2335,noun.artifact,truck
2338,2338,verb.motion,condemning
2342,2342,verb.stative,is
2345,2345,noun.person,Jordan
2352,2353,verb.motion,turns around
2357,2357,verb.perception,sees
2362,2362,verb.body,blushes
2366,2366,noun.communication,shit
2370,2370,verb.communication,says
2375,2375,verb.communication,kidding
2383,2383,verb.stative,’m
2387,2387,verb.stative,’m
2391,2391,verb.stative,’s
2397,2397,noun.state,mess
2401,2401,noun.person,Mom
2404,2404,noun.person,Jordan
2405,2405,verb.communication,says
2417,2417,verb.social,calming
2423,2423,verb.stative,is
2424,2424,noun.person,Max
2427,2427,noun.person,kid
2429,2429,noun.location,MG
2437,2437,verb.communication,says
2440,2440,noun.person,Hi
2442,2442,noun.person,Lydia
2444,2445,noun.person,Lydia Edwards
2448,2448,noun.person,chef
2453,2453,verb.social,meet
2462,2462,verb.communication,say
2467,2467,verb.social,took
2469,2469,noun.artifact,thing
2477,2478,noun.time,long time
2492,2492,verb.contact,runs
2494,2494,noun.body,hands
2497,2497,noun.body,hair
2499,2499,verb.change,widens
2501,2501,noun.body,eyes
2506,2506,verb.stative,are
2512,2512,verb.body,slept
2515,2515,noun.time,week
2521,2521,verb.emotion,want
2523,2523,verb.stative,be
2526,2526,noun.person,customer
2533,2533,noun.communication,thanks
2537,2537,verb.communication,say
2545,2545,verb.communication,kidding
2549,2550,verb.change,come on
2554,2554,noun.artifact,house
2558,2558,verb.consumption,eat
2562,2562,verb.consumption,eat
2578,2578,verb.possession,owe
2579,2579,noun.person,Jordan
2582,2582,noun.person,mom
2589,2589,noun.person,boy
2592,2592,noun.communication,comp
2593,2593,noun.group,class
2598,2598,verb.cognition,know
2607,2607,verb.cognition,know
2610,2611,verb.motion,walk away
2615,2615,verb.contact,reach
2618,2618,noun.artifact,pocket
2621,2621,noun.artifact,phone
2626,2626,verb.possession,got
2628,2628,noun.communication,text
2633,2633,verb.body,pull
2635,2635,noun.body,hand
2644,2644,verb.communication,say
2649,2649,noun.communication,Thanks
2654,2654,verb.change,gets
2655,2656,noun.person,Lydia Edwards
2658,2658,verb.body,smile
2671,2671,noun.body,face
2672,2672,verb.body,energizes
2675,2675,verb.stative,is
2690,2690,verb.possession,get
2695,2695,verb.communication,asks
2698,2698,noun.communication,menu
2700,2700,verb.contact,printed
2703,2703,noun.substance,whiteboard
2706,2706,noun.artifact,marker
2709,2709,noun.communication,handwriting
2710,2711,verb.stative,looks like
2714,2714,noun.person,grader
2719,2719,verb.cognition,wonder
2724,2724,verb.creation,wrote
2728,2728,verb.stative,are
2730,2730,noun.artifact,items
2733,2733,verb.social,Can
2735,2735,verb.social,try
2740,2740,noun.food,chicken
2742,2742,noun.person,hero
2746,2746,noun.body,eyes
2747,2748,verb.change,light up
2751,2751,verb.communication,says
2762,2762,verb.emotion,love
2765,2765,verb.emotion,Love
2770,2770,verb.motion,rushes
2773,2773,noun.artifact,back
2776,2776,noun.artifact,truck
2779,2779,verb.perception,look
2781,2781,noun.person,Jordan
2785,2785,verb.body,laugh
2789,2789,noun.attribute,expression
2790,2790,verb.stative,is
2796,2796,verb.perception,seen
2800,2800,noun.communication,TV
2801,2801,noun.communication,shows
2803,2803,noun.group,people
2805,2805,noun.artifact,bars
2807,2807,noun.artifact,prison
2810,2810,verb.perception,looks
2814,2814,verb.social,serving
2818,2818,noun.time,years
2824,2824,noun.attribute,expression
2829,2829,noun.animal,chicken
2830,2830,verb.communication,drawing
2831,2831,verb.emotion,cracks
2839,2839,verb.body,laughing
2844,2844,verb.emotion,want
2846,2846,verb.emotion,piss
2853,2853,verb.stative,is
2856,2856,noun.group,family
2857,2857,noun.artifact,thing
2861,2861,verb.communication,nods
2865,2865,noun.person,dad
2870,2870,verb.social,run
2878,2878,verb.stative,wait
2882,2882,verb.change,finish
2886,2886,verb.cognition,realize
2890,2891,verb.motion,going to
2894,2894,verb.communication,say
2902,2902,noun.person,dad
2903,2903,verb.stative,lives
2905,2906,noun.location,Colorado Springs
2910,2910,verb.possession,get
2914,2914,noun.group,folks
2915,2915,verb.social,divorced
2917,2917,noun.time,years
2927,2927,noun.person,Jordan
2928,2928,verb.communication,says
2930,2930,verb.perception,looking
2935,2935,noun.substance,steel
2936,2936,noun.artifact,window
2937,2937,noun.artifact,counter
2940,2940,noun.body,throat
2941,2941,verb.contact,catches
2948,2948,verb.communication,say
2953,2953,noun.person,dude
2957,2957,verb.body,shrugs
2963,2963,noun.state,deal
2967,2967,noun.time,years
2971,2971,verb.stative,was
2975,2975,noun.time,today
2980,2980,noun.act,try
2992,2992,verb.communication,say
2996,2996,verb.emotion,feel
2999,3000,verb.cognition,thinking of
3002,3002,noun.person,mom
3005,3005,noun.state,mess
3013,3013,verb.communication,yells
3016,3016,noun.location,Jordan
3022,3022,noun.person,Jordan
3023,3024,verb.motion,turns around
3027,3027,noun.person,mother
3029,3029,verb.motion,hopping
3034,3034,verb.contact,holding
3036,3036,noun.body,wrist
3048,3048,verb.change,happened
3052,3052,verb.communication,asks
3056,3056,noun.artifact,grill
3059,3059,verb.stative,’m
3066,3066,verb.creation,do
3069,3069,noun.person,Jordan
3089,3089,verb.motion,hopping
3092,3092,noun.person,Jordan
3093,3093,verb.perception,looks
3101,3101,verb.emotion,mortified
3105,3105,verb.perception,witnessing
3110,3111,verb.motion,turn around
3113,3113,verb.communication,pretend
3115,3115,verb.perception,look
3118,3118,noun.artifact,phone
3121,3121,verb.perception,hear
3123,3123,noun.relation,rest
3126,3126,noun.communication,conversation
3132,3132,verb.perception,see
3140,3140,noun.person,Mom
3144,3144,verb.communication,says
3147,3147,noun.attribute,voice
3155,3155,verb.social,do
3166,3166,noun.person,novices
3168,3169,verb.motion,jump in
3171,3171,verb.cognition,excel
3173,3174,noun.artifact,food truckery
3180,3180,verb.change,make
3185,3185,verb.communication,promise
3190,3190,noun.time,months
3193,3193,noun.act,mortgage
3195,3195,noun.time,July
3202,3202,verb.stative,be
3205,3205,noun.person,Jordan
3210,3210,verb.stative,’m
3217,3217,noun.person,Mom
3219,3219,noun.act,Stop
3225,3225,noun.group,people
3233,3233,verb.communication,says
3236,3236,verb.cognition,realizing
3239,3239,noun.artifact,mini
3241,3241,noun.process,meltdown
3244,3244,verb.social,watched
3252,3253,verb.change,turned around
3262,3262,noun.quantity,handful
3265,3265,noun.group,people
3268,3268,verb.motion,come
3270,3270,verb.perception,witness
3274,3274,noun.group,People
3275,3275,verb.stative,are
3279,3279,verb.stative,’m
3286,3286,verb.cognition,guess
3292,3292,noun.group,traffic
3293,3293,verb.change,slows
3296,3296,noun.event,accident
3301,3301,verb.cognition,know
3304,3304,verb.cognition,hoping
3306,3306,verb.perception,see
3309,3309,noun.body,body
3311,3311,noun.person,Jordan
3313,3313,noun.person,mom
3314,3314,verb.contact,buries
3316,3316,noun.body,head
3320,3320,noun.body,shoulder
3323,3323,noun.person,Jordan
3324,3324,verb.motion,turns
3326,3326,noun.body,head
3328,3328,verb.perception,see
3332,3332,verb.social,watching
3335,3335,verb.perception,catches
3337,3337,noun.body,eye
3340,3340,noun.body,jaw
3341,3341,verb.change,hardens
3345,3346,verb.motion,turns back
3352,3352,verb.social,tries
3354,3354,verb.communication,speak
3362,3362,verb.perception,hear
3370,3370,verb.stative,be
3375,3376,verb.social,take care
3381,3381,verb.communication,promise
3385,3386,noun.person,Oh Jordan
3390,3390,verb.communication,says
3397,3397,verb.social,screwing
3406,3406,verb.emotion,deserve
3419,3419,verb.social,do
3425,3425,verb.body,blush
3427,3427,noun.person,Jordan
3431,3431,verb.communication,says
3434,3434,noun.person,Mom
3439,3439,verb.change,launches
3442,3442,noun.cognition,kind
3449,3449,noun.attribute,voice
3459,3459,noun.group,people
3462,3465,noun.group,Gilbert Farmers ’ Market
3467,3467,noun.group,Ignore
3471,3471,verb.perception,see
3477,3477,verb.contact,hugs
3478,3478,noun.person,Jordan
3480,3480,verb.motion,drops
3482,3482,noun.attribute,voice
3485,3485,verb.communication,says
3490,3491,noun.person,Oh God
3494,3494,noun.process,meltdown
3498,3498,noun.person,sweetheart
3501,3501,verb.cognition,know
3503,3503,verb.stative,is
3513,3513,noun.act,Things
3514,3514,verb.change,get
3521,3521,noun.quantity,dozen
3522,3522,noun.person,onlookers
3523,3524,verb.motion,go on
3526,3526,noun.act,ways
3533,3533,verb.cognition,know
3536,3536,noun.person,Mom
3539,3539,verb.communication,wondering
3542,3543,verb.motion,wandered off
3548,3548,verb.motion,stay
3555,3556,verb.emotion,feel for
3557,3557,noun.person,Jordan
3563,3563,noun.artifact,mom
3564,3564,noun.group,department
3569,3569,noun.person,mom
3570,3570,verb.stative,end
3572,3572,noun.act,embrace
3576,3576,verb.perception,sees
3578,3578,verb.contact,standing
3585,3585,noun.cognition,sample
3588,3588,verb.stative,’m
3592,3592,noun.artifact,grill
3594,3594,noun.person,Vinny
3600,3600,verb.contact,covers
3602,3602,noun.body,face
3605,3605,noun.body,hands
3618,3618,verb.contact,pull
3625,3625,verb.stative,’m
3627,3627,verb.social,trying
3629,3629,verb.stative,be
3632,3632,noun.person,dude
3636,3636,verb.stative,am
3639,3639,noun.person,dude
3645,3645,verb.communication,say
3648,3648,verb.cognition,thinking
3655,3655,verb.social,help
3659,3659,verb.perception,looks
3663,3663,noun.body,tears
3668,3668,verb.contact,grill
3672,3672,verb.body,laugh
3680,3680,verb.stative,’m
3686,3686,verb.contact,wipes
