start_token,end_token,supersense_category,text
960,960,noun.body,eyes
961,961,verb.motion,stutter
964,964,verb.perception,find
967,967,verb.perception,staring
971,971,noun.person,Cody
979,979,verb.motion,jerks
987,987,verb.motion,jumps
990,990,noun.body,feet
992,993,verb.motion,rushes bedside
996,996,verb.contact,grabs
998,998,noun.body,hand
1005,1005,noun.event,buzz
1010,1010,noun.event,shock
1012,1012,verb.contact,zaps
1014,1014,noun.location,base
1017,1017,noun.body,skull
1022,1022,noun.communication,Moan
1025,1025,noun.communication,growl
1027,1027,verb.motion,leaks
1030,1030,noun.body,lips
1032,1032,noun.person,Mom
1033,1033,verb.motion,drops
1035,1035,noun.body,hand
1041,1041,verb.change,getting
1044,1045,verb.motion,backs away
1049,1049,verb.stative,’m
1053,1053,verb.stative,’m
1057,1057,verb.stative,’m
1062,1062,verb.body,hurt
1065,1065,verb.cognition,Hold
1070,1070,verb.possession,get
1072,1072,noun.person,nurse
1075,1075,verb.contact,pounds
1077,1078,noun.artifact,call button
1086,1086,verb.stative,’m
1096,1096,verb.stative,am
1099,1099,noun.event,shimmer
1101,1101,noun.feeling,pain
1107,1107,verb.motion,radiates
1110,1110,noun.body,neck
1113,1113,verb.motion,spreads
1116,1116,noun.body,shoulders
1121,1121,noun.body,chest
1123,1123,verb.body,swelling
1125,1125,verb.change,fill
1127,1127,noun.shape,space
1131,1132,noun.body,rib cage
1135,1135,verb.change,settling
1138,1138,noun.body,belly
1141,1141,verb.motion,stops
1145,1145,verb.motion,traveled
1157,1157,noun.body,waist
1166,1166,verb.perception,see
1167,1167,noun.person,Mom
1168,1168,verb.perception,watching
1170,1170,verb.cognition,assessing
1175,1175,noun.attribute,way
1179,1179,noun.act,effort
1182,1182,verb.motion,reach
1185,1185,verb.contact,poke
1188,1188,noun.body,leg
1190,1190,noun.quantity,Nothing
1203,1203,noun.person,Mom
1207,1207,noun.communication,voice
1208,1208,verb.communication,slurs
1211,1211,noun.body,brain
1212,1212,verb.stative,is
1217,1217,verb.body,drugged
1226,1226,noun.communication,phrase
1227,1229,verb.cognition,comes to mind
1231,1232,noun.artifact,morphine cocktail
1237,1237,verb.consumption,have
1242,1242,noun.person,bartender
1245,1245,verb.change,cracks
1251,1251,verb.body,laugh
1254,1254,noun.person,madman
1256,1256,noun.person,Mom
1257,1257,verb.perception,looks
1263,1263,verb.emotion,worry
1265,1265,noun.person,Mom
1268,1268,verb.stative,’m
1273,1273,verb.cognition,know
1276,1276,verb.possession,gave
1281,1281,noun.artifact,drugs
1285,1285,verb.communication,nods
1286,1286,noun.communication,agreement
1290,1290,noun.attribute,expression
1291,1291,verb.communication,argues
1293,1293,verb.stative,’s
1294,1294,noun.quantity,more
1299,1299,noun.person,nurse
1303,1303,verb.stative,be
1308,1309,verb.motion,hustles off
1311,1312,verb.communication,calling for
1313,1313,noun.Tops,someone
1315,1315,verb.motion,come
1319,1319,verb.communication,Wonder
1324,1324,verb.stative,been
1331,1331,noun.artifact,machines
1334,1334,noun.time,day
1339,1339,noun.time,week
1341,1341,noun.person,Logic
1342,1342,verb.communication,argues
1346,1346,verb.stative,been
1349,1349,noun.time,days
1354,1354,noun.person,Mom
1367,1368,verb.body,wake up
1377,1377,verb.emotion,hits
1381,1381,verb.stative,be
1384,1384,noun.relation,part
1387,1387,noun.motive,reason
1389,1389,noun.body,legs
1390,1390,verb.body,feel
1395,1395,verb.stative,’re
1399,1399,verb.social,Try
1401,1401,verb.social,try
1405,1405,verb.contact,pinch
1408,1408,noun.body,thigh
1412,1412,verb.contact,Pinch
1415,1415,noun.body,thigh
1417,1417,noun.location,Harder
1419,1419,noun.location,Zip
1421,1421,noun.location,Nada
1426,1426,verb.stative,is
1428,1428,noun.act,dope
1430,1430,verb.communication,Bet
1431,1432,noun.person,old Vince
1437,1437,noun.substance,shit
1439,1439,noun.person,Vince
1441,1441,verb.stative,Wait
1447,1447,noun.person,Vince
1452,1452,verb.cognition,remember
1455,1455,verb.contact,close
1457,1457,noun.body,eyes
1458,1458,verb.motion,....
1459,1460,noun.person,Tumble Backward
1464,1464,verb.motion,...
1465,1465,noun.person,Vince
1467,1467,noun.artifact,apartment
1470,1471,noun.act,poker game
1474,1474,verb.cognition,remember
1478,1478,verb.competition,winning
1484,1484,verb.competition,win
1501,1501,noun.possession,bucks
1503,1503,verb.social,Played
1507,1507,verb.stative,Left
1509,1509,noun.artifact,table
1515,1515,noun.person,gamblers
1518,1518,noun.person,Ronnie
1522,1522,noun.person,Ronnie
1524,1524,noun.person,Jesus
1527,1527,verb.stative,’m
1532,1532,verb.cognition,meant
1534,1534,verb.emotion,hurt
1538,1538,noun.time,day
1541,1541,noun.act,work
1543,1543,noun.act,work
1551,1551,verb.perception,see
1552,1552,noun.person,Ronnie
1555,1555,verb.stative,was
1560,1560,verb.cognition,thought
1563,1563,verb.stative,be
1570,1570,noun.group,bank
1572,1572,verb.possession,Deposited
1574,1574,noun.possession,cash
1576,1576,noun.quantity,half
1579,1579,noun.possession,account
1581,1581,noun.quantity,half
1583,1583,noun.person,Mom
1588,1588,noun.time,date
1591,1591,verb.social,dated
1592,1592,noun.person,Ronnie
1595,1595,verb.stative,was
1598,1598,noun.time,date
1601,1601,verb.stative,was
1605,1605,noun.artifact,way
1606,1606,noun.event,meet
1611,1611,noun.communication,no
1613,1613,noun.person,Misty
1616,1616,noun.cognition,thought
1619,1619,verb.change,makes
1627,1627,noun.person,Misty
1629,1630,noun.person,Sweet Jesus
1632,1632,noun.person,Ambulances
1634,1634,noun.person,Stretchers
1636,1636,noun.person,Misty
1640,1640,verb.stative,is
1642,1642,noun.body,face
1646,1646,noun.communication,sheet
1650,1650,noun.person,Misty
1651,1651,verb.stative,is
1654,1654,noun.time,Before
1659,1659,noun.person,Misty
1661,1661,noun.artifact,bed
1665,1665,noun.person,guy
1669,1669,noun.person,dick
1670,1670,verb.communication,telling
1673,1673,verb.motion,hurry
1675,1675,noun.time,Time
1676,1676,verb.stative,is
1677,1677,noun.possession,money
1679,1679,noun.time,Time
1681,1681,noun.person,Tick
1683,1683,noun.location,Bam
1689,1689,noun.body,back
1692,1692,noun.substance,wood
1695,1695,noun.body,fist
1698,1698,noun.body,kidneys
1702,1702,verb.motion,went
1706,1706,noun.communication,crack
1708,1708,noun.communication,crack
1711,1711,noun.communication,report
1714,1714,noun.artifact,gun
1716,1716,noun.location,Small
1718,1718,noun.location,Sharp
1724,1724,noun.person,whore
1727,1727,verb.communication,promised
1731,1731,noun.person,Chris
1733,1733,noun.person,Misty
1735,1735,noun.person,boyfriend
1741,1741,verb.communication,answer
1746,1746,verb.communication,Addressed
1753,1753,noun.body,boots
1754,1754,verb.possession,found
1756,1756,noun.body,ribs
1758,1758,noun.communication,Boom
1760,1760,noun.person,Boom
1763,1764,verb.social,took out
1773,1773,noun.act,snap
1780,1780,noun.attribute,heat
1784,1784,noun.act,splintering
1786,1786,noun.body,bone
1789,1789,noun.body,back
1792,1792,noun.body,back
1795,1795,verb.perception,felt
1797,1797,verb.motion,go
1800,1800,verb.competition,shot
1804,1804,noun.body,spine
1806,1806,noun.person,Chris
1808,1808,verb.competition,Shot
1813,1813,verb.stative,was
1815,1815,noun.person,Vince
1819,1819,verb.communication,taunted
1823,1823,verb.stative,was
1828,1828,verb.cognition,knew
1832,1833,verb.cognition,take chances
1836,1836,noun.act,fault
1840,1840,noun.person,Misty
1841,1841,verb.stative,is
1848,1848,verb.stative,lying
1852,1852,noun.act,fault
1855,1855,verb.change,ca
1857,1857,verb.perception,feel
1859,1859,noun.communication,No
1865,1865,verb.stative,’m
1869,1869,verb.stative,’m
1880,1881,verb.change,fucked up
1886,1886,noun.person,killer
1887,1887,noun.artifact,dope
1889,1889,noun.person,Killer
1893,1893,verb.motion,spill
1896,1896,noun.body,eyes
1898,1898,verb.contact,track
1900,1900,noun.body,face
1905,1905,noun.communication,word
1906,1906,verb.motion,falls
1909,1909,noun.body,mouth
1913,1913,noun.event,repetition
1916,1916,noun.communication,No
1918,1918,noun.communication,No
1920,1920,noun.communication,No
1922,1922,noun.communication,No
1924,1924,noun.communication,No
1930,1930,verb.communication,babbling
1932,1932,noun.person,Mom
1933,1933,verb.motion,returns
1936,1936,noun.person,nurse
1939,1939,noun.attribute,size
1943,1943,noun.animal,gorilla
1945,1945,verb.cognition,Take
1950,1950,verb.communication,soothes
1954,1955,verb.communication,sent for
1956,1957,noun.person,Dr. Harrison
1961,1961,verb.stative,be
1973,1973,verb.possession,have
1974,1974,noun.communication,questions
1978,1978,verb.communication,answer
1988,1988,noun.state,pain
1991,1991,verb.change,dissolve
1994,1994,noun.communication,laughter
1997,1997,noun.person,Mom
1999,2000,noun.person,Nurse Gorilla
2001,2001,verb.perception,look
2004,2004,verb.motion,flee
2009,2009,verb.emotion,feel
2017,2017,verb.motion,reach
2022,2022,noun.attribute,level
2025,2025,noun.body,pecker
2030,2030,verb.body,wearing
2032,2032,noun.artifact,diaper
2039,2039,verb.social,pissing
2043,2043,verb.contact,pat
2045,2045,noun.person,pat
2047,2047,noun.communication,pat
2053,2053,noun.artifact,diaper
2058,2058,verb.possession,have
2060,2060,noun.person,dick
2068,2068,verb.cognition,feel
2075,2075,noun.person,Jesus
2077,2078,noun.person,H. Christ
2080,2080,noun.communication,Laughter
2081,2081,verb.change,segues
2083,2083,noun.communication,sobs
2085,2085,noun.person,Mom
2086,2086,verb.motion,shifts
2088,2088,noun.person,Mommy
2089,2089,noun.attribute,mode
2091,2091,verb.motion,rushes
2094,2094,noun.body,side
2100,2100,verb.stative,be
2103,2103,noun.person,Cody
2106,2106,verb.communication,promise
2109,2109,verb.change,starts
2111,2111,verb.contact,reach
2115,2115,verb.cognition,Remembers
2117,2117,verb.change,happened
2119,2119,noun.event,time
2121,2121,verb.motion,withdraws
2123,2123,noun.body,hands
2131,2131,noun.body,hands
2133,2133,noun.person,Nursilla
2134,2134,verb.motion,steers
2135,2135,noun.person,Mom
2139,2139,noun.artifact,chair
2144,2144,verb.motion,moves
2148,2148,noun.communication,badge
2149,2149,verb.communication,tells
2152,2152,noun.communication,name
2153,2153,verb.stative,is
2154,2154,noun.person,Barbara
2156,2156,noun.person,Listen
2160,2160,verb.body,experienced
2162,2162,noun.state,trauma
2166,2166,verb.cognition,remember
2168,2168,verb.change,happened
2172,2172,noun.act,nod
2175,2175,verb.stative,continues
2179,2179,verb.emotion,prefer
2180,2181,noun.person,Dr. Harrison
2182,2182,verb.communication,explain
2185,2185,noun.communication,depth
2190,2190,verb.communication,tell
2194,2194,verb.body,have
2196,2197,noun.body,spinal cord
2198,2198,noun.event,injury
2201,2202,noun.communication,good news
2203,2203,verb.stative,is
2205,2205,verb.stative,’s
2210,2210,noun.body,region
2213,2213,verb.stative,is
2217,2217,verb.possession,got
2219,2219,noun.act,use
2223,2223,noun.body,extremities
2226,2226,verb.body,breathe
2231,2231,noun.person,Barbara
2232,2232,verb.social,lets
2234,2235,verb.motion,sink in
2237,2238,noun.body,Spinal cord
2239,2239,noun.event,injury
2241,2241,noun.location,Lower
2242,2242,noun.body,thoracic
2243,2243,noun.body,region
2246,2246,verb.possession,have
2248,2248,noun.cognition,clue
2253,2253,verb.stative,means
2261,2261,verb.body,breathe
2269,2269,verb.change,become
2274,2274,verb.consumption,use
2276,2276,noun.body,hands
2278,2278,verb.contact,pick
2280,2280,noun.body,nose
2287,2287,noun.communication,News
2292,2292,verb.communication,ask
2295,2296,noun.communication,bad news
2297,2297,verb.stative,is
2300,2300,noun.group,people
2301,2301,verb.motion,bustle
2304,2304,noun.artifact,room
2307,2307,noun.person,nurse
2308,2308,verb.communication,introduces
2311,2312,noun.person,Dr. Harrison
2316,2316,noun.person,neurosurgeon
2318,2318,verb.stative,is
2323,2323,noun.person,woman
2329,2329,noun.body,skin
2335,2335,noun.body,eyes
2337,2337,verb.perception,seem
2340,2340,verb.perception,look
2350,2350,noun.communication,sign
2353,2353,noun.person,dude
2359,2359,verb.stative,stands
2363,2363,noun.quantity,inches
2367,2367,noun.person,man
2369,2369,verb.stative,is
2373,2373,noun.person,Federico
2375,2375,verb.social,oversee
2379,2379,verb.communication,explains
2380,2380,noun.person,Barbara
2384,2384,verb.perception,look
2387,2387,noun.person,Federico
2388,2388,verb.communication,clarifies
2392,2393,noun.act,physical therapy
2396,2396,verb.body,extends
2398,2398,noun.body,hand
2402,2402,verb.social,meet
2405,2405,noun.person,Cody
2408,2408,verb.possession,got
2409,2409,noun.act,work
2411,2411,verb.social,do
2413,2413,noun.person,PT
2420,2420,verb.contact,shake
2422,2422,noun.body,hand
2425,2425,verb.cognition,wait
2427,2427,verb.perception,hear
2429,2429,noun.communication,information
2431,2431,verb.consumption,need
2434,2434,verb.stative,am
2440,2440,verb.emotion,want
2442,2442,verb.cognition,know
2444,2445,noun.person,Dr. Harrison
2446,2446,verb.communication,delivers
2451,2451,verb.stative,be
2458,2458,noun.state,life
2462,2462,verb.change,altered
2466,2466,noun.attribute,manner
2468,2468,noun.person,Doc
2471,2471,verb.communication,swallow
2478,2478,verb.communication,mean
2485,2485,verb.change,get
2494,2494,verb.change,improve
2498,2498,noun.body,body
2499,2499,verb.change,heals
2503,2503,verb.stative,’re
2510,2510,noun.communication,prognosis
2511,2511,verb.stative,is
2517,2517,verb.social,do
2519,2519,noun.act,tests
2524,2524,verb.stative,’re
2530,2530,verb.communication,tell
2532,2532,verb.stative,is
2535,2535,noun.state,improvement
2538,2538,verb.perception,see
2540,2540,verb.stative,be
2545,2545,noun.time,months
2548,2548,verb.communication,said
2551,2551,verb.stative,are
2552,2552,noun.quantity,lots
2556,2556,noun.act,treatments
2558,2559,noun.body,spinal cord
2560,2560,noun.state,injury
2563,2563,noun.group,SCI
2564,2564,noun.person,researchers
2565,2565,verb.stative,are
2570,2570,noun.cognition,breakthroughs
2573,2573,noun.body,quadriplegics
2577,2577,noun.group,para
2582,2582,verb.communication,saying
2597,2597,noun.artifact,drugs
2601,2601,verb.motion,move
2606,2606,verb.cognition,prove
2610,2610,verb.social,try
2619,2619,noun.attribute,amount
2621,2621,noun.attribute,concentration
2622,2622,verb.change,makes
2624,2624,noun.body,legs
2628,2628,verb.body,twitch
2631,2631,noun.communication,No
2635,2635,verb.stative,be
2642,2642,verb.perception,looks
2646,2646,noun.body,eyes
2651,2651,verb.motion,tiptoe
2654,2654,noun.communication,truth
2657,2657,noun.person,Cody
2660,2661,noun.body,spinal cord
2664,2664,verb.contact,severed
2672,2672,noun.attribute,function
2674,2674,verb.change,return
2678,2678,verb.communication,said
2684,2684,verb.social,run
2686,2686,noun.act,tests
2691,2691,verb.social,let
2693,2693,verb.communication,explain
2696,2696,noun.quantity,Thirty
2697,2697,noun.time,Minutes
2700,2700,verb.cognition,know
2708,2708,verb.stative,’m
2710,2710,noun.act,walking
2712,2712,verb.communication,talking
2714,2714,noun.communication,textbook
2716,2716,verb.social,Let
2718,2718,verb.perception,see
2721,2722,noun.body,spinal cord
2723,2723,verb.stative,is
2726,2726,noun.group,bundle
2728,2728,noun.body,nerves
2730,2730,verb.motion,traveling
2733,2733,noun.location,base
2736,2736,noun.body,neck
2740,2740,noun.body,back
2743,2744,noun.body,spinal canal
2747,2747,noun.artifact,tunnel
2750,2750,noun.person,person
2752,2752,noun.body,backbone
2755,2755,noun.communication,signals
2756,2756,verb.motion,ping
2759,2759,noun.body,brain
2762,2762,noun.body,pathway
2764,2764,verb.communication,reminding
2765,2766,noun.body,body parts
2769,2769,verb.motion,move
2772,2772,verb.communication,telling
2775,2775,verb.emotion,feel
2776,2776,noun.feeling,pain
2778,2778,noun.feeling,pleasure
2783,2783,verb.contact,sever
2785,2785,noun.artifact,cord
2789,2789,verb.contact,nick
2793,2793,noun.communication,communication
2794,2794,verb.stative,stops
2797,2797,noun.location,site
2800,2800,noun.state,injury
2805,2805,verb.change,get
2815,2815,noun.body,spine
2816,2816,verb.possession,has
2820,2820,noun.body,vertebrae
2822,2822,verb.stative,divided
2824,2824,noun.location,regions
2826,2826,noun.body,cervical
2828,2828,noun.body,neck
2831,2831,noun.body,thoracic
2835,2835,noun.body,middle
2836,2836,noun.body,back
2839,2839,noun.body,lumbar
2842,2842,noun.body,back
2845,2845,noun.body,sacrum
2847,2847,noun.body,pelvis
2851,2851,noun.body,coccyx
2853,2853,noun.body,tailbone
2857,2857,verb.stative,are
2859,2860,noun.body,thoracic vertebrae
2863,2863,noun.artifact,bullet
2864,2864,verb.contact,struck
2867,2867,noun.body,spine
2869,2869,verb.contact,sending
2870,2871,noun.body,bone chips
2876,2876,noun.location,trajectory
2880,2880,noun.quantity,more
2881,2881,verb.contact,dinged
2883,2884,noun.body,spinal cord
2893,2893,verb.contact,cut
2901,2901,verb.change,silenced
2903,2903,noun.event,flow
2905,2905,noun.phenomenon,energy
2908,2908,noun.body,brain
2911,2912,noun.body,body parts
2916,2916,noun.body,back
2921,2921,verb.cognition,wait
2924,2924,verb.stative,is
2928,2928,verb.change,gets
2935,2935,noun.body,legs
2940,2940,verb.stative,are
2942,2942,noun.body,bladder
2944,2944,noun.body,bowel
2952,2952,verb.stative,be
2955,2955,verb.body,piss
2957,2957,verb.consumption,shit
2960,2960,noun.act,aid
2964,2964,noun.artifact,equipment
2967,2967,verb.communication,Meaning
2972,2972,verb.contact,stick
2974,2974,noun.artifact,tube
2977,2977,noun.location,end
2980,2980,noun.body,penis
2982,2982,noun.event,times
2984,2984,noun.time,day
2995,2995,verb.stative,is
3000,3001,verb.cognition,think about
3011,3012,verb.motion,get out
3015,3015,noun.object,hole
3020,3020,verb.change,got
3023,3023,noun.act,orderlies
3025,3025,verb.body,drain
3027,3027,noun.body,dick
3029,3029,verb.body,massage
3031,3031,noun.body,anus
3034,3034,verb.stative,’s
3036,3036,verb.change,Pampers
3041,3041,verb.cognition,learn
3044,3044,verb.communication,make
3046,3046,verb.cognition,take
3048,3048,noun.act,dump
3050,3050,verb.creation,Make
3057,3057,verb.cognition,know
3059,3059,verb.stative,’m
3063,3063,noun.act,sins
3069,3069,verb.stative,deserve
3071,3071,noun.cognition,kind
3073,3073,noun.location,hell
3079,3080,noun.person,good doctor
3081,3081,verb.communication,talks
3087,3087,verb.emotion,want
3089,3090,verb.motion,fold up
3092,3092,verb.change,die
3099,3099,verb.change,happen
3109,3109,verb.communication,told
3115,3115,verb.cognition,know
3121,3121,verb.motion,walk
3131,3131,verb.communication,say
3135,3135,verb.stative,be
3139,3139,verb.body,aided
3141,3141,noun.body,leg
3142,3142,noun.artifact,braces
3149,3149,verb.competition,running
3150,3150,noun.act,marathons
3153,3153,verb.stative,depends
3157,3157,noun.Tops,feeling
3162,3162,verb.change,returns
3167,3167,noun.artifact,wheelchair
3169,3169,verb.stative,be
3172,3172,noun.person,friend
3174,3174,noun.person,Wheelchair
3177,3177,noun.communication,word
3178,3178,verb.contact,slams
3181,3181,noun.body,gut
3184,3184,noun.artifact,brick
3189,3189,verb.contact,confined
3192,3192,noun.artifact,wheelchair
3196,3196,noun.act,mercy
3199,3199,noun.person,caregiver
3203,3203,verb.communication,tell
3207,3207,verb.motion,go
3211,3211,verb.motion,go
3216,3216,verb.motion,go
3221,3221,noun.act,driving
3235,3235,noun.artifact,vehicle
3238,3238,verb.body,smiles
3244,3244,noun.communication,question
3246,3246,verb.possession,get
3251,3251,noun.act,sex
3259,3259,noun.communication,Poem
3261,3262,noun.person,Ginger Cordell
3265,3265,verb.stative,Walk
3272,3272,noun.location,city
3275,3275,noun.group,people
3276,3276,verb.motion,come
3278,3278,noun.act,search
3280,3281,noun.person,Lady Luck
3286,3286,verb.motion,guide
3290,3290,noun.possession,fortune
3292,3292,verb.possession,owes
3296,3296,verb.contact,shed
3298,3298,noun.animal,skins
3300,3300,verb.perception,reveal
3303,3303,noun.Tops,creatures
3308,3308,verb.social,struggle
3310,3310,verb.perception,conceal
3312,3312,noun.person,spouses
3314,3314,noun.person,ministers
3321,3322,verb.motion,walk away
3327,3328,noun.person,best friend
3329,3329,verb.motion,turned
3330,3330,noun.person,lover
3333,3333,noun.act,tumble
3335,3335,noun.event,enlightenment
3340,3340,noun.artifact,thing
3342,3342,verb.stative,belonged
3347,3347,verb.communication,excise
3351,3351,noun.cognition,heart
3356,3356,verb.communication,deserted
3361,3361,verb.contact,opened
3363,3363,noun.body,arms
3365,3365,verb.communication,begged
3368,3368,verb.motion,return
3372,3373,verb.motion,come back
3378,3378,verb.motion,turn
3381,3381,noun.person,Ginger
3390,3390,noun.person,Alex
