start_token,end_token,supersense_category,text
1847,1847,noun.communication,thing
1853,1853,noun.communication,reasons
1856,1856,verb.motion,send
1857,1857,noun.person,children
1860,1861,noun.group,Mexican school
1864,1864,verb.communication,asked
1865,1866,noun.person,Mr. Marcus
1868,1868,noun.person,Sylvia
1871,1871,noun.group,family
1872,1872,verb.competition,braced
1875,1875,verb.perception,hear
1877,1878,noun.person,Mr. Kent
1880,1880,verb.communication,say
1887,1887,noun.act,behavior
1892,1892,verb.cognition,learn
1893,1893,noun.state,cleanliness
1895,1895,noun.cognition,mind
1897,1897,noun.attribute,manner
1900,1900,noun.artifact,dress
1905,1905,verb.cognition,learning
1911,1911,verb.possession,have
1912,1912,noun.state,problems
1914,1914,noun.substance,lice
1916,1916,noun.act,impetigo
1919,1919,noun.state,tuberculosis
1922,1922,verb.stative,have
1925,1925,noun.body,hands
1927,1927,noun.body,face
1929,1929,noun.body,neck
1932,1932,noun.body,ears
1935,1935,noun.person,Mendez
1936,1936,noun.group,family
1941,1941,noun.artifact,room
1942,1942,verb.perception,stared
1944,1945,noun.person,Mr. Kent
1947,1947,noun.state,disbelief
1952,1952,verb.communication,saying
1953,1953,verb.stative,was
1958,1958,verb.stative,was
1971,1971,noun.person,children
1974,1975,noun.group,Mexican school
1976,1976,verb.stative,are
1979,1979,noun.person,whites
1982,1982,noun.state,hygiene
1985,1985,verb.communication,asked
1986,1987,noun.person,Mr. Marcus
1994,1994,noun.attribute,ability
2001,2001,noun.cognition,respects
2011,2011,noun.cognition,outlook
2015,2015,noun.artifact,clothing
2020,2020,noun.attribute,ability
2022,2023,verb.social,take part
2026,2026,noun.act,activities
2029,2029,noun.group,school
2035,2035,verb.cognition,believe
2038,2038,noun.person,students
2039,2039,verb.stative,are
2042,2042,noun.person,Mexicans
2045,2045,noun.communication,respects
2049,2049,verb.communication,mentioned
2055,2055,verb.communication,th
2060,2060,noun.motive,reasons
2064,2064,verb.social,segregated
2071,2072,noun.person,Mr. Mendez
2074,2074,verb.communication,asked
2081,2081,noun.person,children
2082,2082,verb.stative,attend
2084,2085,noun.group,Westminster school
2090,2090,verb.possession,had
2092,2092,noun.communication,answer
2097,2097,noun.time,day
2099,2100,noun.person,Mr. Marcus
2101,2101,verb.communication,called
2104,2104,noun.location,stand
2108,2108,noun.time,year
2111,2111,noun.person,student
2114,2115,noun.group,Mexican school
2117,2118,noun.location,El Modena
2121,2121,noun.communication,name
2122,2122,verb.stative,was
2123,2124,noun.person,Carol Torres
2127,2127,verb.communication,spoke
2129,2129,noun.communication,English
2132,2132,verb.stative,was
2139,2139,verb.motion,sent
2143,2143,noun.group,school
2146,2146,verb.possession,had
2147,2147,noun.state,problems
2148,2148,verb.communication,speaking
2150,2150,noun.communication,language
2154,2155,noun.person,defense lawyers
2156,2156,verb.communication,claimed
2158,2158,noun.person,Mr.
2160,2161,noun.person,Mrs. Mendez
2163,2163,verb.communication,questioned
2169,2169,noun.time,day
2173,2173,verb.stative,was
2174,2175,noun.person,Mr. Harris
2178,2178,noun.person,superintendent
2181,2182,noun.group,Westminster school
2184,2184,noun.person,Sylvia
2187,2187,verb.communication,called
2190,2190,noun.artifact,stand
2194,2194,verb.stative,was
2197,2197,verb.communication,testify
2200,2200,verb.communication,asked
2205,2205,verb.social,tried
2207,2207,verb.perception,looking
2211,2211,noun.time,morning
2215,2215,verb.social,practiced
2219,2219,verb.communication,answer
2226,2226,noun.time,day
2229,2229,noun.act,hearing
2231,2232,noun.person,Mr. Marcus
2233,2233,verb.communication,called
2236,2236,noun.artifact,stand
2238,2238,noun.act,education
2239,2239,noun.person,specialists
2241,2241,verb.communication,explain
2244,2244,verb.stative,was
2247,2247,verb.social,segregate
2248,2248,noun.person,children
2251,2251,noun.group,schools
2254,2254,noun.location,Segregation
2255,2255,verb.stative,tends
2257,2257,verb.creation,give
2259,2259,noun.state,aura
2261,2261,noun.state,inferiority
2266,2266,verb.change,have
2268,2268,noun.group,people
2271,2272,noun.group,United States
2273,2273,verb.cognition,understand
2277,2277,verb.stative,is
2282,2282,verb.stative,live
2287,2288,noun.group,public school
2289,2289,verb.stative,is
2292,2292,noun.act,mechanism
2296,2296,noun.person,children
2300,2300,noun.group,people
2301,2301,verb.motion,go
2304,2304,verb.communication,said
2310,2310,noun.person,judge
2311,2311,verb.body,nodded
2313,2313,noun.body,head
2316,2316,verb.perception,seemed
2318,2318,verb.communication,agree
2323,2325,noun.person,Judge Paul McCormick
2326,2326,verb.possession,took
2329,2329,noun.time,year
2331,2331,verb.communication,give
2333,2333,noun.act,decision
2343,2343,verb.cognition,ruled
2345,2345,noun.act,favor
2348,2348,noun.person,Mendez
2349,2349,noun.group,family
2353,2353,noun.act,ruling
2356,2356,verb.communication,said
2360,2360,noun.act,education
2362,2362,verb.stative,be
2366,2366,noun.person,children
2369,2369,noun.group,school
2370,2370,noun.group,association
2373,2373,noun.group,lineage
2377,2377,verb.stative,meant
2382,2382,verb.social,allowed
2384,2384,verb.stative,attend
2385,2385,noun.group,school
2393,2393,noun.group,race
2395,2395,noun.attribute,background
2398,2398,noun.person,Mendez
2399,2399,noun.event,victory
2400,2400,verb.change,made
2401,2401,noun.communication,newspaper
2402,2402,noun.communication,headlines
2404,2404,noun.person,Sylvia
2406,2406,noun.group,family
2407,2407,verb.stative,was
2414,2414,verb.possession,have
2416,2416,noun.time,time
2418,2418,verb.social,celebrate
2421,2422,noun.group,school board
2423,2423,verb.communication,appealed
2425,2425,noun.act,decision
2431,2432,verb.communication,asked forjudges
2435,2435,noun.attribute,authority
2437,2437,verb.cognition,review
2439,2439,noun.act,case
2441,2441,verb.change,change
2443,2443,noun.event,result
2446,2446,noun.act,case
2448,2448,verb.communication,reviewed
2451,2453,noun.group,Court of Appeals
2455,2456,noun.location,San Francisco
2460,2460,noun.communication,appeal
2463,2463,noun.person,Mendez
2464,2464,noun.group,family
2465,2465,verb.possession,received
2466,2466,noun.act,support
2469,2474,noun.group,League of United Latin American Citizens
2477,2481,noun.group,National Association for the Advancement
2483,2484,noun.group,Colored People
2487,2490,noun.group,Japanese American Citizens League
2493,2495,noun.group,American Jewish Congress
2499,2499,noun.group,organizations
2502,2502,noun.group,groups
2503,2503,verb.communication,sent
2504,2504,noun.communication,letters
2506,2506,noun.communication,information
2510,2510,noun.act,case
2512,2512,verb.communication,asked
2514,2514,noun.person,judge
2516,2517,verb.social,rule in
2518,2518,noun.act,favor
2521,2521,noun.person,Mendez
2522,2522,noun.group,family
2524,2524,noun.person,Sylvia
2525,2525,verb.stative,was
2528,2528,noun.group,people
2531,2531,noun.state,backgrounds
2535,2535,noun.location,parts
2538,2538,noun.location,country
2542,2542,verb.motion,met
2544,2544,noun.group,family
2546,2546,verb.change,getting
2550,2550,noun.act,case
2552,2552,verb.social,trying
2554,2554,verb.social,help
2559,2559,noun.person,mother
2560,2560,verb.communication,said
2579,2579,verb.competition,fight
2581,2581,noun.attribute,justice
2585,2585,verb.motion,follow
2589,2589,noun.time,April
2593,2593,noun.person,judges
2596,2598,noun.group,Court of Appeals
2600,2601,noun.location,San Francisco
2602,2602,verb.communication,ruled
2607,2607,noun.person,Mendez
2608,2608,noun.group,family
2612,2612,noun.time,June
2614,2616,noun.person,Governor Earl Warren
2617,2617,verb.communication,signed
2619,2619,noun.communication,law
2621,2621,verb.communication,said
2624,2624,noun.person,children
2626,2626,noun.location,California
2628,2628,verb.social,allowed
2630,2631,verb.stative,go to
2632,2632,noun.group,school
2637,2637,noun.group,race
2639,2639,noun.attribute,ethnicity
2642,2642,noun.communication,language
2647,2647,verb.cognition,remember
2650,2650,verb.communication,said
2651,2651,noun.person,Sylvias
2652,2652,noun.person,mother
2656,2656,verb.social,fought
2658,2658,verb.change,make
2662,2662,verb.stative,attend
2665,2665,noun.group,school
2667,2667,verb.possession,have
2669,2669,noun.state,opportunities
2672,2672,noun.person,Sylvia
2673,2673,verb.cognition,thought
2680,2680,noun.person,mother
2681,2681,verb.communication,said
2685,2685,noun.time,day
2688,2688,verb.motion,returned
2691,2692,noun.group,Westminster school
2695,2695,noun.event,time
2699,2699,verb.perception,listen
2702,2702,noun.communication,whispers
2705,2705,verb.communication,ignored
2707,2707,noun.person,children
2709,2709,verb.communication,pointed
2713,2713,verb.communication,called
2715,2715,noun.communication,names
2720,2720,verb.body,held
2722,2722,noun.body,head
2726,2726,noun.person,parents
2728,2728,verb.competition,fought
2735,2735,noun.person,brothers
2740,2740,noun.person,classmates
2742,2742,verb.perception,Looking
2746,2746,verb.perception,saw
2749,2749,noun.person,children
2751,2751,verb.body,smiling
2757,2757,noun.time,end
2760,2760,noun.time,day
2764,2764,verb.social,made
2766,2766,noun.person,friend
2771,2771,noun.time,end
2774,2775,noun.time,school year
2779,2779,verb.social,made
2781,2781,noun.person,friends
2784,2784,noun.state,backgrounds
2787,2787,verb.cognition,knew
2790,2790,noun.group,family
2792,2792,verb.competition,fought
2803,2803,noun.act,segregation
2806,2806,noun.group,race
2809,2809,noun.location,origin
2810,2810,verb.stative,was
2814,2815,noun.location,United States
2820,2822,noun.location,Westminster School District
2823,2823,noun.act,case
2824,2824,verb.change,paved
2826,2826,noun.act,way
2829,2829,noun.act,desegregation
2831,2831,noun.group,schools
2833,2833,noun.location,America
2838,2838,noun.communication,lawsuit
2841,2841,noun.communication,suits
2843,2843,verb.communication,filed
2845,2845,verb.possession,won
2847,2847,noun.location,Texas
2849,2849,noun.location,Arizona
2855,2855,noun.time,years
2858,2858,noun.person,Mendez
2859,2859,noun.event,victory
2863,2863,noun.act,case
2864,2868,noun.group,Brown v. Board of Education
2869,2869,verb.social,desegregated
2870,2870,noun.group,schools
2874,2874,noun.location,country
2877,2877,noun.group,people
2879,2879,verb.social,played
2881,2881,noun.act,roles
2884,2884,noun.person,Brown
2885,2885,noun.act,case
2892,2892,noun.person,Mendez
2893,2893,noun.act,case
2895,2896,noun.person,Thurgood Marshall
2898,2899,noun.person,Earl Warren
2903,2903,noun.person,member
2906,2907,noun.group,National Association
2912,2913,noun.group,Colored People
2915,2915,noun.person,Marshall
2917,2917,verb.communication,sent
2918,2918,noun.person,friend
2924,2924,noun.group,court
2925,2925,noun.communication,briefs
2928,2928,noun.person,judge
2931,2931,noun.person,Mendez
2932,2932,noun.act,case
2936,2936,noun.communication,letters
2938,2938,verb.communication,argued
2940,2940,noun.state,segregation
2944,2944,verb.consumption,used
2949,2949,noun.communication,arguments
2952,2952,verb.stative,became
2954,2954,noun.person,lawyer
2957,2957,noun.person,Brown
2958,2958,noun.act,case
2960,2961,noun.person,Earl Warren
2962,2962,verb.stative,was
2964,2964,noun.person,governor
2966,2966,verb.communication,signed
2968,2968,noun.communication,law
2970,2970,noun.act,desegregation
2972,2972,noun.group,schools
2974,2974,noun.location,California
2977,2977,noun.person,Mendez
2978,2978,noun.event,victory
2982,2982,verb.stative,became
2984,2985,noun.person,chief justice
2988,2991,noun.group,U. S. Supreme Court
