start_token,end_token,supersense_category,text
721,721,noun.communication,music
722,722,noun.act,lessons
724,724,noun.artifact,piano
726,726,noun.artifact,guitar
729,729,verb.stative,was
732,732,noun.group,band
737,737,verb.social,played
739,739,noun.artifact,saxophone
744,744,noun.event,times
747,747,noun.event,times
764,764,noun.person,person
767,767,noun.artifact,room
773,773,verb.creation,making
774,774,noun.act,jokes
776,776,verb.creation,playing
777,777,noun.act,pranks
779,779,verb.communication,Ask
781,781,noun.person,advisor
783,783,verb.communication,Ask
785,785,noun.person,friends
788,789,noun.communication,real name
790,790,verb.stative,is
791,791,noun.location,Kamolchanok
797,797,noun.communication,name
799,801,noun.person,I ’m Thai
806,806,noun.location,Bangkok
810,810,verb.motion,moved
813,813,noun.location,U.S.
816,816,noun.person,parents
819,819,verb.communication,said
828,828,verb.communication,say
830,830,noun.communication,name
837,837,verb.communication,call
839,839,noun.person,Jessica
843,843,verb.stative,was
849,849,verb.stative,was
853,853,verb.stative,was
856,856,noun.person,tomboy
860,860,noun.person,girl
862,862,verb.social,played
864,864,noun.person,boys
868,868,noun.time,while
870,870,noun.group,people
871,871,verb.communication,said
878,878,verb.communication,call
880,880,noun.person,Jess
882,882,noun.person,Jessy
887,887,verb.consumption,use
889,890,noun.communication,real name
892,892,noun.communication,legal
893,893,noun.communication,documents
897,897,verb.cognition,knows
900,900,noun.person,Jessy
906,906,noun.person,child
910,910,noun.person,daughter
913,913,noun.person,parents
914,914,verb.communication,call
917,917,noun.person,son
922,922,noun.location,beginning
927,927,noun.person,Girls
929,929,noun.artifact,Dresses
932,932,verb.stative,was
938,938,noun.person,parents
939,939,verb.motion,moved
943,943,noun.location,U.S.
947,947,noun.person,dad
949,949,noun.act,career
954,954,noun.person,diplomat
957,957,verb.stative,lived
959,960,noun.location,Cooper City
962,962,noun.location,Florida
966,966,verb.stative,was
974,974,noun.time,year
979,979,verb.stative,had
983,984,noun.person,boy friends
989,989,verb.competition,playing
992,992,noun.artifact,guns
995,995,noun.time,day
997,998,verb.motion,went into
1000,1000,noun.person,boys
1002,1002,noun.artifact,bathroom
1008,1008,noun.person,mom
1009,1009,verb.contact,pulled
1017,1018,verb.motion,go into
1020,1020,noun.artifact,bathroom
1024,1024,verb.stative,was
1032,1033,verb.motion,go into
1035,1035,noun.artifact,bathroom
1040,1040,verb.stative,’re
1042,1042,noun.person,girl
1047,1047,verb.body,act
1055,1055,verb.stative,be
1058,1058,noun.person,boys
1064,1064,noun.time,age
1067,1067,verb.cognition,knew
1069,1069,verb.stative,being
1071,1071,noun.person,girl
1072,1072,verb.stative,is
1077,1077,verb.stative,is
1081,1081,verb.perception,feel
1084,1084,verb.possession,have
1086,1086,noun.communication,pictures
1089,1089,verb.body,wearing
1091,1091,noun.artifact,suit
1094,1094,noun.artifact,necktie
1097,1097,verb.stative,was
1100,1101,noun.group,Valentine ’s
1102,1102,noun.time,Day
1103,1103,noun.event,party
1105,1105,noun.group,school
1111,1111,verb.body,dress
1116,1116,noun.person,girls
1118,1118,noun.group,school
1119,1119,verb.body,wore
1120,1120,noun.artifact,dresses
1123,1123,verb.communication,said
1126,1126,noun.person,Dad
1131,1131,verb.emotion,want
1133,1133,verb.body,wear
1135,1135,noun.artifact,dress
1139,1140,verb.possession,pick out
1142,1142,noun.artifact,suit
1145,1145,noun.artifact,necktie
1152,1152,noun.person,dad
1153,1153,verb.possession,bought
1155,1155,noun.person,boy
1157,1157,noun.artifact,suit
1160,1160,noun.artifact,clip
1163,1163,noun.artifact,necktie
1166,1166,verb.stative,was
1171,1171,verb.emotion,loved
1172,1172,verb.body,wearing
1173,1173,noun.artifact,suits
1175,1175,noun.body,neckties
1178,1178,verb.cognition,felt
1186,1186,verb.body,wore
1187,1187,noun.artifact,dresses
1189,1189,noun.substance,stuff
1195,1196,noun.time,second grade
1199,1199,verb.perception,had
1202,1202,noun.attribute,crush
1205,1205,noun.person,girl
1208,1208,verb.cognition,remember
1209,1209,verb.cognition,thinking
1219,1219,verb.emotion,wanted
1221,1221,verb.contact,pull
1223,1223,noun.body,hair
1226,1226,verb.emotion,bother
1232,1232,verb.emotion,feeling
1234,1234,noun.state,way
1237,1237,verb.cognition,wondered
1241,1241,noun.person,girls
1242,1242,verb.body,felt
1244,1244,noun.state,way
1248,1248,verb.stative,was
1252,1252,verb.change,started
1253,1253,verb.cognition,taking
1254,1254,noun.act,karate
1256,1256,noun.act,boxing
1259,1259,verb.cognition,remember
1263,1263,verb.emotion,liked
1264,1264,verb.contact,punching
1270,1270,noun.person,boys
1274,1274,verb.emotion,wanted
1276,1276,verb.competition,fight
1278,1278,noun.person,girls
1281,1281,verb.perception,felt
1285,1285,verb.cognition,knew
1287,1287,verb.stative,was
1291,1291,noun.person,girls
1295,1295,verb.emotion,wanted
1296,1296,noun.quantity,more
1299,1299,noun.state,challenge
1302,1302,noun.event,time
1307,1307,verb.body,wore
1308,1308,noun.animal,foam
1309,1309,noun.artifact,masks
1312,1312,verb.change,got
1314,1314,noun.artifact,cut
1317,1317,noun.body,face
1320,1320,noun.person,dad
1321,1321,verb.perception,saw
1330,1330,verb.emotion,like
1332,1332,verb.perception,see
1335,1335,verb.communication,punched
1339,1339,verb.communication,said
1342,1342,verb.communication,made
1344,1344,verb.motion,stop
1349,1349,noun.person,mom
1350,1350,verb.communication,forced
1353,1353,verb.stative,take
1354,1354,noun.act,dancing
1357,1357,verb.social,Try
1364,1364,verb.emotion,like
1369,1369,verb.change,change
1373,1373,verb.emotion,wanted
1376,1376,verb.social,try
1377,1378,noun.act,Thai dancing
1383,1383,verb.competition,playing
1384,1384,noun.act,basketball
1386,1386,noun.act,soccer
1391,1391,noun.time,age
1394,1394,noun.body,hands
1395,1395,verb.stative,were
1400,1400,verb.stative,had
1402,1402,noun.attribute,flexibility
1405,1405,noun.body,body
1411,1412,verb.motion,bend over
1414,1414,verb.contact,touch
1416,1416,noun.location,tip
1419,1419,noun.body,toes
1422,1422,verb.creation,made
1424,1424,verb.creation,do
1427,1427,noun.act,tap
1429,1430,noun.act,jazz dancing
1433,1433,noun.act,ballet
1436,1436,verb.communication,cried
1438,1438,noun.event,time
1442,1442,verb.motion,go
1450,1451,verb.contact,hold on
1454,1454,noun.artifact,bar
1457,1457,verb.communication,cry
1459,1459,noun.body,eyes
1466,1466,verb.emotion,want
1468,1468,verb.body,wear
1469,1469,noun.artifact,spandex
1475,1475,verb.communication,cried
1479,1479,verb.change,came
1480,1480,noun.time,time
1483,1483,noun.communication,recital
1486,1486,verb.communication,begged
1493,1493,verb.social,do
1497,1497,verb.communication,promise
1501,1501,verb.social,make
1503,1503,verb.social,do
1508,1508,verb.social,do
1510,1510,noun.communication,recital
1518,1518,verb.body,felt
1520,1520,noun.substance,crap
1523,1523,verb.body,wore
1528,1528,noun.artifact,dress
1530,1530,noun.artifact,bows
1533,1533,noun.body,hair
1539,1539,verb.creation,pose
1543,1543,verb.emotion,wanted
1545,1545,verb.communication,cry
1551,1551,verb.communication,making
1553,1553,verb.social,do
1558,1558,verb.stative,was
1565,1565,verb.change,started
1566,1566,verb.competition,playing
1569,1569,noun.group,league
1570,1570,noun.act,soccer
1572,1572,verb.stative,was
1575,1575,noun.person,player
1578,1578,verb.communication,said
1582,1582,noun.person,daughter
1589,1589,noun.person,coaches
1590,1590,verb.emotion,wanted
1594,1594,noun.group,team
1596,1596,noun.act,Soccer
1598,1598,noun.act,basketball
1599,1599,verb.stative,were
1602,1602,noun.act,games
1605,1605,noun.person,dad
1606,1606,verb.emotion,loves
1608,1608,noun.act,sports
1612,1612,verb.communication,teach
1616,1616,verb.contact,kick
1620,1620,verb.competition,shoot
1623,1623,verb.possession,bought
1627,1627,noun.artifact,hoop
1632,1632,verb.competition,play
1636,1636,noun.person,boys
1638,1638,noun.person,Puberty
1640,1640,noun.cognition,Reality
1642,1642,noun.person,Jessy
1643,1643,verb.change,started
1644,1644,noun.time,puberty
1646,1646,noun.cognition,reality
1647,1647,verb.change,came
1648,1649,verb.contact,crashing down
1652,1652,verb.stative,was
1654,1654,noun.state,thing
1658,1658,verb.emotion,want
1660,1660,noun.communication,Breasts
1664,1664,verb.change,starting
1666,1666,verb.body,develop
1667,1667,noun.body,breasts
1671,1671,noun.substance,crap
1674,1674,verb.emotion,hated
1675,1675,noun.artifact,bras
1678,1678,verb.emotion,liked
1679,1679,verb.body,wearing
1685,1685,verb.stative,been
1687,1687,noun.act,sports
1689,1689,noun.artifact,bra
1690,1690,noun.person,person
1694,1694,verb.stative,was
1697,1697,verb.perception,looks
1702,1702,noun.attribute,way
1703,1703,noun.group,people
1704,1704,verb.body,treated
1705,1705,noun.person,girls
1709,1709,verb.stative,hold
1712,1712,noun.artifact,door
1714,1714,noun.communication,thank
1719,1719,verb.competition,protect
1723,1723,noun.person,Jessy
1724,1725,verb.motion,turned twelve
1728,1728,noun.group,family
1729,1729,verb.motion,returned
1731,1731,noun.location,Thailand
1734,1734,verb.cognition,learned
1736,1736,verb.cognition,read
1738,1738,verb.creation,write
1739,1739,noun.communication,Thai
1744,1744,noun.group,school
1746,1746,verb.consumption,used
1749,1749,noun.communication,curriculum
1752,1752,noun.communication,textbooks
1753,1753,verb.stative,were
1755,1755,noun.location,America
1759,1759,noun.person,teachers
1762,1762,verb.communication,teaching
1764,1764,noun.communication,English
1767,1767,verb.social,helped
1769,1769,verb.emotion,feel
1773,1773,noun.person,Thai
1782,1782,verb.stative,was
1789,1789,verb.contact,put
1791,1791,noun.body,finger
1796,1796,noun.location,Thailand
1799,1799,verb.communication,call
1800,1800,noun.group,people
1808,1808,verb.stative,is
1812,1812,noun.person,lesbian
1815,1815,verb.cognition,guess
1816,1816,noun.group,people
1817,1817,verb.possession,had
1818,1818,noun.communication,questions
1824,1824,verb.communication,questioning
1829,1829,verb.stative,was
1834,1834,verb.stative,was
1838,1838,verb.social,tried
1840,1840,verb.communication,make
1841,1841,noun.group,people
1842,1842,verb.cognition,think
1844,1844,verb.stative,was
1848,1848,verb.social,tried
1850,1850,verb.stative,be
1855,1855,noun.person,girl
1859,1859,verb.stative,fit
1867,1867,verb.perception,looked
1870,1870,verb.emotion,felt
1874,1875,verb.emotion,felt like
1877,1877,verb.stative,was
1883,1883,noun.communication,sense
1886,1886,verb.motion,went
1889,1889,noun.time,date
1893,1893,noun.person,boys
1896,1896,noun.group,school
1899,1899,noun.person,mom
1901,1901,verb.social,met
1906,1906,verb.stative,was
1910,1910,noun.state,relationship
1913,1913,verb.stative,was
1920,1920,verb.emotion,like
1924,1924,noun.person,friend
1927,1927,verb.stative,’re
1930,1930,noun.person,guy
1934,1934,verb.emotion,want
1936,1937,verb.social,hang out
1945,1945,verb.emotion,want
1947,1947,verb.stative,go
1950,1950,noun.state,level
1954,1954,verb.emotion,felt
1959,1959,verb.perception,had
1961,1961,noun.state,problem
1964,1964,noun.group,clique
1966,1966,noun.person,girls
1968,1968,verb.stative,was
1972,1972,verb.stative,were
1975,1975,noun.person,girls
1977,1977,noun.group,school
1981,1981,noun.group,clique
1996,1996,noun.person,Jessy
1997,1997,verb.communication,says
1999,1999,verb.consumption,using
2002,2002,noun.attribute,voice
2004,2004,verb.motion,raising
2006,2006,noun.body,eyebrows
2009,2009,verb.motion,shaking
2011,2011,noun.body,head
2013,2013,noun.body,side
2015,2015,noun.location,side
2018,2018,noun.feeling,disgust
2021,2021,verb.social,tried
2023,2023,verb.communication,push
2029,2029,verb.body,wear
2034,2034,verb.body,wear
2039,2039,verb.stative,was
2045,2045,verb.stative,was
2051,2051,verb.communication,say
2057,2057,verb.cognition,think
2059,2059,verb.stative,’s
2068,2068,verb.cognition,thought
2069,2069,verb.stative,was
2078,2078,verb.communication,saying
2081,2081,verb.cognition,think
2088,2088,verb.possession,had
2090,2090,noun.body,hair
2093,2093,verb.social,trying
2096,2097,verb.stative,act like
2099,2099,noun.person,girl
2103,2103,verb.communication,told
2108,2108,verb.contact,cut
2110,2110,noun.body,hair
2113,2113,verb.emotion,wanted
2115,2115,verb.cognition,know
2125,2125,noun.person,mom
2129,2129,verb.communication,said
2135,2135,verb.communication,asking
2145,2145,verb.communication,asked
2154,2154,verb.communication,said
2158,2158,verb.cognition,know
2162,2162,verb.change,started
2163,2163,verb.communication,saying
2164,2164,noun.communication,things
2166,2166,verb.stative,were
2171,2171,noun.communication,No
2174,2174,noun.communication,kind
2178,2178,verb.stative,was
2186,2186,verb.cognition,believe
2188,2188,verb.stative,are
2190,2190,noun.cognition,kind
2192,2192,noun.person,person
2197,2197,noun.person,friend
2198,2198,verb.communication,said
2200,2200,verb.perception,glaring
2205,2205,verb.stative,was
2208,2208,noun.object,planet
2214,2214,verb.social,do
2219,2219,verb.communication,Tell
2223,2223,verb.stative,are
2227,2227,verb.communication,said
2231,2231,verb.communication,say
2233,2233,verb.stative,’re
2235,2235,noun.person,friend
2241,2241,verb.possession,accept
2246,2246,verb.stative,am
2251,2251,verb.communication,say
2253,2253,noun.communication,things
2261,2261,verb.communication,call
2263,2263,noun.group,people
2266,2266,noun.person,friends
2272,2272,verb.cognition,know
2275,2275,verb.stative,was
2281,2281,noun.communication,definition
2283,2283,noun.person,friend
2286,2286,noun.person,friend
2287,2287,verb.stative,is
2291,2291,verb.possession,share
2292,2292,noun.cognition,things
2297,2297,verb.stative,be
2303,2303,verb.perception,had
2305,2305,noun.cognition,crush
2311,2311,verb.communication,tell
2313,2313,noun.person,friend
2318,2318,verb.social,do
2322,2322,noun.person,girls
2327,2327,verb.communication,said
2333,2333,noun.group,clique
2337,2337,verb.consumption,ate
2338,2338,noun.food,lunch
2342,2342,verb.stative,was
2346,2346,verb.stative,was
2357,2357,verb.change,finish
2359,2359,noun.group,school
2366,2367,verb.motion,going to
2369,2369,noun.location,States
2376,2376,noun.event,time
2378,2378,verb.cognition,thought
2384,2384,noun.person,lesbian
2387,2387,verb.emotion,scared
2390,2390,noun.person,Jessy
2394,2394,noun.person,Jessica
2401,2402,verb.change,came out
2407,2407,verb.change,make
2411,2411,verb.stative,was
2414,2414,verb.emotion,wanted
2420,2420,verb.stative,was
2423,2423,verb.emotion,wanted
2425,2425,verb.stative,be
2428,2429,noun.time,ninth grade
2433,2434,verb.social,got into
2435,2435,noun.act,sports
2438,2438,verb.competition,played
2439,2439,noun.act,basketball
2442,2442,noun.event,time
2446,2446,noun.person,girls
2448,2448,noun.group,varsity
2449,2449,noun.group,team
2452,2452,verb.social,tried
2454,2454,verb.body,dress
2459,2459,verb.body,felt
2466,2466,noun.artifact,skirt
2469,2469,noun.event,time
2471,2471,verb.perception,looked
2474,2474,noun.artifact,mirror
2477,2477,verb.cognition,felt
2482,2482,verb.body,wearing
2486,2486,verb.stative,’m
2499,2499,verb.perception,show
2500,2500,noun.group,people
2502,2502,noun.artifact,picture
2507,2507,noun.person,girl
2511,2511,verb.cognition,believes
2516,2516,noun.artifact,picture
2520,2520,verb.body,wearing
2521,2521,noun.artifact,lipstick
2524,2524,noun.artifact,dress
2527,2527,verb.communication,says
2533,2533,noun.person,sister
2540,2540,verb.communication,swear
2542,2542,noun.person,God
2549,2549,noun.person,Jessy
2552,2552,noun.time,high
2555,2555,noun.time,years
2560,2560,verb.cognition,know
2563,2563,noun.communication,word
2565,2565,verb.communication,meant
2570,2570,verb.communication,questioning
2573,2573,noun.attribute,orientation
2576,2576,verb.cognition,thought
2582,2582,verb.emotion,like
2583,2583,noun.person,women
2586,2586,verb.stative,’re
2588,2588,noun.person,woman
2592,2592,verb.stative,’re
2594,2594,noun.person,lesbian
2599,2599,verb.cognition,know
2601,2601,noun.communication,gender
2602,2602,noun.attribute,diversity
2605,2605,verb.stative,was
2615,2615,verb.emotion,wanted
2617,2617,verb.emotion,please
2619,2619,noun.group,family
2622,2622,verb.social,accepted
2624,2624,noun.group,society
2632,2632,verb.cognition,knew
2634,2634,verb.stative,was
2641,2641,verb.cognition,thought
2644,2644,verb.stative,is
2653,2653,verb.cognition,thinking
2655,2655,noun.attribute,way
2660,2660,verb.cognition,feeling
2662,2662,noun.state,way
2669,2669,verb.stative,was
2677,2677,verb.possession,have
2680,2680,verb.communication,talk
2686,2687,verb.social,work through
2694,2694,verb.communication,asked
2703,2703,verb.cognition,liking
2706,2706,noun.act,sex
2714,2714,noun.group,society
2715,2715,verb.cognition,view
2725,2725,noun.feeling,Love
2726,2726,verb.stative,is
2727,2727,noun.feeling,love
2732,2732,verb.cognition,feel
2734,2734,verb.emotion,love
2736,2736,verb.communication,express
2748,2748,verb.stative,’m
2750,2750,noun.person,crook
2753,2753,noun.person,robber
2755,2755,verb.social,doing
2757,2757,noun.act,things
2759,2759,noun.group,people
2764,2764,verb.social,trying
2766,2766,verb.stative,be
2769,2769,verb.stative,am
2774,2774,verb.social,trying
2776,2776,verb.communication,give
2778,2778,noun.feeling,love
2781,2781,verb.possession,have
2785,2785,verb.stative,happens
2787,2787,verb.stative,be
2790,2790,noun.act,sex
2797,2797,verb.cognition,see
2804,2804,verb.change,started
2805,2805,verb.communication,questioning
2809,2809,noun.cognition,things
2811,2811,noun.group,society
2815,2815,noun.act,roles
2817,2817,noun.time,Time
2818,2818,verb.motion,passes
2823,2824,verb.cognition,Coming Out
2826,2826,noun.communication,Part
2828,2829,noun.time,Tenth grade
2830,2830,verb.stative,was
2835,2835,noun.communication,drama
2836,2836,verb.change,happened
2839,2839,noun.state,life
2842,2842,verb.stative,was
2849,2849,noun.quantity,more
2852,2852,verb.stative,was
2855,2855,verb.social,trying
2857,2857,verb.change,make
2859,2859,noun.group,people
2860,2860,verb.emotion,happy
2865,2865,verb.stative,was
2870,2870,verb.stative,be
2873,2873,noun.quantity,more
2878,2878,verb.stative,be
2882,2882,verb.change,started
2884,2885,verb.contact,hang out
2888,2888,noun.group,group
2890,2890,noun.person,girls
2892,2892,verb.stative,were
2894,2894,noun.person,lesbians
2897,2897,verb.contact,cut
2899,2899,noun.body,hair
2902,2902,noun.body,earlobes
2904,2904,verb.change,spiked
2911,2912,verb.motion,got into
2915,2915,noun.attribute,look
2918,2918,verb.change,started
2919,2919,verb.social,dating
2920,2920,noun.person,girls
2923,2923,verb.change,started
2925,2925,verb.change,become
2934,2934,noun.time,year
2937,2937,noun.state,relationship
2940,2940,noun.person,mom
2941,2941,verb.change,got
2949,2950,verb.change,came out
2953,2953,noun.person,mom
2956,2956,noun.person,lesbian
2959,2959,verb.stative,withdrew
2964,2965,verb.motion,step back
2976,2976,verb.change,happening
2979,2979,noun.time,puberty
2984,2985,verb.motion,go out
2990,2990,verb.social,do
2997,2997,verb.communication,exploring
3001,3001,verb.stative,were
3004,3004,noun.time,years
3006,3006,noun.time,years
3009,3009,noun.person,kid
3015,3015,noun.person,rebels
3017,3017,verb.cognition,thinks
3019,3019,noun.person,parents
3022,3022,verb.cognition,know
3027,3027,verb.communication,said
3028,3028,verb.stative,was
3031,3032,verb.change,Coming out
3033,3034,verb.change,made things
3040,3040,noun.communication,thing
3041,3041,verb.stative,was
3045,3045,verb.social,dated
3046,3046,noun.person,lesbians
3050,3050,verb.emotion,attracted
3053,3053,noun.person,women
3057,3057,verb.emotion,attracted
3059,3059,noun.person,girls
3062,3062,noun.person,men
3065,3065,noun.person,girl
3067,3067,verb.change,started
3068,3068,verb.contact,dating
3069,3069,verb.stative,was
3073,3073,noun.person,sister
3074,3074,verb.stative,was
3076,3076,noun.person,lesbian
3081,3081,verb.stative,was
3085,3085,verb.cognition,guess
3089,3090,verb.perception,going through
3094,3094,verb.communication,call
3097,3097,noun.time,phase
3100,3100,verb.possession,had
3101,3101,noun.act,classes
3109,3109,verb.perception,saw
3117,3117,verb.change,became
3121,3121,noun.state,things
3123,3123,verb.change,elevated
3130,3130,verb.perception,seen
3134,3134,noun.artifact,street
3141,3141,verb.cognition,think
3145,3145,verb.emotion,liked
3149,3149,verb.body,wore
3153,3153,noun.artifact,suits
3156,3156,noun.body,neckties
3158,3159,noun.artifact,bow ties
3162,3162,verb.stative,was
3167,3167,noun.person,man
3170,3170,verb.emotion,liked
3171,3171,verb.change,getting
3173,3173,noun.artifact,nails
3178,3178,verb.stative,is
3180,3180,noun.person,guy
3182,3182,verb.stative,has
3185,3185,noun.attribute,qualities
3188,3188,verb.emotion,likes
3192,3192,noun.body,Hair
3194,3194,noun.person,Nails
3197,3197,verb.body,dresses
3207,3207,noun.attribute,style
3210,3210,noun.artifact,shoes
3213,3213,verb.stative,match
3215,3215,noun.artifact,shirt
3220,3220,noun.person,girls
3225,3225,noun.person,men
3226,3226,verb.stative,are
3235,3235,noun.location,Closet
3237,3237,verb.motion,finishing
3239,3239,noun.group,grade
3241,3241,noun.location,Thailand
3243,3243,noun.person,Jessy
3244,3245,verb.motion,moved back
3247,3247,noun.location,Florida
3250,3250,noun.person,parents
3251,3251,verb.emotion,wanted
3254,3255,verb.stative,go to
3256,3256,noun.group,college
3259,3259,noun.location,States
3261,3261,verb.cognition,thought
3264,3264,verb.stative,be
3267,3268,verb.possession,get in
3271,3272,verb.stative,went to
3273,3274,noun.group,high school
3280,3280,noun.person,parents
3282,3282,verb.stative,living
3284,3284,noun.location,Thailand
3286,3286,noun.person,Jessy
3287,3287,verb.motion,stayed
3290,3290,noun.person,uncle
3293,3293,noun.location,Miami
3294,3294,verb.stative,is
3297,3297,noun.location,area
3299,3299,noun.person,Jessy
3300,3301,verb.motion,went to
3308,3309,noun.group,high school
3312,3312,noun.cognition,life
3313,3313,verb.change,became
3319,3319,verb.emotion,want
3320,3320,noun.group,people
3321,3322,verb.communication,talking about
3328,3328,verb.emotion,want
3332,3332,noun.body,back
3336,3336,verb.cognition,heard
3339,3339,verb.stative,were
3342,3342,noun.person,lesbians
3345,3345,noun.group,school
3348,3348,verb.communication,posted
3349,3349,noun.artifact,pictures
3354,3354,noun.person,partners
3356,3356,noun.communication,Facebook
3358,3358,noun.communication,MySpace
3361,3362,noun.person,school administrator
3363,3364,verb.cognition,found out
3366,3366,verb.contact,printed
3368,3368,noun.communication,pictures
3371,3371,verb.communication,showed
3375,3375,noun.person,principal
3384,3384,verb.contact,shoved
3389,3389,noun.artifact,closet
3392,3392,verb.change,grew
3394,3394,noun.body,hair
3397,3397,verb.perception,looked
3404,3404,verb.communication,tell
3409,3409,verb.emotion,attracted
3411,3411,noun.person,women
3414,3414,verb.communication,said
3419,3419,verb.stative,’m
3422,3422,verb.change,get
3423,3424,noun.communication,good grades
3426,3426,verb.change,finish
3427,3428,noun.act,high school
3435,3435,verb.possession,share
3438,3438,noun.attribute,identity
3440,3440,noun.group,people
3443,3443,verb.change,made
3448,3448,noun.person,friends
3454,3454,verb.cognition,know
3460,3460,noun.group,school
3463,3463,verb.emotion,loved
3464,3464,noun.person,Jessy
3467,3467,verb.stative,was
3476,3476,verb.stative,was
3479,3479,noun.act,basketball
3480,3480,noun.person,player
3484,3484,verb.stative,was
3487,3487,noun.artifact,wall
3492,3492,noun.person,Jessy
3494,3494,verb.perception,living
3496,3496,noun.communication,lie
3499,3499,verb.communication,told
3507,3507,noun.person,friends
3512,3512,verb.stative,was
3518,3518,noun.act,graduation
3521,3521,verb.stative,was
3525,3525,verb.perception,saw
3527,3527,noun.communication,TV
3528,3528,noun.communication,episode
3532,3532,noun.group,community
3539,3539,verb.change,came
3542,3542,noun.body,head
