start_token,end_token,supersense_category,text
436,436,verb.cognition,back
445,445,verb.contact,caught
448,448,noun.artifact,trap
450,450,verb.change,labeling
453,453,noun.attribute,ways
455,455,verb.social,center
456,456,noun.attribute,whiteness
462,462,noun.group,culture
465,465,verb.communication,ask
472,472,verb.consumption,use
474,474,noun.communication,names
476,476,noun.communication,language
478,478,verb.communication,honor
482,482,noun.group,family
486,486,noun.time,history
488,488,verb.consumption,use
490,490,noun.communication,names
492,492,noun.communication,language
494,494,verb.social,honor
499,499,verb.change,silenced
501,501,verb.cognition,ignored
506,506,verb.communication,renamed
510,510,verb.possession,stripped
513,513,noun.communication,histories
515,515,verb.possession,Reclaim
517,517,noun.communication,language
519,519,noun.communication,names
522,522,verb.possession,stolen
524,524,verb.possession,lost
526,526,noun.time,decades
534,534,verb.creation,wrote
536,536,noun.communication,book
546,546,noun.communication,words
549,549,noun.communication,pages
550,550,verb.stative,are
553,553,noun.person,ancestors
560,560,verb.stative,be
562,562,noun.person,ancestors
566,567,verb.change,passed on
572,572,verb.creation,wrote
579,579,noun.feeling,love
581,581,noun.feeling,liberation
584,584,noun.group,humanity
587,587,verb.stative,is
589,589,noun.communication,book
591,591,verb.emotion,wish
594,594,verb.perception,had
597,597,verb.stative,was
604,604,noun.communication,book
607,607,verb.possession,share
611,611,noun.person,children
614,614,verb.stative,contains
615,615,noun.communication,information
618,618,verb.cognition,learned
621,621,verb.stative,was
629,629,verb.communication,taught
631,631,noun.group,school
634,634,verb.communication,wrote
636,636,noun.communication,words
640,640,verb.stative,carrying
643,643,noun.body,heart
646,646,verb.emotion,aches
648,649,noun.person,Emmett Till
651,652,noun.person,Tamir Rice
654,655,noun.person,Korryn Gaines
657,658,noun.person,Michael Brown
660,661,noun.person,Eric Garner
663,664,noun.person,Sandra Bland
666,667,noun.person,Bobby Hutton
669,671,noun.person,Antwon Rose Jr.
673,674,noun.person,Stephon Clark
676,677,noun.person,Rekia Boyd
679,680,noun.person,Stephen Lawrence
682,683,noun.person,Charleena Lyles
685,686,noun.person,Alton Sterling
688,689,noun.person,Philando Castile
691,694,noun.person,Aiyana Stanley - Jones
697,698,noun.person,Trayvon Martin
706,706,verb.social,honor
708,708,noun.communication,hashtags
711,711,noun.body,tears
714,714,noun.feeling,frustration
716,716,noun.feeling,rage
719,719,noun.state,exhaustion
722,722,noun.state,fire
724,725,verb.motion,move on
728,728,noun.feeling,optimism
730,730,verb.contact,brought
733,733,noun.act,action
736,736,verb.possession,sharing
738,738,noun.communication,words
743,743,verb.cognition,believe
746,746,verb.social,help
748,748,verb.change,dismantle
750,750,verb.social,work
752,752,verb.change,ending
753,753,noun.cognition,racism
757,757,noun.attribute,justice
762,762,noun.communication,names
765,765,verb.communication,memorialized
767,767,noun.communication,hashtags
770,770,noun.communication,hope
774,774,verb.consumption,use
776,776,noun.communication,book
779,779,noun.act,way
781,781,verb.change,start
783,783,noun.act,journey
787,787,noun.artifact,work
791,791,noun.cognition,racism
795,795,verb.social,resisting
796,796,noun.cognition,racism
798,798,noun.state,oppression
801,801,verb.communication,opening
803,803,noun.communication,pages
807,807,verb.contact,entering
810,810,noun.cognition,consciousness
812,812,verb.perception,wakes
816,816,verb.social,allows
819,819,verb.perception,see
821,821,noun.object,world
826,826,noun.attribute,way
830,830,verb.communication,tell
833,833,verb.stative,’re
837,838,verb.communication,talk about
839,839,noun.attribute,race
841,841,noun.group,People
843,843,verb.communication,tell
848,848,verb.social,stop
849,850,verb.communication,talking about
851,851,noun.attribute,skin
852,852,noun.attribute,color
854,854,verb.cognition,see
860,860,noun.person,citizen
867,867,verb.communication,told
868,868,noun.state,racism
869,869,verb.stative,is
872,872,noun.state,problem
877,877,verb.communication,calling
881,881,verb.motion,bringing
885,885,noun.communication,conversation
886,886,verb.stative,is
890,890,noun.group,people
893,893,verb.possession,given
896,896,noun.cognition,impression
899,899,verb.stative,are
902,903,verb.creation,stirring up
904,904,noun.state,trouble
907,907,verb.stative,are
910,910,noun.cognition,Racism
911,911,verb.stative,is
913,913,noun.state,problem
918,918,noun.state,problem
925,926,verb.communication,talked about
931,932,verb.motion,going away
935,935,verb.social,do
936,936,noun.quantity,nothing
939,939,verb.stative,is
944,945,verb.stative,continue on
948,948,noun.communication,book
951,951,verb.stative,am
957,957,verb.communication,picking
961,961,verb.contact,opening
963,963,noun.communication,pages
966,966,verb.cognition,know
968,968,verb.stative,are
973,973,noun.act,journey
976,976,verb.stative,am
982,982,verb.stative,are
986,986,noun.person,folx
988,988,verb.stative,are
994,994,verb.motion,came
1001,1001,verb.motion,come
1002,1002,noun.time,long
1007,1007,verb.emotion,hope
1010,1010,verb.possession,share
1012,1012,noun.communication,book
1015,1015,noun.person,friends
1017,1017,noun.group,families
1019,1019,verb.social,fighting
1020,1020,noun.cognition,racism
1022,1022,verb.stative,is
1027,1027,verb.social,do
1033,1033,verb.social,Make
1036,1037,verb.communication,look up
1039,1039,noun.communication,words
1042,1042,noun.communication,glossary
1045,1045,verb.consumption,need
1046,1046,noun.act,help
1047,1047,noun.cognition,understanding
1050,1050,verb.stative,are
1052,1052,noun.time,moments
1054,1054,verb.stative,pause
1057,1057,noun.communication,book
1061,1062,verb.cognition,check in
1066,1066,verb.change,grow
1069,1069,noun.cognition,activism
1073,1073,verb.cognition,learn
1079,1079,noun.time,history
1082,1082,noun.cognition,racism
1083,1083,verb.change,came
1085,1085,verb.stative,be
1090,1090,verb.stative,’re
1099,1099,verb.social,work
1106,1106,verb.change,disrupt
1107,1107,noun.cognition,racism
1109,1109,verb.change,become
1113,1113,noun.person,accomplices
1116,1116,noun.communication,book
1121,1121,verb.cognition,read
1123,1123,noun.communication,order
1126,1126,noun.communication,chapter
1127,1127,verb.change,builds
1131,1131,noun.communication,chapter
1135,1135,verb.possession,gain
1138,1138,noun.cognition,understanding
1140,1140,verb.social,becoming
1145,1145,noun.person,self
1151,1151,verb.emotion,want
1153,1153,verb.cognition,read
1155,1155,verb.cognition,reread
1159,1159,verb.stative,is
1161,1161,noun.cognition,start
1165,1165,noun.group,racism
1166,1166,verb.stative,is
1168,1168,noun.act,work
1173,1176,noun.group,Tiffany START OF BOOK
1182,1182,noun.person,person
1183,1183,verb.stative,is
1186,1186,verb.stative,is
1189,1189,noun.cognition,racism
1193,1193,noun.cognition,racism
1196,1196,verb.social,working
1198,1198,noun.cognition,racism
1202,1202,verb.social,making
1204,1204,noun.communication,commitment
1206,1206,verb.social,resisting
1208,1208,noun.communication,laws
1210,1210,noun.communication,policies
1214,1214,noun.cognition,attitudes
1218,1218,noun.cognition,racism
1219,1219,verb.stative,is
1222,1222,verb.change,get
1225,1225,noun.time,centuries
1227,1227,verb.stative,living
1231,1231,noun.group,society
1233,1233,verb.stative,keeps
1275,1275,verb.stative,are
1279,1279,verb.stative,are
1283,1283,verb.stative,are
1295,1295,verb.change,makes
1299,1299,verb.stative,are
1302,1302,noun.attribute,identity
1303,1303,verb.stative,is
1305,1305,verb.change,makes
1314,1314,noun.cognition,parts
1316,1316,verb.change,make
1322,1323,verb.stative,made up
1326,1326,noun.group,family
1329,1329,noun.person,friends
1332,1332,noun.group,neighborhood
1335,1335,noun.group,school
1339,1339,verb.perception,see
1341,1342,noun.communication,social media
1344,1344,verb.cognition,read
1346,1346,noun.communication,books
1350,1350,verb.perception,hear
1352,1352,verb.perception,listen
1357,1357,verb.consumption,eat
1361,1361,verb.body,wear
1365,1365,verb.cognition,feel
1368,1368,noun.cognition,dreams
1371,1371,noun.communication,stories
1375,1375,verb.stative,wait
1377,1377,verb.possession,share
1383,1383,verb.emotion,want
1385,1385,verb.communication,tell
1405,1405,verb.stative,are
1408,1408,noun.person,ancestors
1410,1410,verb.motion,came
1418,1418,verb.cognition,known
1421,1421,verb.perception,heard
1425,1425,verb.perception,seen
1431,1431,verb.motion,passed
1434,1434,noun.artifact,street
1436,1436,verb.contact,sat
1441,1441,verb.body,snuggled
1449,1449,verb.communication,asked
1460,1460,verb.communication,asked
1471,1471,verb.communication,answer
1479,1479,verb.possession,share
1487,1487,verb.stative,is
1490,1490,verb.stative,was
1493,1494,noun.location,... I’M
1495,1497,noun.person,TIFFANY . I’M
1499,1499,noun.time,YEARS
1500,1500,noun.person,OLD
1509,1511,noun.location,NEW YORK STATE
1527,1527,noun.person,CISGENDER
1607,1607,verb.cognition,decide
1609,1609,noun.communication,identities
1612,1612,verb.possession,share
1615,1615,noun.group,world
1620,1620,verb.creation,do
1626,1626,verb.cognition,choose
1629,1629,verb.communication,name
1631,1631,noun.communication,identities
1634,1634,noun.communication,identity
1635,1635,verb.change,grows
1637,1637,verb.change,changes
1643,1643,verb.stative,are
1645,1645,noun.cognition,things
1647,1647,verb.stative,are
1650,1650,verb.stative,stay
1656,1656,noun.body,skin
1657,1657,noun.attribute,color
1661,1661,noun.body,freckles
1664,1664,noun.body,face
1666,1666,verb.stative,been
1675,1675,verb.cognition,remember
1678,1678,verb.stative,continue
1684,1684,verb.stative,am
1691,1691,noun.location,parts
1695,1695,verb.change,change
1703,1703,verb.body,wear
1705,1705,noun.body,hair
1716,1716,verb.change,change
1718,1718,noun.attribute,color
1721,1721,noun.attribute,length
1733,1733,verb.social,TRY
1745,1745,noun.artifact,box
1746,1746,verb.stative,includes
1749,1749,verb.communication,call
1753,1753,noun.group,culture
1758,1758,verb.stative,are
1765,1765,noun.substance,cisgender
1780,1780,verb.stative,are
1783,1783,noun.artifact,box
1788,1789,verb.social,go through
1796,1796,noun.communication,chapter
1803,1803,verb.stative,fit
1806,1806,noun.artifact,box
1810,1810,verb.cognition,considered
1812,1812,verb.stative,be
1814,1814,noun.relation,part
1818,1818,verb.communication,called
1822,1822,noun.group,culture
1826,1826,verb.stative,included
1831,1831,noun.group,culture
1834,1834,verb.stative,include
1835,1835,noun.person,Black
1837,1837,noun.attribute,Brown
1840,1840,noun.group,People
1858,1858,noun.person,women
1860,1860,noun.group,youth
1873,1873,noun.group,Christian
1874,1874,noun.substance,folx
1879,1879,noun.food,folx
1880,1880,verb.stative,living
1882,1882,noun.attribute,disabilities
1885,1885,verb.stative,living
1887,1887,noun.state,poverty
1890,1890,noun.quantity,more
1893,1893,verb.stative,are
1895,1895,noun.quantity,more
1897,1897,verb.stative,exist
1902,1902,noun.artifact,box
1906,1906,verb.stative,fit
1913,1913,noun.group,culture
1914,1914,verb.stative,is
1918,1918,verb.cognition,considered
1929,1929,verb.creation,created
1932,1932,verb.stative,maintained
1937,1937,verb.stative,are
1940,1940,noun.artifact,box
1943,1943,verb.stative,is
1945,1945,noun.cognition,version
1950,1950,verb.stative,shaped
1953,1953,verb.perception,see
1957,1957,noun.group,world
1962,1962,verb.stative,is
1970,1970,noun.person,leader
1972,1972,noun.person,Trouble
1975,1975,noun.communication,labels
1977,1977,noun.communication,descriptions
1980,1980,verb.creation,created
1983,1983,verb.perception,seems
1985,1985,noun.group,people
1987,1987,verb.stative,fit
1991,1991,noun.artifact,box
2011,2011,noun.cognition,identities
2012,2012,verb.change,make
2015,2015,verb.stative,are
2018,2018,verb.social,help
2021,2021,verb.cognition,understand
2024,2024,verb.stative,are
2026,2026,verb.social,help
2029,2029,verb.cognition,know
2033,2033,noun.person,folx
2035,2035,verb.stative,are
2038,2038,noun.state,life
2042,2042,noun.object,world
2045,2045,verb.contact,connect
2048,2048,verb.social,divide
2051,2051,noun.communication,Understanding
2054,2054,verb.stative,are
2055,2055,verb.communication,allows
2058,2058,verb.change,grow
2060,2060,verb.cognition,know
2067,2067,verb.possession,give
2069,2069,noun.cognition,direction
2071,2071,verb.social,empower
2075,2075,noun.group,world
2077,2077,verb.social,try
2079,2079,verb.communication,tell
2083,2083,verb.stative,are
2087,2087,verb.stative,are
2090,2090,noun.person,person
2094,2094,verb.cognition,decide
2106,2106,noun.person,COMPROMISE
2110,2110,noun.act,Activity
2114,2115,verb.contact,Pull out
2117,2117,noun.communication,notebook
2120,2120,verb.change,Make
2125,2125,noun.communication,notebook
2128,2128,verb.emotion,want
2130,2130,verb.stative,keep
2131,2132,verb.motion,coming back
2138,2138,verb.contact,carry
2148,2148,noun.time,minutes
2150,2151,verb.communication,write down
2156,2157,verb.cognition,think of
2159,2159,verb.change,makes
2163,2163,verb.stative,are
2166,2167,noun.person,W identities
2170,2170,verb.stative,am
2172,2172,noun.person,Female
2175,2176,noun.person,female Black
2181,2183,noun.person,creator Glasses wearer
2185,2185,noun.person,comfyclothes
2191,2191,noun.person,daughter
2196,2197,noun.group,generation American
2198,2198,noun.food,bread
2199,2199,noun.person,baker
2206,2206,noun.person,Curly
2213,2213,noun.person,speaker
2215,2215,noun.location,side
2216,2217,noun.person,sleeper Allergic
2219,2220,noun.person,reader wearer
2222,2222,noun.food,chocolate
2223,2223,noun.person,lover
2225,2226,noun.group,Resistant Optimistic
2228,2228,noun.person,extrovert
2230,2230,verb.consumption,needs
2232,2232,noun.act,recharge
2233,2233,noun.time,time
2237,2237,noun.communication,drama
2238,2238,noun.person,kid
2246,2246,verb.emotion,want
2248,2248,verb.stative,be
2256,2256,verb.creation,Create
2258,2259,noun.cognition,identity map
2261,2261,verb.contact,Grab
2263,2263,noun.communication,piece
2265,2266,noun.communication,plain paper
2269,2269,verb.stative,continue
2272,2272,noun.communication,notebook
2274,2274,verb.creation,Write
2276,2276,noun.communication,name
2279,2279,noun.location,center
2285,2285,verb.contact,place
2287,2287,noun.cognition,identities
2292,2292,verb.emotion,Feel
2295,2295,verb.communication,illustrate
2299,2299,verb.stative,is
2301,2301,noun.artifact,map
2307,2308,verb.motion,move on
2310,2310,verb.cognition,check
2312,2312,verb.cognition,understand
2314,2314,noun.communication,term
2317,2318,noun.communication,DOMINANT CULTURE
2319,2319,verb.stative,is
2321,2321,noun.group,group
2323,2323,noun.group,people
2325,2325,noun.group,society
2327,2327,verb.possession,hold
2330,2330,noun.attribute,power
2332,2332,verb.stative,are
2341,2341,noun.quantity,majority
2345,2345,noun.location,US
2348,2348,noun.location,UK
2350,2350,noun.group,people
2352,2352,verb.stative,are
2355,2356,noun.group,middle class
2362,2362,verb.stative,are
2365,2365,noun.group,culture
2368,2368,verb.stative,are
2373,2373,noun.group,institutions
2376,2376,verb.cognition,established
2377,2377,noun.cognition,behaviors
2379,2379,noun.cognition,values
2382,2382,noun.cognition,traditions
2385,2385,verb.cognition,considered
2394,2394,noun.group,countries
2422,2422,verb.stative,ARE
2427,2427,noun.relation,parts
2429,2429,verb.creation,create
2434,2434,noun.location,parts
2437,2437,noun.attribute,identity
2440,2440,verb.creation,created
2442,2442,noun.group,society
2445,2445,noun.group,SOCIETY
2447,2447,verb.stative,is
2449,2449,noun.act,way
2451,2451,verb.communication,saying
2452,2452,noun.group,community
2455,2455,noun.communication,identities
2458,2458,verb.creation,created
2460,2460,verb.communication,named
2462,2462,verb.communication,framed
2465,2465,verb.communication,defined
2467,2467,noun.group,society
2471,2472,noun.time,long time
2475,2475,verb.communication,call
2484,2484,noun.attribute,identity
2485,2485,verb.stative,is
2489,2489,verb.stative,relates
2492,2492,noun.group,people
2494,2494,noun.group,society
2500,2500,noun.group,neighborhood
2502,2502,noun.location,city
2505,2505,noun.location,country
2511,2511,noun.group,culture
2512,2512,verb.change,comes
2515,2516,noun.communication,social identities
2519,2519,noun.group,groups
2521,2521,verb.stative,belong
2524,2524,noun.communication,CATEGORIES
2526,2527,noun.communication,social identities
2529,2530,verb.contact,broken down
2532,2532,noun.group,groups
2535,2535,noun.group,categories
2540,2540,verb.cognition,lumped
2544,2544,verb.stative,is
2548,2548,noun.cognition,choice
2550,2550,noun.person,Others
2552,2552,verb.contact,place
2555,2555,noun.communication,categories
2561,2561,verb.cognition,identify
2565,2565,noun.state,way
2568,2568,verb.stative,is
2570,2570,noun.act,way
2572,2572,verb.social,trying
2574,2574,verb.cognition,figure
2583,2583,verb.stative,is
2586,2586,noun.group,communities
2588,2588,noun.group,countries
2591,2592,verb.social,set up
2594,2594,noun.time,centuries
2599,2599,noun.attribute,identity
2600,2600,noun.group,categories
2602,2602,verb.social,help
2605,2605,verb.cognition,see
2607,2607,verb.cognition,understand
2611,2611,noun.group,people
2617,2617,verb.communication,determine
2621,2621,verb.social,treat
2625,2625,verb.stative,is
2627,2627,noun.act,job
2629,2629,verb.cognition,learn
2631,2631,verb.body,act
2634,2634,verb.communication,ask
2637,2637,verb.stative,are
2640,2640,noun.communication,identities
2645,2645,verb.stative,exist
2647,2647,verb.cognition,Analyze
2654,2654,noun.cognition,eye
2658,2658,verb.social,work
2660,2660,verb.creation,undo
2663,2663,verb.stative,is
2666,2666,noun.state,situation
2673,2673,verb.stative,ARE
2680,2680,noun.communication,book
2683,2683,verb.stative,focus
2684,2684,noun.attribute,PRIVILEGE
2689,2689,noun.cognition,identities
2693,2693,verb.stative,are
2695,2695,noun.cognition,categories
2698,2698,noun.communication,identities
2700,2700,verb.change,affect
2702,2702,noun.attribute,way
2704,2704,verb.social,interact
2706,2706,noun.group,society
2710,2710,verb.stative,be
2716,2717,noun.cognition,RACE ETHNICITY
2722,2722,noun.communication,LANGUAGE
2724,2724,noun.cognition,BELIEFS
2732,2732,noun.relation,parts
2735,2735,noun.cognition,identity
2738,2738,verb.perception,notice
2740,2740,verb.stative,are
2747,2747,noun.relation,basis
2749,2749,verb.change,change
2750,2750,verb.cognition,depending
2754,2754,verb.stative,are
2758,2758,verb.stative,are
2763,2763,noun.event,experiences
2765,2765,verb.stative,continue
2767,2767,verb.perception,have
2769,2769,noun.time,life
2772,2772,noun.communication,identities
2776,2776,verb.cognition,think
2785,2785,verb.perception,notice
2794,2794,noun.communication,identities
2795,2795,verb.stative,hold
2796,2796,noun.attribute,power
2798,2798,noun.attribute,privilege
2809,2809,verb.stative,are
2810,2810,noun.relation,parts
2814,2814,verb.possession,hold
2816,2816,noun.attribute,power
2819,2819,noun.relation,parts
2821,2821,verb.stative,are
2825,2825,verb.stative,is
2828,2828,verb.social,work
2830,2830,verb.cognition,understand
2832,2832,noun.cognition,identities
2834,2834,noun.group,society
2840,2840,verb.cognition,examine
2843,2843,noun.person,selves
2846,2846,noun.cognition,identities
2848,2848,verb.stative,fit
2853,2853,noun.artifact,box
2854,2854,verb.stative,are
2861,2861,noun.attribute,power
2863,2863,noun.communication,agency
2865,2865,noun.cognition,example
2869,2869,verb.possession,have
2871,2871,noun.attribute,power
2872,2872,verb.stative,is
2874,2874,noun.communication,language
2876,2876,verb.communication,speak
2879,2879,verb.stative,live
2882,2882,noun.location,country
2887,2888,noun.communication,spoken language
2889,2889,verb.stative,is
2890,2890,noun.communication,English
2894,2894,verb.cognition,read
2896,2896,verb.cognition,understand
2897,2897,noun.communication,signs
2899,2899,noun.communication,directions
2903,2904,verb.motion,walk into
2906,2906,noun.artifact,school
2908,2908,noun.artifact,store
2912,2912,verb.social,helping
2916,2916,verb.cognition,know
2920,2921,verb.communication,talking about
2928,2928,verb.emotion,worry
2931,2931,verb.stative,is
2933,2933,noun.attribute,benefits
2935,2935,verb.possession,receive
2941,2941,verb.stative,are
2945,2945,noun.group,culture
2954,2954,noun.person,man
2957,2957,verb.stative,is
2974,2974,verb.cognition,considered
2978,2978,verb.communication,speaks
2979,2979,noun.communication,English
2980,2980,verb.possession,has
2982,2982,noun.attribute,privilege
2987,2987,noun.person,woman
2991,2991,noun.attribute,privilege
2992,2992,verb.possession,have
2993,2993,noun.attribute,power
2999,2999,verb.possession,has
3000,3000,noun.attribute,privilege
3002,3002,noun.person,Folx
3006,3006,verb.possession,benefit
3010,3010,noun.Tops,identities
3013,3013,verb.stative,are
3017,3017,noun.group,culture
3019,3019,verb.stative,have
3023,3023,noun.attribute,privilege
3025,3025,noun.attribute,power
3030,3030,noun.communication,identities
3031,3031,verb.stative,hold
3032,3032,noun.attribute,privileges
3034,3034,noun.event,disadvantages
3042,3042,verb.stative,am
3051,3052,verb.cognition,think about
3054,3054,noun.artifact,restroom
3060,3060,verb.consumption,use
3063,3063,verb.possession,have
3064,3064,noun.group,agency
3069,3069,verb.stative,am
3075,3075,verb.possession,have
3078,3078,noun.attribute,privileges
3081,3081,noun.person,male
3082,3082,verb.possession,has
3085,3085,verb.stative,am
3090,3090,verb.perception,overlooked
3093,3093,noun.state,position
3095,3095,noun.act,leadership
3098,3098,verb.possession,paid
3103,3103,noun.attribute,amount
3105,3105,noun.act,work
3109,3109,noun.group,cis
3111,3111,noun.person,men
3114,3114,verb.motion,walk
3117,3117,noun.time,night
3123,3123,verb.emotion,feeling
3125,3125,noun.feeling,fear
3136,3136,verb.possession,have
3139,3139,noun.attribute,privileges
3143,3143,noun.person,cisgender
3144,3144,noun.person,male
3148,3148,verb.possession,have
3149,3149,noun.state,privileges
3158,3158,verb.possession,have
3162,3162,noun.attribute,identity
3163,3163,verb.stative,is
3168,3168,noun.group,culture
3173,3173,noun.cognition,intersectionality
3174,3174,verb.change,helps
3177,3177,verb.cognition,understand
3181,3181,noun.cognition,identities
3182,3182,verb.change,affect
3185,3185,noun.time,life
3187,3188,noun.person,Kimberle Crenshaw
3191,3191,noun.person,Black
3193,3193,noun.person,lawyer
3195,3195,noun.person,author
3197,3197,noun.person,scholar
3200,3201,noun.person,civil rights
3202,3202,noun.person,activist
3204,3204,verb.consumption,used
3206,3206,noun.communication,term
3207,3207,noun.cognition,intersectionality
3211,3211,verb.social,help
3214,3214,verb.cognition,understand
3216,3216,verb.stative,being
3218,3218,noun.person,woman
3220,3220,noun.person,Black
3221,3221,verb.creation,created
3223,3223,noun.state,disadvantages
3226,3226,verb.stative,being
3228,3228,noun.person,woman
3242,3242,noun.person,woman
3243,3243,verb.stative,is
3247,3247,verb.stative,is
3249,3249,noun.person,woman
3253,3253,verb.stative,is
3254,3254,noun.person,Black
3257,3257,noun.cognition,experiences
3258,3258,verb.stative,overlap
3260,3260,verb.creation,cause
3262,3262,noun.state,harm
3267,3268,verb.perception,look at
3270,3270,noun.person,person
3274,3274,noun.artifact,lens
3279,3279,verb.cognition,understand
3283,3283,noun.cognition,experiences
3319,3319,verb.stative,are
3324,3324,noun.attribute,agency
3328,3328,noun.cognition,identities
3329,3329,verb.change,came
3336,3336,verb.cognition,determine
3338,3338,noun.attribute,roles
3340,3340,noun.group,society
3341,3341,verb.change,helps
3344,3344,verb.cognition,understand
3350,3350,verb.change,change
3352,3352,noun.cognition,system
3355,3355,noun.person,folx
3356,3356,verb.possession,have
3357,3357,noun.attribute,privilege
3359,3359,noun.state,power
3363,3363,noun.person,folx
3364,3364,verb.stative,are
3380,3380,verb.cognition,learn
3383,3383,noun.attribute,privilege
3385,3385,noun.communication,chapters
3388,3388,noun.quantity,17
3391,3391,noun.act,Activity
3393,3394,verb.contact,Pull out
3396,3396,noun.communication,notebook
3398,3398,verb.creation,Create
3400,3400,noun.communication,list
3404,3404,noun.attribute,identity
3405,3405,noun.cognition,categories
3407,3407,verb.communication,mentioned
3410,3410,noun.communication,chapter
3414,3415,verb.cognition,think of
3419,3420,verb.communication,write down
3422,3422,noun.attribute,identity
3427,3427,noun.group,categories
3434,3434,verb.perception,notice
3438,3438,noun.cognition,parts
3442,3442,verb.possession,hold
3443,3443,noun.attribute,power
3445,3445,noun.attribute,privilege
3448,3448,noun.group,community
3452,3452,noun.location,parts
3455,3455,noun.attribute,identity
3457,3457,verb.stative,exist
3461,3461,noun.person,L
3463,3463,noun.group,culture
3477,3477,noun.communication,book
3481,3482,verb.communication,talk about
3483,3483,noun.group,race
3487,3487,verb.communication,referring
3490,3490,noun.body,skin
3491,3491,noun.attribute,color
3493,3493,noun.group,People
3496,3496,verb.social,divided
3498,3498,noun.time,centuries
3502,3502,noun.attribute,differences
3504,3504,noun.body,skin
3505,3505,noun.attribute,tone
3507,3507,noun.body,hair
3508,3508,noun.attribute,texture
3511,3511,noun.cognition,features
3515,3515,noun.cognition,heritage
3535,3535,noun.group,categories
3537,3537,noun.group,race
3540,3540,verb.creation,created
3544,3544,noun.time,years
3547,3547,noun.group,people
3551,3551,noun.group,culture
3558,3558,noun.person,scientists
3559,3559,verb.change,started
3561,3561,verb.social,classify
3562,3562,noun.group,people
3566,3566,verb.cognition,categorized
3567,3567,noun.plant,plants
3569,3569,noun.animal,animals
3573,3573,verb.cognition,study
3579,3580,noun.person,Carl Linnaeus
3582,3584,noun.person,Johann Friedrich Blumenbach
3588,3588,noun.group,schools
3592,3592,noun.cognition,science
3594,3594,verb.creation,created
3596,3596,noun.group,hierarchy
3598,3598,noun.animal,humans
3601,3601,verb.contact,placed
3606,3606,noun.body,skin
3609,3609,noun.location,top
3618,3618,noun.body,skin
3625,3625,noun.group,categories
3627,3627,verb.change,get
3628,3628,verb.cognition,lumped
3632,3632,noun.location,US
3633,3633,verb.stative,include
3637,3637,noun.person,Black
3640,3641,noun.person,African American
3646,3647,noun.location,American Indian
3649,3650,noun.location,Alaska Native
3659,3660,noun.substance,Pacific Islander
3673,3673,noun.substance,skin
3674,3674,noun.attribute,color
